timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
561771497,561771484,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
561776503,561776490,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
561826451,561826438,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
561876451,561876439,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
561926422,561926410,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
561976418,561976405,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
562026421,562026408,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
562076403,562076391,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
562121380,562121367,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
562176365,562176353,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
562226352,562226340,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
562276360,562276346,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
562326334,562326321,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
562376318,562376306,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
562426391,562426378,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
562471293,562471280,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
562526290,562526277,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
562576273,562576260,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
562626296,562626283,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
562676248,562676235,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
562726238,562726226,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
562776216,562776203,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
562821217,562821204,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
562876247,562876234,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
562926189,562926177,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
562976171,562976159,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
563026159,563026146,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
563076145,563076133,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
563126134,563126121,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
563176126,563176113,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
563226115,563226103,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
563276100,563276087,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
563326129,563326116,0.5080645,0.42040816,0.0,0.0,0.0,1.0,0.0,0.0
