timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
562021326,562021215,4259850,4325386,3.3984343e-05,-1.3655128e-05,-6.013809e-06,-0.0034252487,-0.00013725049,-0.048638757,4999,4981,0,2,0
562521209,562521098,4259850,4325386,4.291419e-05,-6.38393e-05,-1.1136286e-05,-0.0034530757,0.0004831662,-0.04981526,4998,4980,0,2,0
563021091,563020983,4259850,4325386,1.4276899e-05,-4.6634304e-05,-1.3766099e-05,-0.0034830647,0.00036107528,-0.049109656,5000,4981,0,2,0
563525971,563525865,4259850,4325386,6.512104e-05,-2.3011444e-05,-3.4949167e-05,-0.0034216486,-0.00011061102,-0.048841804,4999,4982,0,2,0
564025861,564025749,4259850,4325386,2.4882655e-05,-2.155243e-05,-4.3760716e-05,-0.003353224,-0.0002280525,-0.050022893,4999,4981,0,2,0
564525747,564525633,4259850,4325386,1.8370354e-05,-3.1743202e-05,-1.4321886e-05,-0.0033806476,-1.7142906e-05,-0.049638648,4999,4981,0,2,0
565020647,565020518,4259850,4325386,5.9626316e-05,-5.7680027e-05,3.7110724e-06,-0.0033883015,0.00016753946,-0.049401503,4999,4980,0,2,0
565520518,565520402,4259850,4325386,1.6989148e-05,-2.4031418e-05,1.0304983e-05,-0.0034189227,-0.0001824931,-0.049243934,4999,4981,0,2,0
566020400,566020285,4259850,4325386,8.2792874e-05,-0.00010866531,-3.2514923e-05,-0.0033808534,-0.00030725743,-0.049178395,4999,4982,0,2,0
566525277,566525168,4259850,4325386,5.1010506e-05,4.019628e-06,4.162325e-05,-0.0034469336,-1.1163694e-05,-0.04931308,4999,4980,0,2,0
567025159,567025052,4259850,4325386,6.162865e-05,-3.6493995e-05,-8.30714e-06,-0.0033720257,4.753926e-05,-0.04947275,4999,4981,0,2,0
567525043,567524935,4259850,4325386,3.226764e-05,-5.1122435e-05,-1.6219306e-05,-0.0033912787,3.9532722e-05,-0.04955064,4998,4981,0,2,0
568024930,568024819,4259850,4325386,5.606076e-05,-2.7505883e-05,1.756878e-05,-0.003694511,0.00026176282,-0.049181823,4998,4981,0,2,0
568519810,568519704,4259850,4325386,-1.8530873e-05,-3.7219463e-05,1.7930852e-05,-0.0033738185,0.00028370725,-0.048668243,4998,4981,0,2,0
569019706,569019588,4259850,4325386,6.958325e-06,-5.241456e-05,2.6703616e-05,-0.0033684561,0.00023989171,-0.0493597,4999,4982,0,2,0
569524578,569524471,4259850,4325386,2.9071052e-05,-3.7713544e-05,1.372822e-06,-0.0036504176,1.7234877e-05,-0.049703624,4999,4981,0,2,0
570024459,570024354,4259850,4325386,-5.604252e-06,6.168675e-06,1.970128e-05,-0.0033901653,-0.0002504942,-0.04907063,4999,4980,0,2,0
570524347,570524238,4259850,4325386,2.5728597e-05,-1.3699006e-05,-1.7530678e-05,-0.0035357485,3.9487903e-05,-0.049291115,4999,4980,0,2,0
571024240,571024122,4259850,4325386,1.6857473e-05,-2.6020529e-05,9.14978e-06,-0.0033296715,-0.0002252217,-0.04919032,4999,4981,0,2,0
571524119,571524006,4259850,4325386,-1.8639258e-06,-4.1157986e-05,-2.2243725e-05,-0.0033487745,0.00028042615,-0.048874777,4999,4981,0,2,0
572024008,572023889,4259850,4325386,3.1601205e-05,-5.9604412e-05,4.0164185e-05,-0.0037482737,0.0005014206,-0.048975576,4998,4981,0,2,0
572523881,572523773,4259850,4325386,3.748565e-05,-1.6522157e-05,-1.4991631e-05,-0.003693573,0.00011253998,-0.049442694,4999,4982,0,2,0
573023769,573023657,4259850,4325386,1.2344409e-05,-6.603529e-05,-4.788551e-08,-0.0033400918,-0.00013173159,-0.049735874,4999,4981,0,2,0
573523661,573523541,4259850,4325386,-6.3328903e-06,-3.755954e-05,3.670373e-05,-0.0032333643,-0.00024145216,-0.049510773,4999,4981,0,2,0
574023542,574023424,4259850,4325386,3.9031793e-06,-1.8386067e-05,1.6470374e-05,-0.003365001,0.00040323133,-0.049767707,4998,4981,0,2,0
574523419,574523308,4259850,4325386,2.5761663e-05,-3.8899085e-05,1.7546658e-05,-0.0036385504,0.00036511593,-0.04909068,4998,4981,0,2,0
575023298,575023192,4259850,4325386,-1.2809046e-06,-7.585775e-05,3.7119487e-05,-0.0035303577,0.0005804884,-0.049272552,4999,4981,0,2,0
575523182,575523076,4259850,4325386,4.0824154e-05,-3.8595415e-05,-1.8152856e-05,-0.0032118072,0.0006337539,-0.04881978,4999,4981,0,2,0
576023082,576022959,4259850,4325386,-4.537331e-05,-4.839625e-05,2.663294e-06,-0.0034223567,-0.00020883976,-0.049136505,4998,4981,0,2,0
576522948,576522843,4259850,4325386,5.4322107e-05,-2.3856277e-05,1.6426844e-05,-0.0036185735,0.00020038024,-0.048860725,4998,4981,0,2,0
