timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,accel_calibration_count,gyro_calibration_count
561771273,-0.0037196965,-0.0031563786,0.00059052225,4999,0,-0.7406651,0.055848952,-9.914333,4981,0,2,0
561776272,-0.0030039346,-0.00077223434,0.0039803153,4999,0,-0.69395053,0.0083904825,-9.855694,4982,0,2,0
561781270,0.0015839459,-0.0025822707,-0.0024444328,4998,0,-0.6700694,0.0033707216,-9.846518,4981,0,2,0
561786272,0.0014935456,-0.0016128476,0.003158919,5002,0,-0.6745495,-0.046873655,-9.909988,7473,0,2,0
561791269,-0.0045631574,-0.007721723,-0.0026339637,4997,0,-0.71918833,-0.02139079,-9.85364,4982,0,2,0
561796267,0.0010408682,-0.0072570713,0.006462926,4998,0,-0.649355,0.026868144,-9.890584,4982,0,2,0
561801266,-0.003059945,-0.006975373,0.0035608073,4999,0,-0.6554291,0.059865538,-9.919765,4982,0,2,0
561806265,0.0022138907,-0.0004669119,-0.00011513458,4999,0,-0.6627022,0.07156013,-9.82804,4982,0,2,0
561811264,0.008236058,-0.006657081,-0.00066043995,4999,0,-0.67767155,0.037500132,-9.847269,4982,0,2,0
561816262,0.0014567975,-0.006969079,-0.0013953167,4998,0,-0.6560922,-0.009667031,-9.914296,4982,0,2,0
561821261,0.0005065921,-0.011925443,0.007329848,4999,0,-0.71595544,-0.07389819,-9.991282,4981,0,2,0
561826260,-0.0074106655,-0.006468046,-0.0012820979,4999,0,-0.68074936,-0.0012493924,-9.837735,4982,0,2,0
561831259,0.005614324,-0.0020430966,-0.002931952,4999,0,-0.6941653,0.0243945,-9.901508,4981,0,2,0
561836260,0.0002287458,-0.008952174,0.0029843813,5001,0,-0.66008776,0.07834332,-9.960626,4982,0,2,0
561841257,0.011757692,0.0007388573,-0.0062631215,4997,0,-0.67730355,0.02557738,-9.834451,4981,0,2,0
561846255,0.01045396,-0.00983526,-0.0025870206,4998,0,-0.68483794,-0.14165175,-9.803997,4981,0,2,0
561851254,0.0006438633,-0.0021038258,-0.0030959342,4999,0,-0.71015024,-0.0352995,-9.912349,4982,0,2,0
561856253,-0.010883188,-0.006871726,-0.0009583829,4999,0,-0.71485305,0.13737056,-10.000412,4981,0,2,0
561861252,0.0077920347,0.0006318932,0.00033707637,4999,0,-0.64630574,0.14968471,-9.94747,4981,0,2,0
561866251,0.009265487,-0.00048609872,0.00058064837,4999,0,-0.7107947,-0.036835168,-9.891199,4981,0,2,0
561871250,0.010188871,-0.0058989697,-0.004389873,4999,0,-0.6990331,-0.08338324,-9.70279,4981,0,2,0
561876248,0.0020260355,-0.019104112,0.0014334638,4998,0,-0.69700605,0.060587432,-9.846344,4982,0,2,0
