timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
561771484,561771273,0.29736233,-0.024788734,-0.02731747,-0.9540519,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
561776490,561776272,0.2973725,-0.024781536,-0.027298236,-0.95404947,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
561826438,561826260,0.2974062,-0.024805358,-0.027220495,-0.9540406,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
561876439,561876248,0.2973782,-0.02478182,-0.027249359,-0.95404905,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
561926410,561926237,0.29729107,-0.024770686,-0.027236661,-0.9540769,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
561976405,561976225,0.29735142,-0.024723846,-0.027212257,-0.95406,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
562026408,562026214,0.2973702,-0.024791323,-0.027254807,-0.9540512,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
562076391,562076202,0.2973079,-0.024768138,-0.027276443,-0.9540705,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
562121367,562121191,0.29734972,-0.024779893,-0.027228711,-0.9540586,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
562176353,562176179,0.29735476,-0.024800878,-0.0271854,-0.95405763,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
562226340,562226167,0.29736578,-0.024840351,-0.027244475,-0.9540516,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
562276346,562276155,0.29735762,-0.024832953,-0.027158996,-0.9540568,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
562326321,562326144,0.29733732,-0.024793532,-0.027213156,-0.9540625,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
562376306,562376132,0.29727095,-0.024826804,-0.027378721,-0.95407766,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
562426378,562426121,0.29730272,-0.024808824,-0.027299033,-0.9540705,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
562471280,562471110,0.29735175,-0.024775991,-0.02714045,-0.95406055,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
562526277,562526097,0.29729813,-0.024885776,-0.027218916,-0.9540721,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
562576260,562576086,0.297319,-0.024884777,-0.027197631,-0.95406634,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
562626283,562626074,0.2973258,-0.02488585,-0.02719683,-0.9540642,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
562676235,562676063,0.29728156,-0.024823803,-0.02728063,-0.9540772,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
562726226,562726051,0.29730844,-0.024872966,-0.027308334,-0.9540667,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
562776203,562776039,0.2973411,-0.024856478,-0.027183613,-0.9540606,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
562826230,562826028,0.2973896,-0.02486319,-0.027119925,-0.95404714,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
562876234,562876016,0.29734173,-0.024982635,-0.02722504,-0.95405585,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
562926177,562926005,0.2973691,-0.02498296,-0.027159771,-0.9540492,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
562976159,562975993,0.2973865,-0.024923217,-0.027058793,-0.9540482,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
563026146,563025981,0.2973575,-0.024972923,-0.027201153,-0.9540519,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
563076133,563075970,0.29739943,-0.024961347,-0.027179632,-0.9540397,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
563126121,563125958,0.29745755,-0.024983425,-0.027022218,-0.9540255,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
563176113,563175946,0.29740772,-0.025021143,-0.027122796,-0.9540372,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
563226103,563225935,0.29742056,-0.025027346,-0.027200693,-0.9540309,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
563276087,563275923,0.29746184,-0.025009235,-0.027098631,-0.9540214,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
563326116,563325911,0.2974866,-0.025041621,-0.027070198,-0.95401365,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
563376078,563375902,0.29746276,-0.025051946,-0.027139783,-0.9540187,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
563426160,563425888,0.2975047,-0.025011713,-0.027001487,-0.9540107,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
563476040,563475877,0.29749113,-0.024959803,-0.026917728,-0.9540186,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
563526026,563525865,0.29745743,-0.024967888,-0.027039265,-0.95402545,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
563576018,563575853,0.29746553,-0.024998238,-0.027119763,-0.9540199,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
