timestamp,timestamp_sample,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
561766818,561666561,4.0166768e-05,0.0005506116,0.0030737396,604111379,0,0.012346174,0.2714136,0.003631491,nan,nan,0.013690094,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
561776779,561676514,3.7783706e-05,0.0005283696,0.0029678915,604111379,0,0.012618298,0.27168667,0.003631491,nan,nan,0.013690094,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
561975479,561875582,9.894343e-06,0.00033907712,0.0014253755,604111379,0,0.012346159,0.27130744,0.004500318,nan,nan,0.008135075,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
562174545,562074651,9.078857e-05,0.00020867029,0.0012445677,604111379,0,0.012080798,0.27092963,0.011079952,nan,nan,0.0051698443,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
562373563,562273725,8.1981125e-05,0.00020324514,0.0010644281,604111379,0,0.011822277,0.27137014,0.0075186267,nan,nan,0.013797874,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
562572715,562472787,6.9116645e-06,0.00013533165,0.0006334408,604111379,0,0.011570647,0.27099672,0.0012336826,nan,nan,0.0059054336,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
562771753,562671855,3.5549398e-05,0.00019569825,0.00059273647,604111379,0,0.011368594,0.2733458,0.004437167,nan,nan,0.0067716395,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
562970765,562870924,3.7481088e-05,0.00030033823,0.00031130627,604111379,0,0.011127924,0.27377662,0.0055628563,nan,nan,0.0020237016,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
563169899,563069992,6.127717e-05,0.00037193435,0.0011801027,604111379,0,0.0108945705,0.2733734,0.009330717,nan,nan,0.006368158,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
563378910,563279014,4.1523064e-05,0.00030439888,0.0006635618,604111379,0,0.010894573,0.27326527,0.0019670578,nan,nan,0.000927957,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
563577985,563478082,6.611593e-06,0.00012286706,0.0008317063,604111379,0,0.016729107,0.2728633,0.002673588,nan,nan,0.008730584,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
563776995,563677150,6.39549e-05,7.967871e-05,0.00021155599,604111379,0,0.01637711,0.27329585,0.009816686,nan,nan,0.0051116482,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
