timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
562541521,562541447,4259850,-1.6931795,0.7661446,-9.48487,35.5,0,0,0,0,5
563543253,563543184,4259850,-1.7238252,0.72017586,-9.469546,36.0,0,0,0,0,5
564544403,564544332,4259850,-1.7314867,0.7584831,-9.48487,36.0,0,0,0,0,5
565541169,565541054,4259850,-1.6625336,0.69719154,-9.492531,36.0,0,0,0,0,5
566542825,566542758,4259850,-1.7238252,0.704853,-9.446563,36.0,0,0,0,0,5
567541995,567541926,4259850,-1.7851168,0.6895301,-9.546161,36.0,0,0,0,0,5
568541659,568541589,4259850,-1.7697939,0.80445176,-9.760681,36.0,0,0,0,0,5
569540846,569540772,4259850,-1.7238252,0.6588843,-9.599792,36.0,0,0,0,0,5
570541969,570541900,4259850,-1.7468096,0.71251446,-9.630437,36.0,0,0,0,0,5
571543643,571543574,4259850,-1.7391481,0.6588843,-9.530838,36.0,0,0,0,0,5
572540347,572540278,4259850,-1.8157626,0.71251446,-9.530838,36.0,0,0,0,0,5
573542042,573541973,4259850,-1.685518,0.6742072,-9.5385,36.0,0,0,0,0,5
574543714,574543643,4259850,-1.7621325,0.75082165,-9.584468,36.0,0,0,0,0,5
575540414,575540332,4259850,-1.7544711,0.91937345,-9.431239,36.0,0,0,0,0,5
576542584,576542515,4259850,-1.7314867,0.773806,-9.622776,36.0,0,0,0,0,5
577541226,577541157,4259850,-1.7468096,0.7354988,-9.569145,36.0,0,0,0,0,5
578542866,578542797,4259850,-1.6701951,0.6818687,-9.515515,36.0,0,0,0,0,5
579542042,579541972,4259850,-1.7238252,0.75082165,-9.584468,35.5,0,0,0,0,5
580541286,580541217,4259850,-1.6931795,0.66654575,-9.546161,36.0,0,0,0,0,5
581542986,581542917,4259850,-1.8004397,0.7354988,-9.798989,36.0,0,0,0,0,5
582539675,582539604,4259850,-1.7085024,0.6512229,-9.569145,35.5,0,0,0,0,5
583541365,583541255,4259850,-1.7697939,0.6205771,-9.638099,36.0,0,0,0,0,5
584542499,584542432,4259850,-1.7085024,0.6512229,-9.615114,36.0,0,0,0,0,5
585544147,585544079,4259850,-1.7314867,0.72017586,-9.469546,35.5,0,0,0,0,5
586540810,586540740,4259850,-1.7161638,0.7278373,-9.561484,35.5,0,0,0,0,5
587542469,587542398,4259850,-1.7238252,0.6435614,-9.615114,35.5,0,0,0,0,5
588542201,588542131,4259850,-1.700841,0.83509755,-9.415916,35.5,0,0,0,0,5
589541398,589541330,4259850,-1.7468096,0.6512229,-9.5538225,35.5,0,0,0,0,5
590540687,590540615,4259850,-1.7927783,0.773806,-9.722374,35.5,0,0,0,0,5
591542048,591541930,4259850,-1.7621325,0.7431602,-9.5078535,35.5,0,0,0,0,5
592543805,592543735,4259850,-1.7238252,0.7661446,-9.415916,35.5,0,0,0,0,5
593540515,593540446,4259850,-1.6318879,0.704853,-9.607452,35.5,0,0,0,0,5
594542217,594542149,4259850,-1.7774553,0.71251446,-9.523177,35.5,0,0,0,0,5
595543929,595543860,4259850,-1.7851168,0.6742072,-9.408256,35.5,0,0,0,0,5
596540698,596540626,4259850,-1.7621325,0.78146744,-9.569145,35.5,0,0,0,0,5
597541880,597541811,4259850,-1.700841,0.6435614,-9.477208,35.5,0,0,0,0,5
598543582,598543512,4259850,-1.7085024,0.78146744,-9.469546,35.5,0,0,0,0,5
599542765,599542690,4259850,-1.7697939,0.71251446,-9.638099,35.5,0,0,0,0,5
600539955,600539886,4259850,-1.6472108,0.7661446,-9.454224,35.5,0,0,0,0,5
601541687,601541613,4259850,-1.7391481,0.58226985,-9.668744,35.5,0,0,0,0,5
