timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
562461495,562331616,0.0,4.038611e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
563461234,563332616,0.0,4.0366363e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
564460964,564331629,0.0,4.0388077e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
565460760,565331628,0.0,4.0368527e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
566460507,566331614,0.0,4.0369455e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
567460383,567331615,0.0,4.037069e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
568460101,568331611,0.0,4.0371406e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
569459929,569332614,0.0,4.037246e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
570459584,570331618,0.0,4.037341e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
571459371,571331665,0.0,4.037427e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
572459138,572330612,0.0,4.037505e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
573459064,573334018,0.0,4.037575e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
574458661,574330614,0.0,4.0376385e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
575458470,575330630,0.0,4.037696e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
576458298,576331612,0.0,4.037747e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
577457998,577330616,0.0,4.0377945e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
578457725,578330615,0.0,4.037837e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
579457623,579330622,0.0,4.037875e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
580457253,580330617,0.0,4.0379095e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
581457028,581331613,0.0,4.037941e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
582456803,582330617,0.0,4.0379687e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
583456562,583330617,0.0,4.037994e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
584456336,584331613,0.0,4.0380173e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
585456230,585330699,0.0,4.0380387e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
586456047,586331057,0.0,4.0380173e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
587455639,587330722,0.0,4.0381137e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
588465450,588331611,0.0,4.0361024e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
589455167,589330614,0.0,4.038208e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
590454992,590330615,0.0,4.0383284e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
591464696,591332637,0.0,4.036458e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
592464474,592331642,0.0,4.0366294e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
593464264,593330612,0.0,4.036784e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
594464016,594330612,0.0,4.0369237e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
595463890,595330614,0.0,4.0370505e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
596456122,596331616,0.0,4.039183e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
597463278,597330613,0.0,4.03723e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
598463105,598330629,0.0,4.0373275e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
599462814,599330615,0.0,4.037415e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
600462653,600331615,0.0,4.0374944e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
601462362,601329822,0.0,4.0375653e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
