timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
1062828611,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3897652.5,99.99,99.99,66,11,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1063426797,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3897816.0,99.99,99.99,66,16,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1063827611,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3897925.0,99.99,99.99,66,16,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1064427613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3898088.8,99.99,99.99,66,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1064828611,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3898198.0,99.99,99.99,66,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1065428614,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3898362.0,99.99,99.99,66,31,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1065826612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3898471.0,99.99,99.99,66,31,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1066427613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3898635.2,99.99,99.99,66,27,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1066827615,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3898744.5,99.99,99.99,66,27,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1067427613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3898908.5,99.99,99.99,66,29,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1067826613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3899018.2,99.99,99.99,66,29,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1068426613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3899182.5,99.99,99.99,66,19,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1068827614,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3899291.8,99.99,99.99,66,19,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1069426620,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3899456.5,99.99,99.99,66,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1069827612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3899566.2,99.99,99.99,66,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1070427614,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3899730.5,99.99,99.99,66,16,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1070826645,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3899840.5,99.99,99.99,66,16,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1071427611,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3900005.2,99.99,99.99,66,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1071826612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3900115.2,99.99,99.99,66,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1072426621,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3900280.0,99.99,99.99,66,20,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1072826612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3900389.8,99.99,99.99,66,20,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1073427884,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3900555.0,99.99,99.99,66,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1073828611,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3900665.0,99.99,99.99,66,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1074427803,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3900830.0,99.99,99.99,66,19,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1074827612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3900940.2,99.99,99.99,66,19,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
1075426613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3901105.2,99.99,99.99,66,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
