timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
1049243076,1049112636,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1050238448,1050112637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1051243717,1051113636,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1052239036,1052112883,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1053244429,1053112637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1054239708,1054113637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1055244987,1055112637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1056240281,1056111891,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1057245588,1057111677,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1058240957,1058112644,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1059236343,1059111637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1060241521,1060112637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1061236962,1061111653,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1062242154,1062112648,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1063237640,1063111637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1064242761,1064111637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1065238179,1065112636,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1066243428,1066111637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1067238750,1067111637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1068244209,1068112636,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1069239386,1069111642,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1070244628,1070112637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1071239981,1071111639,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1072245261,1072112636,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1073240575,1073113192,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1074245891,1074112740,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1075241216,1075111637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1076236530,1076111740,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1077242124,1077111637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1078237155,1078111914,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1079242537,1079111672,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1080237772,1080112642,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1081243052,1081111636,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1082238455,1082111636,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1083243676,1083111636,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1084239010,1084111639,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1085244293,1085111637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1086239970,1086110637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
1087244946,1087111637,nan,nan,nan,0,1,1,1,1,1,1,0,0,0,0
