timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
1048973642,5.0435576,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1049483548,5.0378175,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1049973495,5.034494,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1050473492,5.0553403,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1050973513,5.0529237,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1051473492,5.0587645,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1051973529,5.050406,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1052473493,5.053528,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1052983492,5.040637,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1053473492,5.053528,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1053973493,5.0567503,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1054473547,5.062088,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1054973492,5.052017,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1055473492,5.0399323,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1055973492,5.028552,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1056483517,5.053125,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1056973492,5.052722,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1057473505,5.0200925,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1057973491,5.0564485,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1058473585,5.052722,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1058973501,5.0161653,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1059473491,5.053729,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1059983491,5.054333,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1060473492,5.0278473,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1060973491,5.0377164,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1061473492,5.055743,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1061973590,5.0328827,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1062473492,5.042047,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1062973492,5.0621886,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1063473520,5.0318756,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1063973493,5.0486937,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1064473493,5.050305,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1064973492,5.0516143,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1065473492,5.042752,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1065973493,5.0345945,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1066473492,5.0353,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1066983507,5.0325804,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1067473492,5.0529237,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1067973492,5.056851,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1068473492,5.037616,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1068973493,5.0432553,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1069473833,5.02684,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1069973700,5.054333,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1070483971,5.040637,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1070973509,5.0715547,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1071473493,5.053125,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1071973527,5.045471,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1072473492,5.030667,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1072973492,5.055844,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1073473507,5.0480895,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1073983507,5.0368104,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1074473492,5.055542,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1074973492,5.0405364,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1075473532,5.011331,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1075973492,5.056851,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1076473493,5.055743,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1076973494,5.060678,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1077483492,5.055844,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1077973492,5.0581603,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1078473492,5.014856,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1078973492,5.026941,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1079473532,5.0381193,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1079973514,5.021704,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1080473499,5.0538297,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1080983491,5.0548368,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1081473491,5.0423493,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1081973492,5.0473847,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1082473491,5.053528,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1082973516,5.0413423,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1083473492,5.027243,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1083973491,5.055743,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1084473492,5.0476866,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1084973492,5.0415435,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1085473520,5.0548368,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1085973492,5.0497007,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1086473536,5.0419464,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1086973492,5.040234,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1087473492,5.050708,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
1087983493,5.04104,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
