timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
1048493456,4259850,4259850,2490378,0,0,0.13698933,0.13698933,0.0,0.0,4325386,4325386,2490378,0,0,0.0067891697,0.0067891697,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
1048498446,4259850,4259850,2490378,0,0,0.13665934,0.13665934,0.0,0.0,4325386,4325386,2490378,0,0,0.007201034,0.007201034,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
1048693368,4259850,4259850,2490378,0,0,0.13662764,0.13662764,0.0,0.0,4325386,4325386,2490378,0,0,0.0068043987,0.006804399,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
1048893360,4259850,4259850,2490378,0,0,0.13884997,0.13884996,0.0,0.0,4325386,4325386,2490378,0,0,0.0064664097,0.0064664097,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
1049093276,4259850,4259850,2490378,0,0,0.14039874,0.14039874,0.0,0.0,4325386,4325386,2490378,0,0,0.0066077723,0.0066077723,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
1049293231,4259850,4259850,2490378,0,0,0.13636234,0.13636234,0.0,0.0,4325386,4325386,2490378,0,0,0.0063066455,0.006306645,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
1049493177,4259850,4259850,2490378,0,0,0.13018653,0.13018651,0.0,0.0,4325386,4325386,2490378,0,0,0.0064858845,0.006485885,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
1049693130,4259850,4259850,2490378,0,0,0.13071705,0.13071702,0.0,0.0,4325386,4325386,2490378,0,0,0.0059154825,0.0059154825,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
1049893093,4259850,4259850,2490378,0,0,0.1356723,0.1356723,0.0,0.0,4325386,4325386,2490378,0,0,0.0057249083,0.0057249083,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
1050093041,4259850,4259850,2490378,0,0,0.12942518,0.12942518,0.0,0.0,4325386,4325386,2490378,0,0,0.006647334,0.006647334,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
1050293163,4259850,4259850,2490378,0,0,0.13659395,0.13659395,0.0,0.0,4325386,4325386,2490378,0,0,0.0063893246,0.006389325,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
1050492964,4259850,4259850,2490378,0,0,0.13516055,0.13516057,0.0,0.0,4325386,4325386,2490378,0,0,0.006530302,0.006530303,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
1050692899,4259850,4259850,2490378,0,0,0.13758916,0.13758916,0.0,0.0,4325386,4325386,2490378,0,0,0.006997215,0.006997216,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
1050892854,4259850,4259850,2490378,0,0,0.13511851,0.1351185,0.0,0.0,4325386,4325386,2490378,0,0,0.006466302,0.0064663026,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
1051092810,4259850,4259850,2490378,0,0,0.13455407,0.13455406,0.0,0.0,4325386,4325386,2490378,0,0,0.0072673983,0.007267398,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
1051292760,4259850,4259850,2490378,0,0,0.13606079,0.13606079,0.0,0.0,4325386,4325386,2490378,0,0,0.0069971555,0.0069971546,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
1051492740,4259850,4259850,2490378,0,0,0.12978452,0.1297845,0.0,0.0,4325386,4325386,2490378,0,0,0.0061701876,0.006170188,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
1051692672,4259850,4259850,2490378,0,0,0.13503334,0.13503332,0.0,0.0,4325386,4325386,2490378,0,0,0.00617605,0.0061760494,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
1051892624,4259850,4259850,2490378,0,0,0.13412282,0.13412282,0.0,0.0,4325386,4325386,2490378,0,0,0.006566371,0.00656637,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
