timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
1049153262,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.3696684,0.026035048,3.312384e-10,-0.6155533,-0.23439033,-9.7112055,-0.0030373305,-0.0031155895,0.0010671084,0.009545189,0.058250282,0.23677777,0.0006627922,0.00036786246,0.00014386594,35.5,nan
1050202992,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.37712148,0.026099015,1.6682267e-10,-0.6337529,-0.22956027,-9.739105,0.0015215707,-0.005367339,-0.00015912367,0.010477751,0.04280402,0.16333307,0.00036914804,0.00023243304,0.00017307684,35.5,nan
1051142772,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.36954144,0.0268893,2.9427616e-10,-0.6080362,-0.22839202,-9.740551,0.00487597,-0.007258521,0.0001164795,0.01289836,0.047173053,0.17661367,0.0005412613,0.00034658375,0.00016422778,35.5,nan
1052187528,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.36222702,0.027018528,2.0014264e-10,-0.603117,-0.2282368,-9.715949,0.004765896,-0.0074676275,-0.00061952946,0.035289865,0.04484733,0.12549667,0.00049198704,0.00030394839,0.0001548451,35.5,nan
1053127351,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.3751789,0.025085583,2.5216562e-10,-0.6320497,-0.20931633,-9.743835,0.0027414027,-0.004395136,0.0003563331,0.047550324,0.06765287,0.2955875,0.000754986,0.00041204804,0.00024519648,35.5,nan
1054172070,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.3563052,0.025630277,3.1348446e-10,-0.6121003,-0.22171468,-9.713299,0.008153224,-0.009421619,-0.0031029817,0.026640328,0.061493635,0.12419502,0.00065279007,0.0002971655,0.00024959864,35.5,nan
1055211893,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.38316005,0.02712273,1.6669588e-10,-0.6203898,-0.19242123,-9.717463,0.0028998365,-0.0062697344,0.00037717185,0.015688231,0.0494617,0.22485295,0.0004746034,0.0003037379,9.791103e-05,35.5,nan
1056156630,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.3858025,0.027493777,2.5309654e-10,-0.60477805,-0.22960754,-9.720437,0.005840002,-0.00687023,0.00072092464,0.02926035,0.04357334,0.13787638,0.0003975645,0.00035458774,0.00014902082,35.5,nan
1057201366,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.39991543,0.029049994,3.335038e-10,-0.62135535,-0.225233,-9.7140465,0.002877199,-0.007037598,-0.0009305903,0.011454328,0.06317229,0.2659444,0.000626282,0.00031293428,0.00016585046,35.5,nan
1058141155,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.38644168,0.025623249,2.726914e-10,-0.60871476,-0.23178159,-9.725857,0.00176211,-0.007674612,-0.0013005333,0.021648962,0.04873416,0.21917684,0.000544041,0.00029129387,0.000210234,35.5,nan
1059190907,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.4075068,0.028801274,3.1263764e-10,-0.6478356,-0.21081768,-9.733585,0.0025144543,-0.003407203,-0.00017216214,0.023499168,0.07463242,0.28431803,0.00075673446,0.00028946527,0.0001690745,35.5,nan
1060130686,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.3947082,0.02885677,2.3114045e-10,-0.62188697,-0.21698646,-9.738462,0.005108509,-0.0043253293,-0.00024221702,0.0054944507,0.0587655,0.274112,0.00079624925,0.00021273534,0.00021125932,35.5,nan
1061175443,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.3893999,0.02575113,2.2788661e-10,-0.6209914,-0.21562381,-9.754949,-0.0006505859,-0.005323154,0.00047728003,0.00342353,0.06148719,0.20895006,0.0006617837,0.00028243347,0.00014810768,35.5,nan
1062225202,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.3577286,0.025951749,3.2135505e-10,-0.665221,-0.18501914,-9.743268,0.0056328364,-0.0070358687,-0.0021229936,0.024560023,0.06345332,0.21182832,0.0007439468,0.00032290895,0.0002851058,35.5,nan
1063164983,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.39598975,0.027410561,2.8230362e-10,-0.6198316,-0.18085854,-9.717518,0.006072759,-0.00859462,-0.0030122818,0.0062809526,0.08368552,0.24980879,0.0005273451,0.00049362355,0.000253058,35.5,nan
1064204739,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.35206562,0.026737664,2.7623387e-10,-0.59872913,-0.22873183,-9.72183,0.0029008435,-0.0072423215,0.00089796033,0.035718378,0.05637343,0.1543907,0.00054408255,0.00029490626,0.00017590821,35.5,nan
1065149521,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.36156705,0.027277967,3.0225886e-10,-0.6144744,-0.2555239,-9.72382,0.00051064184,-0.004223956,0.0016048366,0.02447283,0.050301187,0.14811029,0.0007535623,0.00020946715,0.00024972006,35.5,nan
1066189280,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.38421145,0.02760912,3.0215225e-10,-0.6069243,-0.21506882,-9.737597,0.0052714315,-0.003958341,1.561886e-05,0.0071087508,0.08038408,0.3846776,0.0011720788,0.00042122704,0.00023381221,35.5,nan
1067129213,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.36685526,0.025568081,2.9093383e-10,-0.6259496,-0.22243057,-9.70502,0.0022426324,-0.0064009624,0.00057599554,0.016784845,0.062434223,0.20441405,0.0007510474,0.00024957815,0.00012305912,35.5,nan
1068178816,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.3878329,0.025950737,1.9827094e-10,-0.6021674,-0.21479191,-9.722268,0.0028589338,-0.006250461,-0.0008220469,0.012637106,0.05322002,0.21971202,0.0005120021,0.00025034667,0.00012594926,35.5,nan
1069218579,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.3610583,0.027337618,2.698911e-10,-0.61396164,-0.22222587,-9.691666,0.002589304,-0.0052170213,0.0008123219,0.044936724,0.051816415,0.14267594,0.0003826916,0.0004907164,0.00016355596,35.5,nan
1070153362,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.35196906,0.02761574,1.9117553e-10,-0.6394646,-0.19124942,-9.70714,0.00446733,-0.0042531276,7.314064e-05,-0.009359203,0.057514615,0.29659325,0.00070767326,0.00026329193,0.00017650228,35.5,nan
1071203116,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.33452052,0.02456579,2.8095148e-10,-0.59285015,-0.19022098,-9.682579,0.008135431,-0.007856368,-0.0018600416,0.03153601,0.05188482,0.23422913,0.00041978326,0.00026946908,0.00014618234,35.5,nan
1072142898,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.357854,0.02616116,2.647451e-10,-0.62716466,-0.22782162,-9.771145,-0.0064219604,-0.00052515103,0.002309888,0.010103722,0.056637038,0.22507082,0.0007766358,0.00032789566,0.00020582411,35.5,nan
1073182659,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.37938666,0.026680956,4.4529802e-10,-0.5957428,-0.21945544,-9.710084,0.0047343154,-0.008268558,-0.0015394188,0.00919212,0.07640396,0.30616882,0.0007906583,0.00049430033,0.0002735136,35.5,nan
1074227415,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.3679722,0.025635526,2.2070926e-10,-0.6267667,-0.22802572,-9.725492,0.0034796325,-0.0046964595,0.0016454312,0.016653158,0.046114124,0.12744848,0.00052659336,0.00030393872,0.00012743207,35.5,nan
1075162197,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.3748969,0.026145685,2.7528513e-10,-0.61339176,-0.20250365,-9.723654,0.005212691,-0.007963065,-0.0017763147,0.03331431,0.050229415,0.17079179,0.00043489976,0.00037872838,0.000135601,35.5,nan
1076206961,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.36282703,0.025185777,3.7160405e-10,-0.6248919,-0.2337244,-9.716705,0.0043983767,-0.0066278996,-0.0005384087,0.009309429,0.06916116,0.22330636,0.00069191324,0.00053612445,0.00018830443,35.5,nan
1077151753,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.3685258,0.028451083,3.780989e-10,-0.5983832,-0.20115484,-9.712557,0.001323629,-0.0061675357,-0.00012803014,0.054999836,0.05015019,0.17725453,0.00068902655,0.00037900129,0.0002023769,35.5,nan
1078201503,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.34283346,0.02443215,1.8383307e-10,-0.5948298,-0.23161584,-9.707005,0.0014603588,-0.005358962,-0.000665902,0.041249003,0.05698105,0.20040737,0.00041729514,0.00032495393,0.00016964864,35.5,nan
1079141274,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.33570537,0.024079792,3.007993e-10,-0.6358653,-0.17361674,-9.730772,0.008220865,-0.007874118,-0.0010050251,0.01819398,0.037489943,0.1105912,0.0005990131,0.00040319335,0.0002645618,35.5,nan
1080186031,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.34531072,0.025331357,3.001551e-10,-0.60147715,-0.22827016,-9.690062,0.008813131,-0.008171468,-0.0007060412,0.04399523,0.057246663,0.15112673,0.0009068354,0.00029056685,0.00021262448,35.5,nan
1081125832,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.35601765,0.025816461,3.3271727e-10,-0.6189047,-0.23139383,-9.737296,0.0009832261,-0.0038699396,0.0009098171,0.023433316,0.09269326,0.14224994,0.00076402334,0.00024820547,0.00017775407,35.5,nan
1082175568,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.349351,0.02641548,1.7641247e-10,-0.5948089,-0.21865547,-9.704144,-0.002711506,-0.006383833,0.0012920448,0.039408084,0.044316296,0.14922702,0.0003104074,0.00037560237,0.00017189613,35.5,nan
1083220328,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.3786382,0.026145943,2.4368305e-10,-0.59948844,-0.23188934,-9.704952,-0.0028028153,-0.0018909613,0.003773916,-0.009041247,0.0617774,0.30798528,0.00076450093,0.00023572567,0.00026219047,35.5,nan
1084155167,4259850,4325386,0,0,0,0,0,401.28412,400.09604,2006.4205,2000.4801,0.40408045,0.030442579,3.9251843e-10,-0.62935257,-0.2216999,-9.749639,0.0049525397,-0.010029551,-0.0023724674,-0.018701063,0.11122715,0.394793,0.0012945302,0.00035229034,0.00021263989,35.5,nan
