timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
1049227612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3893967.5,99.99,99.99,66,28,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
1050227613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3894236.5,99.99,99.99,66,19,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
1051228612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3894506.8,99.99,99.99,66,21,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
1052227859,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3894776.5,99.99,99.99,66,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
1053227613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3895046.5,99.99,99.99,66,10,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
1054228613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3895317.0,99.99,99.99,66,20,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
1055227613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3895587.8,99.99,99.99,66,18,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
1056226867,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3895858.2,99.99,99.99,66,31,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
1057226653,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3896129.8,99.99,99.99,66,19,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
1058227620,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3896400.8,99.99,99.99,66,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
1059226613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3896672.8,99.99,99.99,66,17,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
1060227613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3896944.2,99.99,99.99,66,29,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
1061226629,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3897216.5,99.99,99.99,66,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
1062227624,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3897488.5,99.99,99.99,66,11,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
1063226613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3897761.5,99.99,99.99,66,16,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
1064226613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3898034.0,99.99,99.99,66,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
1065227612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3898307.2,99.99,99.99,66,31,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
1066226613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3898580.5,99.99,99.99,66,27,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
1067226613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3898853.8,99.99,99.99,66,29,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
1068227612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3899127.8,99.99,99.99,66,19,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
1069226618,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3899401.8,99.99,99.99,66,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
1070227613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3899675.8,99.99,99.99,66,16,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
1071226615,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3899950.2,99.99,99.99,66,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
1072227612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3900225.0,99.99,99.99,66,20,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
1073228168,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3900500.0,99.99,99.99,66,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
1074227716,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3900775.0,99.99,99.99,66,19,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
1075226613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3901050.5,99.99,99.99,66,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
1076226716,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3901326.2,99.99,99.99,66,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
1077226613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3901602.0,99.99,99.99,66,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
1078226890,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3901878.0,99.99,99.99,66,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
1079226648,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3902154.5,99.99,99.99,66,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
1080227618,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3902431.0,99.99,99.99,66,19,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
