timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
1049237966,1049237803,2490378,0.024221439,-0.041331664,0.0011824273,34.797707,0,20
1050235789,1050235626,2490378,-0.013126608,-0.0100456355,0.0019418454,34.682972,0,20
1051236097,1051235937,2490378,-0.006938017,-0.026006738,0.01415915,34.764492,0,20
1052236410,1052236247,2490378,-0.0072644334,-0.044755705,-0.004536524,34.707127,0,20
1053234235,1053234070,2490378,-0.007027948,-0.04404958,0.004369985,34.767513,0,20
1054234541,1054234380,2490378,-0.05726279,-0.028631395,0.003347435,34.710144,0,20
1055237342,1055237180,2490378,0.03471007,-0.037348047,-0.006904709,34.698067,0,20
1056237654,1056237490,2490378,0.03633549,-0.042147703,-0.0016953675,34.713165,0,20
1057235473,1057235312,2490378,0.023088975,-0.028531471,0.009665927,34.673912,0,20
1058235788,1058235623,2490378,-0.02887121,-0.029793836,0.015894488,34.698067,0,20
1059236098,1059235934,2490378,-0.03274824,-0.033417728,0.0103154285,34.692028,0,20
1060233918,1060233756,2490378,-0.000669487,-0.025277298,0.009279556,34.707127,0,20
1061234229,1061234067,2490378,-0.02588017,0.008463515,0.024744373,34.676933,0,20
1062237027,1062236865,2490378,-0.0124338055,-0.005385873,0.008896517,34.676933,0,20
1063237339,1063237176,2490378,0.035705972,0.015065122,0.014105857,34.63768,0,20
1064235160,1064234998,2490378,0.02532726,-0.02026114,0.006554977,34.682972,0,20
1065235471,1065235308,2490378,-0.0064550536,-0.0174866,0.014801991,34.673912,0,20
1066235780,1066235619,2490378,0.01641742,-0.012990046,0.002268262,34.59843,0,20
1067233604,1067233440,2490378,0.017163515,-0.008966463,0.006101991,34.676933,0,20
1068236446,1068236239,2490378,-0.02848151,-0.045448508,0.001718683,34.68901,0,20
1069236757,1069236549,2490378,-0.030356739,-0.032808192,-0.0009292879,34.65278,0,20
1070237021,1070236859,2490378,0.00840023,-0.044419296,0.00058954826,34.634663,0,20
1071234844,1071234681,2490378,0.032625,-0.04930888,-0.00938281,34.64372,0,20
1072235152,1072234991,2490378,-0.051460568,-0.023615237,0.0031076188,34.698067,0,20
1073237964,1073237790,2490378,0.04853947,-0.027702106,0.0015188361,34.64674,0,20
1074233286,1074233123,2490378,-0.010685146,-0.02464778,-0.002081738,34.676933,0,20
1075236084,1075235922,2490378,0.013686179,-0.026319832,0.0005129403,34.661835,0,20
1076236393,1076236231,2490378,0.0031176112,-0.032551724,0.00014988515,34.69505,0,20
1077236704,1077236541,2490378,-0.04280387,-0.027142534,-7.327718e-05,34.661835,0,20
1078234522,1078234362,2490378,-0.036432084,-0.0064550536,0.014375651,34.664856,0,20
1079234834,1079234672,2490378,0.017583193,-0.041797973,-0.0039203293,34.655796,0,20
1080237634,1080237471,2490378,-0.005099426,-0.015324923,0.016230896,34.664856,0,20
1081235455,1081235292,2490378,-0.044675767,-0.031808957,0.004110184,34.649757,0,20
1082235768,1082235604,2490378,0.005166041,-0.049805168,0.0010758423,34.622585,0,20
1083236075,1083235912,2490378,0.0279719,-0.0566366,3.663859e-05,34.60447,0,20
1084233896,1084233733,2490378,-0.01389935,-0.0371049,0.01739667,34.649757,0,20
1085234206,1085234043,2490378,0.0154148545,-0.020627527,0.006754824,34.661835,0,20
1086237003,1086236841,2490378,-0.009076378,-0.0071278713,0.005792228,34.673912,0,20
1087237313,1087237151,2490378,-0.07325054,0.0040602223,0.018675689,34.622585,0,20
