timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
1048939429,1048939203,-0.27129602,0.022715641,0.00913282,0.9621846,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
1049437097,1049436870,-0.27126926,0.022778004,0.009176039,0.9621903,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
1049934759,1049934537,-0.27120006,0.022744345,0.0092645325,0.9622097,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
1050437536,1050437181,-0.2711933,0.022753758,0.009193451,0.962212,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
1050935232,1050934848,-0.2713218,0.022778787,0.009282018,0.9621744,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
1051438059,1051437492,-0.27124733,0.022744877,0.009223862,0.96219677,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
1051940452,1051940135,-0.2711632,0.022785122,0.009198726,0.9622197,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
1052438193,1052437803,-0.27126703,0.022768728,0.009248999,0.9621904,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
1052940699,1052940446,-0.2713651,0.022710128,0.009062677,0.96216583,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
1053438339,1053438113,-0.271231,0.022715958,0.009269786,0.9622016,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
1053936001,1053935780,-0.27139953,0.022704722,0.009076233,0.9621562,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
1054438830,1054438424,-0.2714214,0.022706741,0.009166441,0.96214914,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
1054936409,1054936091,-0.271255,0.022707291,0.009163184,0.96219605,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
1055438965,1055438735,-0.27133715,0.022706814,0.009060549,0.9621739,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
1055937021,1055936402,-0.2714235,0.022652028,0.009131803,0.9621501,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
1056439402,1056439046,-0.27128023,0.022667753,0.009096055,0.96219045,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
1056937042,1056936714,-0.27137512,0.022676911,0.009114949,0.96216327,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
1057434747,1057434379,-0.27138332,0.022714075,0.009312865,0.96215826,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
1057937246,1057937023,-0.27131906,0.022759847,0.009229589,0.96217614,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
1058439991,1058439667,-0.2713367,0.02275767,0.009001958,0.9621734,0.9992949,4.2640096e-09,5.0157496e-09,0.037547864,2
