timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy,parachute_system_healthy
1072773550,1200.0,0.6526765,771.0123,0.0,24178,0,41.46289,2348,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073755728,1200.0,0.6526765,1035.6426,0.0,24199,0,41.584118,2349,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074682762,1200.0,0.6526765,808.1918,0.0,24221,0,41.95804,2351,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075739760,1200.0,0.6526765,721.82007,0.0,24240,0,41.87354,2354,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076752698,1200.0,0.6526765,1062.7734,0.0,24265,0,41.87287,2355,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077803729,1200.0,0.6526765,844.8114,0.0,24288,0,41.79279,2358,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078735701,1200.0,0.6526765,941.2078,0.0,24316,0,59.759228,2361,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079751779,1200.0,0.6526765,1113.3223,0.0,24342,0,41.749584,2362,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080681449,1200.0,0.6526765,803.3764,0.0,24365,0,41.708046,2364,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081826699,1200.0,0.6526765,684.1868,0.0,24395,0,67.32953,2369,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082757719,1200.0,0.6526765,1361.9142,0.0,24420,0,59.820538,2370,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083676443,1200.0,0.6526765,1143.8231,0.0,24452,0,59.52245,2373,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084763729,1200.0,0.6526765,937.5,0.0,24482,0,59.523808,2377,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085763697,1200.0,0.6526765,1026.754,0.0,24508,0,41.585022,2378,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086680717,1200.0,0.6526765,1198.6122,0.0,24540,0,59.583042,2381,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
