timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
1048679932,1048656457,396321,-0.27135497,0.29212767,0.11933157,3
1049128449,1049110070,396321,-0.27522916,0.2896086,0.118094124,3
1049704467,1049639260,396321,-0.28703043,0.29001376,0.11898323,3
1050195438,1050168455,396321,-0.27285737,0.29063955,0.11740521,3
1050643430,1050622063,396321,-0.2762016,0.2890973,0.1173,3
1051198662,1051151265,396321,-0.28340402,0.28938124,0.11567904,3
1051710935,1051680457,396321,-0.27278608,0.2909711,0.1170103,3
1052158964,1052134052,396321,-0.26914245,0.29019606,0.11762259,3
1052714415,1052663304,396321,-0.28350475,0.2905318,0.117766164,3
1053204964,1053192470,396321,-0.27662653,0.29384327,0.119355686,3
1053674696,1053646080,396321,-0.26866046,0.28942516,0.1130853,3
1054123390,1054099669,396321,-0.27834332,0.2901719,0.11866942,3
1054678071,1054628941,396321,-0.2798845,0.2908116,0.12085737,3
1055190333,1055158058,396321,-0.269143,0.28900746,0.11767797,3
1055638833,1055611718,396321,-0.27800307,0.29071885,0.11482966,3
1056193646,1056140903,396321,-0.28129542,0.28853652,0.115676776,3
1056684685,1056670098,396321,-0.2694592,0.2886291,0.11537948,3
1057154374,1057123700,396321,-0.27767158,0.28983086,0.11910412,3
1057709144,1057652912,396321,-0.28604725,0.28973526,0.11935487,3
1058200083,1058182055,396321,-0.27345812,0.2905197,0.116612524,3
1058648269,1058635670,396321,-0.27721223,0.29206094,0.12055742,3
1059118365,1059089321,396321,-0.28354442,0.29023808,0.11839092,3
1059673151,1059618482,396321,-0.2757676,0.29097635,0.11570249,3
1060163712,1060147687,396321,-0.2711414,0.29232994,0.118183754,3
1060633818,1060601313,396321,-0.2831572,0.2901556,0.12033141,3
1061188449,1061130492,396321,-0.27687168,0.2894876,0.11525353,3
1061679578,1061659696,396321,-0.27133197,0.28991908,0.113304034,3
1062127897,1062113286,396321,-0.27968708,0.29006153,0.117836945,3
1062703864,1062642462,396321,-0.28018156,0.2911323,0.1208267,3
1063194819,1063171661,396321,-0.27038354,0.29026175,0.12023643,3
1063643227,1063625377,396321,-0.2759017,0.28796864,0.11775171,3
1064091265,1064078912,396321,-0.28608993,0.2894919,0.11599152,3
1064710167,1064683663,396321,-0.269989,0.28804845,0.11422879,3
1065158709,1065137303,396321,-0.27548122,0.2920888,0.1233304,3
1065713475,1065666501,396321,-0.28666136,0.28777587,0.11711428,3
1066183191,1066120121,396321,-0.27439034,0.28801867,0.11729288,3
1066673922,1066649302,396321,-0.27182966,0.29076773,0.11592074,3
1067122749,1067102897,396321,-0.28528303,0.29154867,0.12360298,3
1067677559,1067632085,396321,-0.27654567,0.29025036,0.11508196,3
1068189716,1068161359,396321,-0.2723287,0.28844678,0.11868509,3
1068638135,1068614891,396321,-0.28304672,0.28938943,0.115774214,3
1069192912,1069144074,396321,-0.27871475,0.29025587,0.11864584,3
1069705228,1069673371,396321,-0.26874715,0.28996372,0.11152269,3
1070153750,1070126908,396321,-0.2781453,0.29084814,0.115582556,3
1070708459,1070656067,396321,-0.27861664,0.29059154,0.11970842,3
1071199496,1071185317,396321,-0.2685425,0.28833485,0.118507564,3
1071669230,1071638921,396321,-0.27814582,0.28965953,0.11563793,3
1072117299,1072092491,396321,-0.28380692,0.28591087,0.113979936,3
1072714922,1072697301,396321,-0.26855838,0.2880164,0.116605416,3
1073163497,1073150892,396321,-0.27762312,0.29276717,0.12471828,3
1073633206,1073604449,396321,-0.28315789,0.28857082,0.12040523,3
1074187928,1074133678,396321,-0.27340227,0.2922064,0.12144221,3
1074678425,1074662944,396321,-0.27204287,0.29135782,0.11703164,3
1075148567,1075116462,396321,-0.2840736,0.29124224,0.11716641,3
1075703428,1075645688,396321,-0.2744079,0.29128152,0.11484051,3
1076194395,1076174907,396321,-0.27165568,0.29127538,0.11897214,3
1076642745,1076628460,396321,-0.28092217,0.28482684,0.1126503,3
1077112073,1077082058,396321,-0.2797266,0.2903669,0.122036144,3
1077709732,1077686879,396321,-0.26825684,0.2908497,0.116872564,3
1078158312,1078140503,396321,-0.27857405,0.28648156,0.118062735,3
1078606341,1078594050,396321,-0.28481758,0.2888745,0.11723736,3
1079182838,1079123300,396321,-0.26997867,0.29029977,0.115274124,3
1079673923,1079652504,396321,-0.27634364,0.28962278,0.11803444,3
1080121942,1080106063,396321,-0.28356063,0.28912723,0.11652568,3
1080698400,1080635314,396321,-0.27355447,0.29075316,0.117516294,3
1081189466,1081164468,396321,-0.27535522,0.2908487,0.120712265,3
1081637982,1081618088,396321,-0.28529906,0.290834,0.121719286,3
1082192698,1082147317,396321,-0.2744246,0.2886207,0.10944513,3
1082705464,1082676465,396321,-0.2722174,0.28966162,0.11403561,3
1083153368,1083130067,396321,-0.2848897,0.28656197,0.117724545,3
1083708286,1083659330,396321,-0.27450332,0.2900238,0.11780663,3
1084177621,1084112920,396321,-0.27219158,0.2914041,0.12062396,3
1084668971,1084642051,396321,-0.2815274,0.2935732,0.11949198,3
1085117143,1085095659,396321,-0.27967155,0.2895876,0.119776,3
1085714679,1085700467,396321,-0.27050278,0.28818244,0.1149618,3
1086184394,1086154061,396321,-0.2808888,0.2894257,0.11627002,3
1086632566,1086607659,396321,-0.2851168,0.291588,0.11671182,3
1087187678,1087136873,396321,-0.2698178,0.28944325,0.116855465,3
1087678841,1087666113,396321,-0.27508658,0.2902717,0.11730431,3
