timestamp,load,ram_usage
1048326794,0.22846556,0.3653388
1048826796,0.26652598,0.36538914
1049326797,0.25327498,0.36577508
1049826796,0.24621099,0.36538914
1050326793,0.23258448,0.36538914
1050826817,0.23312199,0.36538914
1051326795,0.23086953,0.36538914
1051826796,0.22828352,0.36538914
1052326794,0.23384893,0.36538914
1052826796,0.23281306,0.36538914
1053326822,0.23272198,0.36538914
1053826794,0.23307246,0.36538914
1054326810,0.23225403,0.36538914
1054827471,0.23203355,0.36538914
1055327152,0.23352295,0.36538914
1055827031,0.23367667,0.36538914
1056326890,0.23445523,0.36538914
1056826849,0.23214656,0.36538914
1057326808,0.23229557,0.36538914
1057826794,0.23209953,0.36538914
1058326814,0.23246449,0.36538914
1058826802,0.23399627,0.36538914
1059326795,0.23200327,0.36538914
1059826794,0.23174798,0.36538914
1060326795,0.23231602,0.36538914
1060826793,0.23246646,0.36538914
1061326799,0.2334032,0.36538914
1061826794,0.23287833,0.36538914
1062326794,0.23246849,0.36538914
1062826824,0.2327885,0.36538914
1063326810,0.23206747,0.36538914
1063826794,0.23385555,0.36538914
1064326794,0.23149002,0.36538914
1064826793,0.23338753,0.36538914
1065326796,0.23165292,0.36538914
1065826815,0.23424798,0.36538914
1066326799,0.2321952,0.36538914
1066826796,0.23436433,0.36538914
1067326794,0.24789047,0.36538914
1067826797,0.23341751,0.36538914
1068326818,0.23168933,0.36538914
1068826794,0.2339623,0.36538914
1069326795,0.2487725,0.36538914
1069826881,0.2341277,0.36538914
1070326795,0.23278207,0.36538914
1070826882,0.23290145,0.36538914
1071326809,0.2324009,0.36538914
1071826794,0.23264599,0.36538914
1072326794,0.23219597,0.36538914
1072826795,0.23390198,0.36538914
1073326794,0.230816,0.36538914
1073826793,0.23411602,0.36538914
1074326794,0.23253709,0.36538914
1074826795,0.2332769,0.36538914
1075326794,0.231592,0.36538914
1075826794,0.23343551,0.36538914
1076326794,0.23239398,0.36538914
1076827133,0.2328685,0.36538914
1077327043,0.23133576,0.36538914
1077827062,0.23222113,0.36594287
1078327190,0.24695128,0.36538914
1078826814,0.23271298,0.36538914
1079326807,0.23229879,0.36538914
1079826794,0.23361653,0.36538914
1080326806,0.23298043,0.36538914
1080826794,0.23307008,0.36538914
1081326794,0.23204952,0.36538914
1081826814,0.24960601,0.36538914
1082326793,0.23209977,0.36538914
1082826794,0.234106,0.36538914
1083326794,0.24876952,0.36538914
1083826794,0.23272246,0.36538914
1084326795,0.249197,0.36538914
1084826795,0.23342246,0.36538914
1085326795,0.23247248,0.36538914
1085826794,0.24945551,0.36577508
1086326796,0.23289597,0.36538914
1086827302,0.23428047,0.36538914
1087326802,0.2368738,0.36538914
1087826813,0.24384165,0.36538914
