timestamp,timestamp_sample,device_id,differential_pressure_pa,temperature,error_count
265877913,265874949,4728849,197.27243,4.030288,24
266880294,266877330,4728849,203.58516,3.9325843,24
267882377,267879411,4728849,203.58516,4.030288,24
268884841,268881876,4728849,216.21062,4.030288,24
269887405,269884441,4728849,216.21062,4.030288,24
270890029,270887029,4728849,222.52333,4.030288,24
271892237,271889273,4728849,247.77423,4.030288,24
272882078,272879073,4728849,260.3997,4.030288,24
273884201,273881236,4728849,266.7124,4.030288,24
274886403,274883438,4728849,254.08696,4.030288,24
275848978,275846013,4728849,235.14879,4.030288,24
276890740,276887775,4728849,209.89787,4.030288,24
277892765,277889800,4728849,203.58516,4.030288,24
278855650,278852684,4728849,190.9597,4.030288,24
279884227,279881263,4728849,190.9597,4.030288,24
280886571,280883606,4728849,184.64699,4.030288,24
281849466,281846501,4728849,178.33426,4.030288,24
282891511,282888546,4728849,190.9597,4.030288,26
283870270,283867249,4728849,178.33426,4.030288,43
284885930,284882946,4728849,184.64699,4.030288,43
285888231,285885267,4728849,172.02153,4.030288,43
286811470,286808507,4728849,165.70882,4.030288,43
287893097,287890132,4728849,172.02153,4.030288,43
288882099,288879131,4728849,165.70882,4.030288,43
289884729,289881763,4728849,172.02153,4.030288,44
290887176,290884209,4728849,178.33426,4.030288,44
291889762,291886797,4728849,190.9597,4.030288,44
292891889,292888877,4728849,190.9597,4.030288,44
293881197,293878232,4728849,165.70882,4.030288,44
294817860,294814895,4728849,159.39609,4.030288,44
295833473,295830504,4728849,146.77065,4.030288,44
296888568,296885604,4728849,159.39609,4.030288,44
297891091,297888126,4728849,165.70882,4.030288,44
298867034,298864070,4728849,172.02153,4.030288,44
299882388,299879424,4728849,159.39609,4.030288,44
300884840,300881876,4728849,165.70882,4.030288,44
301887366,301884401,4728849,184.64699,4.030288,44
302889841,302886876,4728849,203.58516,4.030288,44
303892239,303889274,4728849,209.89787,4.030288,44
304894430,304891464,4728849,216.21062,4.030288,44
305883400,305880422,4728849,203.58516,4.030288,44
306872637,306869639,4728849,203.58516,4.030288,44
307888380,307885415,4728849,209.89787,4.030288,44
308890847,308887883,4728849,216.21062,4.030288,44
309892937,309889972,4728849,216.21062,4.030288,44
310882194,310879230,4728849,216.21062,4.030288,44
311884630,311881633,4728849,228.83606,4.030288,44
312886753,312883788,4728849,235.14879,4.030288,44
313888912,313885948,4728849,235.14879,4.030288,44
314878037,314875072,4728849,228.83606,4.030288,44
315853947,315850963,4728849,235.14879,4.127992,44
316882478,316879498,4728849,209.89787,4.127992,44
317884632,317881621,4728849,203.58516,4.127992,44
318847743,318844778,4728849,178.33426,4.127992,44
319889410,319886445,4728849,172.02153,4.127992,44
320891879,320888889,4728849,165.70882,4.127992,44
321894254,321891288,4728849,153.08336,4.127992,44
322870632,322867641,4728849,153.08336,4.127992,44
323886463,323883498,4728849,159.39609,4.127992,44
324888484,324885514,4728849,153.08336,4.127992,44
325890840,325887875,4728849,153.08336,4.127992,44
326893207,326890241,4728849,159.39609,4.127992,44
327869196,327866230,4728849,159.39609,4.127992,44
328845113,328842148,4728849,165.70882,4.127992,44
329886840,329883875,4728849,178.33426,4.127992,44
330889369,330886405,4728849,178.33426,4.127992,44
331891643,331888678,4728849,165.70882,4.127992,44
332880745,332877763,4728849,172.02153,4.127992,44
333882865,333879876,4728849,178.33426,4.127992,44
334882473,334879495,4728849,165.70882,4.225696,45
335860217,335857253,4728849,165.70882,4.225696,57
336876937,336873966,4728849,159.39609,4.225696,100
337846196,337843231,4728849,153.08336,4.225696,120
338887930,338884962,4728849,146.77065,4.225696,120
339890389,339887425,4728849,159.39609,4.225696,120
340892842,340889876,4728849,172.02153,4.225696,120
341882008,341879043,4728849,165.70882,4.225696,120
342884629,342881645,4728849,184.64699,4.225696,120
343887050,343884074,4728849,190.9597,4.225696,120
344889893,344886929,4728849,190.9597,4.225696,120
345839256,345836292,4728849,184.64699,4.225696,120
346880976,346877993,4728849,184.64699,4.225696,120
347868477,347865506,4728849,184.64699,4.225696,124
348883841,348880876,4728849,178.33426,4.225696,124
349886271,349883306,4728849,178.33426,4.225696,124
350888373,350885408,4728849,165.70882,4.225696,124
351890630,351887642,4728849,159.39609,4.225696,124
352892854,352889890,4728849,153.08336,4.225696,124
353895202,353892238,4728849,134.14519,4.225696,124
354883866,354880901,4728849,127.832466,4.225696,124
355886489,355883523,4728849,115.20702,4.225696,124
356888738,356885773,4728849,115.20702,4.3234,124
357891127,357888153,4728849,121.519745,4.3234,124
358893474,358890510,4728849,121.519745,4.3234,124
359856199,359853234,4728849,115.20702,4.3234,124
360885056,360882091,4728849,115.20702,4.3234,124
361887629,361884653,4728849,115.20702,4.3234,124
362890287,362887322,4728849,115.20702,4.3234,124
363892466,363889502,4728849,115.20702,4.3234,124
364881460,364878495,4728849,115.20702,4.3234,124
365884090,365881125,4728849,115.20702,4.3234,124
366886587,366883616,4728849,115.20702,4.421104,124
367862103,367859139,4728849,115.20702,4.421104,124
368864370,368861405,4728849,115.20702,4.421104,124
369892631,369889661,4728849,108.894295,4.421104,124
370894842,370891877,4728849,108.894295,4.421104,124
371883841,371880877,4728849,121.519745,4.421104,124
372833550,372830585,4728849,115.20702,4.518808,124
373875750,373872775,4728849,115.20702,4.518808,124
374891450,374888485,4728849,115.20702,4.518808,124
375854506,375851542,4728849,115.20702,4.518808,124
376883304,376880290,4728849,115.20702,4.518808,124
377885857,377882879,4728849,108.894295,4.518808,124
378888319,378885354,4728849,121.519745,4.616512,124
379863933,379860966,4728849,121.519745,4.616512,124
380892237,380889272,4728849,115.20702,4.616512,124
381842194,381839229,4728849,115.20702,4.616512,124
382884395,382881429,4728849,115.20702,4.616512,124
383886738,383883757,4728849,115.20702,4.616512,124
384875845,384872880,4728849,115.20702,4.7142158,124
385891159,385888195,4728849,115.20702,4.7142158,124
386893288,386890322,4728849,115.20702,4.7142158,124
387882389,387879425,4728849,115.20702,4.7142158,124
388884449,388881478,4728849,108.894295,4.7142158,124
389886731,389883767,4728849,115.20702,4.8119197,124
390889332,390886366,4728849,115.20702,4.8119197,124
391891882,391888876,4728849,115.20702,4.8119197,124
392894226,392891247,4728849,115.20702,4.8119197,124
393883516,393880550,4728849,115.20702,4.8119197,124
394846229,394843264,4728849,115.20702,4.8119197,124
