timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
222262760,222262485,0.3005743,-0.023700977,-0.028067432,-0.95305073,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
222267744,222267483,0.3005878,-0.023693673,-0.028081125,-0.95304626,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
222317707,222317471,0.30059808,-0.023737703,-0.02807406,-0.95304215,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
222362675,222362460,0.30060512,-0.023713928,-0.028048506,-0.9530412,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
222412625,222412448,0.3005965,-0.02376621,-0.028051358,-0.9530425,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
222467624,222467434,0.3005699,-0.023761613,-0.028070217,-0.95305055,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
222517602,222517422,0.30057532,-0.023783231,-0.028043112,-0.953049,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
222562576,222562411,0.30058944,-0.023746114,-0.028008007,-0.95304656,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
222617571,222617397,0.30059168,-0.023775013,-0.027973011,-0.9530461,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
222667566,222667384,0.30057284,-0.023807382,-0.027972754,-0.9530513,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
222712541,222712373,0.30058202,-0.023774795,-0.027977562,-0.95304906,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
222762527,222762361,0.3005584,-0.023763739,-0.027955271,-0.9530574,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
222817655,222817347,0.300568,-0.02380846,-0.028028293,-0.9530511,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
