timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
222657898,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3756589.2,99.99,99.99,68,16,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
223056620,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3756613.0,99.99,99.99,68,16,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
223657612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3756648.2,99.99,99.99,68,22,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
224057648,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3756672.2,99.99,99.99,68,22,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
224657615,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3756708.2,99.99,99.99,68,20,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
225057612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3756731.8,99.99,99.99,68,20,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
225657612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3756768.0,99.99,99.99,68,28,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
226057611,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3756792.0,99.99,99.99,68,28,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
226657611,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3756827.8,99.99,99.99,68,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
227056683,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3756852.2,99.99,99.99,68,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
227657612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3756888.5,99.99,99.99,68,32,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
228057612,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3756912.5,99.99,99.99,68,32,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
228657827,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3756949.2,99.99,99.99,68,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
229056613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3756973.5,99.99,99.99,68,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
229656613,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3757009.8,99.99,99.99,68,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
230057611,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3757034.5,99.99,99.99,68,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0,0,0
