timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
222743495,5.0587645,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
223243510,5.0464783,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
223743492,5.039328,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
224253493,5.0530243,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
224753493,5.055139,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
225253494,5.058563,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
225753492,5.0562468,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
226243492,5.048593,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
226743492,5.0587645,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
227243492,5.0460753,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
227753492,5.0515137,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
228253494,5.033084,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
228753521,5.0621886,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
229253491,5.054736,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
229743492,5.0595703,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
230243491,5.0364075,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
230743491,5.0351987,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
231253507,5.054736,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
231753492,5.040637,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
232253536,5.038321,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
232753492,5.059067,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
233243491,5.0542326,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
233743491,5.0304656,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
234243492,5.0490966,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
234753512,5.057959,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
235253493,5.055844,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
235753491,5.052319,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
236253492,5.0563474,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
236743492,5.0397305,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
237243492,5.0516143,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
237743492,5.0539308,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
238253494,5.0512114,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
238753895,5.050305,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
239253767,5.052118,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
239753638,5.039227,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
240244024,5.046881,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
240743494,5.0536284,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
241243594,5.0351987,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
241753492,5.0284514,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
