timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
232857612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3757206.8,99.99,99.99,68,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
233856613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3757269.0,99.99,99.99,68,25,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
234857615,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3757331.0,99.99,99.99,68,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
235856613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3757393.5,99.99,99.99,68,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
236856680,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3757456.2,99.99,99.99,68,28,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
237857613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3757519.8,99.99,99.99,68,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
238856612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3757583.2,99.99,99.99,68,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
239856618,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3757646.8,99.99,99.99,68,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
240857612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3757710.5,99.99,99.99,68,20,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
241857612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3757774.8,99.99,99.99,68,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
242856611,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3757839.2,99.99,99.99,68,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
243856613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3757904.0,99.99,99.99,68,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
244856613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3757968.5,99.99,99.99,68,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
245856615,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3758033.8,99.99,99.99,68,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
246856848,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3758099.5,99.99,99.99,68,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
247857749,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3758165.2,99.99,99.99,68,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
248857612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3758231.2,99.99,99.99,68,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
249857612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3758297.5,99.99,99.99,68,18,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
250857611,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3758364.0,99.99,99.99,68,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
251856612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3758431.0,99.99,99.99,68,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
