timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
222647711,222547414,0.0,0.0,0.0,5.10436e-05,0.00047107413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023368835,0.0,0.0,nan,0.0,0.0,-0.00079107285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223147579,223047291,0.0,0.0,0.0,0.0001695596,0.00095510413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025806427,0.0,0.0,nan,0.0,0.0,-0.00076436996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223647496,223547167,0.0,0.0,0.0,-0.00035453273,0.00083694723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22228241,0.0,0.0,nan,0.0,0.0,0.004673958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224147380,224047043,0.0,0.0,0.0,-0.00033753776,0.0004549506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09868622,0.0,0.0,nan,0.0,0.0,0.0021960735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224647200,224546920,0.0,0.0,0.0,-0.00056538935,5.153946e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020721436,0.0,0.0,nan,0.0,0.0,-0.0026342869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225147126,225046796,0.0,0.0,0.0,-0.00021686632,-0.00016836825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045654297,0.0,0.0,nan,0.0,0.0,0.0023994446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225647003,225546673,0.0,0.0,0.0,0.00041596382,-3.6687834e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004863739,0.0,0.0,nan,0.0,0.0,0.008127689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226146869,226046549,0.0,0.0,0.0,0.00049980875,0.00013045272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17767715,0.0,0.0,nan,0.0,0.0,-0.0029051304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226646760,226546425,0.0,0.0,0.0,0.00046127493,-0.00044454332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24418259,0.0,0.0,nan,0.0,0.0,0.0054409504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227146576,227046302,0.0,0.0,0.0,0.0005224611,-0.00042305846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20218658,0.0,0.0,nan,0.0,0.0,0.013293028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227646504,227546178,0.0,0.0,0.0,0.0009540477,0.0002600846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3570633,0.0,0.0,nan,0.0,0.0,-0.0005431175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228146392,228046059,0.0,0.0,0.0,0.0007410899,0.00061080494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20859528,0.0,0.0,nan,0.0,0.0,0.0036251545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228646212,228545931,0.0,0.0,0.0,0.0003845941,0.00015377223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18253708,0.0,0.0,nan,0.0,0.0,0.012584686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229146163,229045812,0.0,0.0,0.0,-5.505995e-05,-0.00057160226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17465591,0.0,0.0,nan,0.0,0.0,9.036064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229645980,229545684,0.0,0.0,0.0,-0.000321203,-0.00075455214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12709808,0.0,0.0,nan,0.0,0.0,-0.0044181347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
