timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
223073926,222941644,0.0,4.0377445e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
224069265,223942672,0.0,4.037583e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
225074561,224942636,0.0,4.0374375e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
226069874,225942635,0.0,4.037306e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
227075121,226941707,0.0,4.037148e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
228070582,227942636,0.0,4.0370055e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
229065780,228941637,0.0,4.0388454e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
230071162,229942635,0.0,4.0366454e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
231076346,230943637,0.0,4.0365103e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
232071702,231942636,0.0,4.036389e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
233066997,232942636,0.0,4.0382884e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
234072335,233942653,0.0,4.038114e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
235067622,234941637,0.0,4.037957e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
236072875,235941637,0.0,4.037814e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
237068213,236941673,0.0,4.037646e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
238073516,237942648,0.0,4.0375326e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
239068916,238941640,0.0,4.03743e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
240074093,239941642,0.0,4.03726e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
241069546,240942636,0.0,4.037106e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
242074721,241942654,0.0,4.037006e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
243070088,242941636,0.0,4.036836e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
244075345,243941638,0.0,4.036682e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
245070728,244941637,0.0,4.036544e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
246065973,245941636,0.0,4.0384284e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
247071253,246942636,0.0,4.036268e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
248076652,247942636,0.0,4.036168e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
249071885,248942636,0.0,4.0380883e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
250067227,249941636,0.0,4.03797e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
251072495,250942636,0.0,4.037827e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
252067849,251941635,0.0,4.0376963e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
253073105,252942636,0.0,4.03754e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
254068465,253941636,0.0,4.0374366e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
255073820,254941636,0.0,4.0373056e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
256069025,255940637,0.0,4.037147e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
257074433,256941635,0.0,4.037004e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
258069707,257941638,0.0,4.036875e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
259075132,258942638,0.0,4.0367586e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
260070247,259942635,0.0,4.0366526e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
261075579,260941636,0.0,4.0365167e-06,0.0,0,1,1,1,1,1,1,0,0,0,0
