timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
222715500,222715290,0.3046316,-0.01789448,-0.011297733,-0.95223516,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
223213161,223212953,0.3046831,-0.01790778,-0.0112925,-0.95221853,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
223715813,223715593,0.3046972,-0.017882634,-0.011274489,-0.9522147,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
224218440,224218234,0.3046349,-0.017900225,-0.011288803,-0.95223415,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
224716103,224715897,0.30468798,-0.017888958,-0.011284549,-0.95221734,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
225218741,225218537,0.30473137,-0.01787591,-0.011272103,-0.95220387,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
225716404,225716201,0.30465242,-0.017892271,-0.011296972,-0.9522286,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
226214100,226213864,0.30466485,-0.017887719,-0.011248392,-0.95222527,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
226716875,226716504,0.3047155,-0.017929617,-0.011255665,-0.95220816,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
227214371,227214168,0.30463868,-0.017960666,-0.011274607,-0.9522319,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
227717010,227716808,0.30462965,-0.017955707,-0.011257622,-0.9522351,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
228214676,228214471,0.3046798,-0.01793944,-0.011199177,-0.95222,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
228717318,228717112,0.30462363,-0.017950173,-0.011225899,-0.95223755,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
229219953,229219752,0.30457935,-0.017969392,-0.011262111,-0.95225096,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
229712648,229712439,0.30462617,-0.017960377,-0.011229143,-0.9522364,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
230215283,230215079,0.30461404,-0.017984066,-0.011272569,-0.9522394,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
230717953,230717719,0.30455863,-0.01798308,-0.011226637,-0.95225775,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
231215740,231215385,0.30460757,-0.017969573,-0.011243852,-0.9522421,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
231718225,231718023,0.3046243,-0.017966714,-0.0112179965,-0.95223707,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
232215890,232215687,0.3045319,-0.017975008,-0.011208638,-0.9522666,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
232718533,232718327,0.30455825,-0.0179855,-0.011219619,-0.9522579,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
233216195,233215991,0.30459288,-0.017966175,-0.011201214,-0.9522474,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
233713876,233713654,0.30452242,-0.017972974,-0.011217143,-0.9522696,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
234216499,234216295,0.30453166,-0.01797077,-0.011208915,-0.9522667,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
234714160,234713958,0.30458352,-0.017945094,-0.011208839,-0.95225066,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
235216821,235216599,0.30453637,-0.017946498,-0.011213345,-0.9522657,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
235719579,235719239,0.30452114,-0.017965581,-0.011205983,-0.9522702,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
236217106,236216903,0.30454612,-0.017990645,-0.011247823,-0.9522613,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
236714768,236714567,0.3045295,-0.017976288,-0.011216361,-0.9522672,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
237217412,237217207,0.3044796,-0.017964477,-0.0111975325,-0.9522837,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
237715078,237714871,0.30451465,-0.01797137,-0.01122977,-0.952272,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
238217736,238217511,0.30454132,-0.017977268,-0.011216535,-0.9522635,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
238715379,238715175,0.30445126,-0.017978778,-0.011210451,-0.95229226,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
239218019,239217816,0.30448318,-0.017967688,-0.011174822,-0.95228267,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
239715749,239715480,0.3045091,-0.017969988,-0.011194702,-0.95227414,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
240213534,240213143,0.30443797,-0.017966833,-0.0112048425,-0.9522968,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
240715987,240715784,0.30447954,-0.017973999,-0.011193968,-0.9522835,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
241213663,241213450,0.3045285,-0.017985718,-0.011238805,-0.95226717,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
241716296,241716088,0.3044567,-0.018000742,-0.011216875,-0.95229006,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
242218937,242218729,0.30447114,-0.01800236,-0.011212411,-0.95228547,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
242716595,242716393,0.30454487,-0.018017322,-0.011213658,-0.9522616,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
243219239,243219033,0.3044906,-0.01800532,-0.01118464,-0.95227945,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
243716904,243716697,0.3044656,-0.018005766,-0.011188977,-0.95228744,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
244214588,244214361,0.3045127,-0.018039783,-0.011198804,-0.9522716,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
244717361,244717002,0.30449793,-0.018042972,-0.011179863,-0.9522765,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
245214868,245214666,0.30443475,-0.0180082,-0.011192772,-0.95229715,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
245717513,245717306,0.30446482,-0.018002136,-0.011198561,-0.9522877,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
246215175,246214970,0.30448315,-0.018001158,-0.011200369,-0.9522818,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
