timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
222506470,222506271,2490378,2490378,-2.6480466e-05,-5.011361e-06,-1.8492433e-06,-0.0030219436,0.0013570625,-0.04935852,4976,4976,0,1,1
223009107,223008911,2490378,2490378,-3.2295175e-05,8.019417e-06,-3.2563883e-06,-0.0029392755,0.0014105395,-0.049457017,4976,4976,0,1,1
223506770,223506579,2490378,2490378,-4.226004e-05,8.300613e-06,-5.8035866e-06,-0.003000963,0.001654339,-0.0495009,4981,4981,0,1,1
224009410,224009215,2490378,2490378,-3.780059e-05,3.3457486e-06,-5.805935e-06,-0.002962978,0.0014448115,-0.049268197,4977,4977,0,1,1
224512061,224511855,2490378,2490378,-4.628872e-05,-3.1723196e-06,-5.3708727e-06,-0.0030041153,0.0013774899,-0.049366698,4977,4977,0,1,1
225009712,225009518,2490378,2490378,-2.3626199e-05,1.5520407e-05,-5.3910426e-06,-0.0029693448,0.0012329477,-0.049515255,4976,4976,0,1,1
225512352,225512159,2490378,2490378,-3.4543493e-05,-3.241176e-06,-6.8410845e-06,-0.002980418,0.0015366877,-0.04921964,4977,4977,0,1,1
226010036,226009822,2490378,2490378,-2.347871e-05,-1.1396995e-06,-5.230377e-06,-0.0029578095,0.0012565778,-0.049040116,4977,4977,0,1,1
226507681,226507486,2490378,2490378,-5.5494027e-05,-9.011231e-06,-6.4937135e-06,-0.002961122,0.0016098501,-0.049729798,4977,4977,0,1,1
227010320,227010126,2490378,2490378,-1.9162493e-05,1.6024818e-07,-3.2047853e-06,-0.0030471242,0.0012454713,-0.049209673,4977,4977,0,1,1
227507981,227507789,2490378,2490378,-5.6236193e-05,-2.18077e-06,-1.0011138e-05,-0.0029293236,0.0015418981,-0.049296606,4975,4975,0,1,1
228010646,228010429,2490378,2490378,-3.8793227e-05,-5.3135445e-06,-7.22117e-06,-0.0029972014,0.0014523553,-0.049443215,4976,4976,0,1,1
228508286,228508093,2490378,2490378,-1.7258506e-05,1.7460084e-06,-5.8751874e-07,-0.0029334456,0.0013031899,-0.049409762,4977,4977,0,1,1
229010937,229010733,2490378,2490378,-4.3797285e-05,8.023401e-07,-7.6029223e-06,-0.003004672,0.0015243952,-0.049311038,4976,4976,0,1,1
229508603,229508397,2490378,2490378,-1.8574745e-05,5.4675127e-07,-2.8648817e-06,-0.0030177888,0.0014319543,-0.0494746,4977,4977,0,1,1
230006259,230006063,2490378,2490378,-3.7195052e-05,-7.276455e-07,-5.1828806e-06,-0.0029456906,0.0012697666,-0.04932013,4979,4979,0,1,1
230508895,230508700,2490378,2490378,-3.7729093e-05,1.0081698e-05,-4.4302747e-06,-0.003054163,0.0014380147,-0.049415097,4976,4976,0,1,1
231011539,231011341,2490378,2490378,-3.525491e-05,4.5307365e-06,-9.428356e-06,-0.0029687171,0.00150526,-0.049547277,4977,4977,0,1,1
231509198,231509004,2490378,2490378,-4.54465e-05,7.979328e-07,-7.529465e-06,-0.0030027172,0.001640028,-0.04934851,4976,4976,0,1,1
232011837,232011645,2490378,2490378,-5.9009657e-05,7.9025924e-08,-7.933534e-06,-0.002964253,0.001342797,-0.049322728,4977,4977,0,1,1
232509504,232509308,2490378,2490378,-4.1872867e-05,3.626923e-06,-5.091526e-06,-0.0029565708,0.0014284276,-0.049404353,4976,4976,0,1,1
233007167,233006972,2490378,2490378,-3.295796e-05,-1.5671793e-06,-6.392129e-06,-0.0030400087,0.0015060798,-0.049258105,4977,4977,0,1,1
233509821,233509614,2490378,2490378,-3.313974e-05,-2.242802e-06,-5.4429024e-06,-0.0029876435,0.0015915273,-0.04959797,4978,4978,0,1,1
234007467,234007276,2490378,2490378,-5.1374536e-05,-2.6159837e-06,-4.960684e-06,-0.0029738077,0.0015542514,-0.04954708,4977,4977,0,1,1
234510110,234509916,2490378,2490378,-4.9633945e-05,-3.3121817e-06,-9.0354515e-06,-0.0029786373,0.0013976702,-0.04939588,4976,4976,0,1,1
235007772,235007580,2490378,2490378,-4.905306e-05,4.304137e-06,-6.2649915e-06,-0.0029867298,0.001393484,-0.04934584,4977,4977,0,1,1
