timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
223006585,223006423,2490378,-0.010781738,-0.021643415,0.0051926877,34.474636,0,20
224006890,224006727,2490378,-0.011218071,-0.022123048,0.0045232004,34.480675,0,20
225009680,225009518,2490378,-0.009276225,-0.019974694,0.0041901227,34.492752,0,20
226005007,226004845,2490378,-0.0075675347,-0.022252949,0.0042633996,34.450485,0,20
227007800,227007637,2490378,-0.00916631,-0.02294575,0.0049961717,34.477657,0,20
228008105,228007941,2490378,-0.011974158,-0.024584495,0.004243415,34.525967,0,20
229008406,229008245,2490378,-0.013196555,-0.023518644,0.004756355,34.525967,0,20
230006227,230006063,2490378,-0.016777145,-0.024034915,0.0045398544,34.480675,0,20
231006527,231006364,2490378,-0.016051034,-0.023698507,0.0042700614,34.489735,0,20
232009317,232009156,2490378,-0.017829672,-0.023701837,0.004573162,34.535023,0,20
233007135,233006972,2490378,-0.010075613,-0.024001608,0.0048629404,34.59541,0,20
234007436,234007276,2490378,-0.015378216,-0.02353863,0.005569066,34.565216,0,20
235007741,235007580,2490378,-0.014219104,-0.02336876,0.0046331165,34.532005,0,20
236008048,236007885,2490378,-0.015544755,-0.023268836,0.0052892803,34.559177,0,20
237005863,237005700,2490378,-0.013749464,-0.02310896,0.0046364474,34.456524,0,20
238008665,238008493,2490378,-0.015847856,-0.027059264,0.0054191807,34.474636,0,20
239008960,239008797,2490378,-0.012700268,-0.023355437,0.005658997,34.50785,0,20
240006776,240006613,2490378,-0.013356432,-0.021380283,0.0046431087,34.592392,0,20
241007081,241006917,2490378,-0.012673622,-0.023565276,0.005355896,34.528984,0,20
242007382,242007222,2490378,-0.013059992,-0.024074886,0.005352565,34.538044,0,20
243010176,243010014,2490378,-0.005355896,-0.02285249,0.0040735453,34.544083,0,20
244005502,244005342,2490378,-0.014808653,-0.021913208,0.004929556,34.50483,0,20
245008296,245008135,2490378,-0.010125575,-0.02098059,0.0050794412,34.547104,0,20
246008608,246008440,2490378,-0.013589587,-0.021560146,0.00473304,34.432365,0,20
247006416,247006256,2490378,-0.008353599,-0.025283959,0.0042334227,34.55012,0,20
248006723,248006561,2490378,-0.009745865,-0.021010567,0.005199349,34.571255,0,20
249007028,249006866,2490378,-0.011261371,-0.023312137,0.0037937597,34.54106,0,20
250009821,250009659,2490378,-0.00869667,-0.021433577,0.0056523355,34.50785,0,20
251007642,251007475,2490378,-0.010105589,-0.0216201,0.0049095713,34.5622,0,20
252007943,252007780,2490378,-0.012257274,-0.02656964,0.004379977,34.559177,0,20
253008246,253008085,2490378,-0.0079272585,-0.022146363,0.00409353,34.528984,0,20
254006064,254005902,2490378,-0.013443032,-0.022539396,0.0036105667,34.501812,0,20
255006384,255006207,2490378,-0.014162481,-0.022412825,0.00541585,34.547104,0,20
256009162,256009000,2490378,-0.013509648,-0.022972398,0.0054891272,34.535023,0,20
257006980,257006817,2490378,-0.017126877,-0.025164051,0.005129403,34.54106,0,20
258007286,258007122,2490378,-0.014195789,-0.025437174,0.005189357,34.625603,0,20
259007590,259007427,2490378,-0.012310566,-0.023422053,0.0047830017,34.583332,0,20
260007896,260007733,2490378,-0.012483767,-0.021480206,0.004003599,34.568237,0,20
261005716,261005550,2490378,-0.016873736,-0.022272933,0.0056656585,34.586353,0,20
