timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
1049312811,1049212920,0.2996501,-0.022592895,-0.010034414,-0.95372885,0.00077668636,-0.0017408341,0.005512696,-0.00015786474,-0.0008575056,-1.2234603,-7.835019e-05,2.5148224e-06,-9.283226e-06,-0.0019443546,0.0038526284,-0.0011659862,0.30986845,-0.078646936,0.32534066,0.0,0.0,0.0,0.0,0.0,8.045519e-05,3.3601573e-05,2.0228565e-05,8.417267e-06,0.016125198,0.016125174,0.020934103,0.050830275,0.050830312,0.2813598,2.0363003e-11,2.0314013e-11,4.2579405e-11,1.3144065e-06,3.8971424e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1050308412,1050208256,0.29956767,-0.02256562,-0.009965199,-0.95375615,0.00035510544,-0.0028438605,-0.0006935147,-0.00029912777,-0.0012116028,-1.2542491,-7.8345765e-05,2.510678e-06,-9.254726e-06,-0.0019443361,0.0038526382,-0.001159769,0.30986845,-0.078646936,0.32534066,0.0,0.0,0.0,0.0,0.0,8.0558944e-05,3.3548255e-05,2.0176009e-05,8.425678e-06,0.015658898,0.015658885,0.021063117,0.048565503,0.04856552,0.28416765,2.031419e-11,2.0265024e-11,4.260307e-11,1.3144154e-06,3.8972308e-07,5.0000263e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1051313426,1051213542,0.29960537,-0.022561524,-0.00988875,-0.9537452,-0.0021959816,-0.00089394255,-0.0006725305,-0.0009095115,-0.0019272218,-1.2671428,-7.834163e-05,2.5036943e-06,-9.260696e-06,-0.0019443262,0.0038526428,-0.001157608,0.30986845,-0.078646936,0.32534066,0.0,0.0,0.0,0.0,0.0,8.0386366e-05,3.350725e-05,2.0133482e-05,8.409731e-06,0.015292051,0.015291921,0.02094939,0.046826344,0.04682634,0.2816848,2.0275058e-11,2.0225868e-11,4.2563134e-11,1.3144244e-06,3.89732e-07,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1052318698,1052218829,0.29965144,-0.022531198,-0.009819101,-0.95373213,-0.0025787975,-0.0038847656,-0.009306312,-0.0010335337,-0.0024959927,-1.3087718,-7.8336634e-05,2.4927479e-06,-9.28185e-06,-0.0019442952,0.0038526615,-0.0011512408,0.30986845,-0.078646936,0.32534066,0.0,0.0,0.0,0.0,0.0,8.0531194e-05,3.3465945e-05,2.0092268e-05,8.423727e-06,0.014934344,0.014933964,0.021136638,0.045150723,0.045150593,0.2857466,2.023607e-11,2.0186677e-11,4.259673e-11,1.3144332e-06,3.8974093e-07,5.0000356e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1053314055,1053214163,0.29960644,-0.022444481,-0.009759448,-0.95374894,-0.003493977,-0.003958305,-0.017377911,-0.0009689585,-0.0033796495,-1.3494928,-7.8328754e-05,2.4827548e-06,-9.254645e-06,-0.001944272,0.0038526766,-0.0011465698,0.30986845,-0.078646936,0.32534066,0.0,0.0,0.0,0.0,0.0,8.031679e-05,3.363315e-05,2.0258989e-05,8.4027715e-06,0.0164119,0.016411208,0.020964572,0.05224008,0.05223964,0.28201213,2.0392618e-11,2.0343643e-11,4.2547164e-11,1.3144421e-06,3.8974977e-07,5.0000178e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1054309330,1054209497,0.29961014,-0.022476956,-0.010131014,-0.9537432,0.0018847497,-0.0037607604,-0.019457225,-0.00030138774,-0.0038721913,-1.3636997,-7.83195e-05,2.4718981e-06,-9.283145e-06,-0.0019442756,0.0038526729,-0.0011472662,0.30986845,-0.078646936,0.32534066,0.0,0.0,0.0,0.0,0.0,8.04203e-05,3.357817e-05,2.020761e-05,8.410352e-06,0.015942285,0.015941419,0.02109418,0.049915623,0.049914934,0.28483763,2.0343666e-11,2.029446e-11,4.2570607e-11,1.3144509e-06,3.897586e-07,5.0000263e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1055314625,1055214785,0.29963475,-0.022542497,-0.009772826,-0.95373756,0.002179616,-0.0052070147,-0.018565718,0.0007470598,-0.0043951115,-1.3788375,-7.830342e-05,2.4623887e-06,-9.270218e-06,-0.0019442802,0.0038526694,-0.001147919,0.30986845,-0.078646936,0.32534066,0.0,0.0,0.0,0.0,0.0,8.056239e-05,3.3534434e-05,2.0164383e-05,8.426785e-06,0.015570611,0.015569706,0.020975914,0.04812938,0.048128556,0.28229097,2.0304527e-11,2.0255114e-11,4.2603983e-11,1.3144598e-06,3.897675e-07,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1056309962,1056210119,0.2996004,-0.022481216,-0.009711817,-0.9537505,0.001421883,-0.0049210656,-0.016873803,0.0012604321,-0.004683608,-1.3778514,-7.828214e-05,2.4550366e-06,-9.246598e-06,-0.0019442939,0.003852658,-0.0011512996,0.30986845,-0.078646936,0.32534066,0.0,0.0,0.0,0.0,0.0,8.034797e-05,3.348032e-05,2.011102e-05,8.40608e-06,0.015116743,0.015115996,0.021108266,0.04598489,0.045984074,0.28515577,2.0255474e-11,2.0206064e-11,4.2554106e-11,1.3144687e-06,3.8977635e-07,5.0000352e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1057315238,1057215406,0.2996403,-0.022493957,-0.00981192,-0.95373666,0.0024169823,-0.0042366525,-0.007401698,0.001698064,-0.0044662324,-1.3488896,-7.8262376e-05,2.4497554e-06,-9.294298e-06,-0.0019443167,0.0038526377,-0.0011586922,0.30986845,-0.078646936,0.32534066,0.0,0.0,0.0,0.0,0.0,8.049497e-05,3.343534e-05,2.0070349e-05,8.417309e-06,0.014758093,0.014757617,0.020991523,0.044338748,0.04433809,0.28263015,2.0216452e-11,2.0166905e-11,4.2587583e-11,1.3144776e-06,3.8978527e-07,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1058310577,1058210740,0.29947555,-0.022594076,-0.0099515505,-0.95378447,0.004218659,-0.004785968,-0.0037112124,0.0024713725,-0.005434365,-1.3326908,-7.8241545e-05,2.4463213e-06,-9.2575e-06,-0.0019443246,0.0038526293,-0.0011627967,0.30986845,-0.078646936,0.32534066,0.0,0.0,0.0,0.0,0.0,8.0601705e-05,3.3598553e-05,2.0239022e-05,8.423251e-06,0.016220637,0.016220352,0.021122033,0.05129826,0.051297672,0.28547388,2.0373238e-11,2.0324025e-11,4.2611834e-11,1.3144864e-06,3.897941e-07,5.0000352e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1059316280,1059216027,0.29950735,-0.022562772,-0.009863922,-0.9537762,0.0017267676,-0.005377313,-0.00057548325,0.0026304182,-0.005248299,-1.3198295,-7.82163e-05,2.4429514e-06,-9.258189e-06,-0.0019443297,0.003852625,-0.0011653753,0.30986845,-0.078646936,0.32534066,0.0,0.0,0.0,0.0,0.0,8.042808e-05,3.355636e-05,2.0195836e-05,8.407599e-06,0.015844809,0.015844656,0.021006996,0.04946086,0.049460597,0.28296956,2.03341e-11,2.0284925e-11,4.25716e-11,1.3144953e-06,3.8980303e-07,5.0000178e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
