timestamp,timestamp_sample,device_id,differential_pressure_pa,temperature,error_count
1049286378,1049283412,4728849,260.3997,20.151442,0
1050288632,1050285666,4728849,260.3997,20.151442,0
1051290892,1051287927,4728849,260.3997,20.151442,0
1052293024,1052290059,4728849,260.3997,20.151442,0
1053282373,1053279399,4728849,266.7124,20.151442,0
1054284670,1054281706,4728849,260.3997,20.151442,0
1055273680,1055270716,4728849,260.3997,20.151442,0
1056288914,1056285950,4728849,266.7124,20.151442,0
1057291290,1057288326,4728849,260.3997,20.151442,0
1058267407,1058264443,4728849,266.7124,20.151442,0
1059190579,1059187613,4728849,260.3997,20.151442,0
1060285203,1060282239,4728849,260.3997,20.151442,0
1061287182,1061284218,4728849,260.3997,20.151442,0
1062289551,1062286586,4728849,266.7124,20.151442,0
1063278660,1063275695,4728849,260.3997,20.151442,0
1064254141,1064251176,4728849,260.3997,20.151442,0
1065296039,1065293074,4728849,260.3997,20.151442,0
1066245466,1066242501,4728849,254.08696,20.151442,0
1067287117,1067284153,4728849,260.3997,20.151442,0
1068289262,1068286284,4728849,254.08696,20.151442,0
1069291486,1069288475,4728849,260.3997,20.151442,0
1070293842,1070290877,4728849,260.3997,20.151442,0
1071282845,1071279880,4728849,260.3997,20.151442,0
1072219280,1072216315,4728849,254.08696,20.151442,0
1073287578,1073284600,4728849,260.3997,20.151442,0
1074210632,1074207664,4728849,266.7124,20.151442,0
1075291845,1075288880,4728849,260.3997,20.151442,0
1076294378,1076291415,4728849,260.3997,20.151442,0
1077296733,1077293769,4728849,260.3997,20.151442,0
1078285632,1078282644,4728849,260.3997,20.151442,0
1079287916,1079284951,4728849,260.3997,20.151442,0
1080290193,1080287229,4728849,266.7124,20.151442,0
1081292399,1081289434,4728849,254.08696,20.151442,0
1082294482,1082291518,4728849,260.3997,20.151442,0
1083270193,1083267230,4728849,254.08696,20.151442,0
1084285842,1084282878,4728849,260.3997,20.151442,0
1085274650,1085271686,4728849,260.3997,20.151442,0
1086237369,1086234405,4728849,260.3997,20.151442,0
1087239558,1087236593,4728849,260.3997,20.151442,0
