timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
1049257883,1049257710,2490378,-1.3526043,0.72699934,-9.752661,34.710144,0,0,0,0,20
1050255702,1050255532,2490378,-1.2854768,1.059524,-9.146449,34.68599,0,0,0,0,20
1051256063,1051255843,2490378,-1.2059594,0.6752846,-9.512044,34.655796,0,0,0,0,20
1052258817,1052258642,2490378,-1.4360422,1.2428302,-10.963648,34.64674,0,0,0,0,20
1053256641,1053256465,2490378,-0.9425972,1.1262325,-9.966823,34.77959,0,0,0,0,20
1054256948,1054256775,2490378,-1.8183962,1.0198102,-9.933662,34.701088,0,0,0,0,20
1055257260,1055257086,2490378,-1.4130578,1.2348095,-9.616192,34.72826,0,0,0,0,20
1056257570,1056257397,2490378,-1.6225804,0.5919664,-8.29528,34.704105,0,0,0,0,20
1057255391,1057255219,2490378,-1.3109452,1.0010158,-9.660245,34.58937,0,0,0,0,20
1058258192,1058258018,2490378,-1.5634137,0.53725886,-9.69532,34.634663,0,0,0,0,20
1059258539,1059258329,2490378,-1.5115793,1.047583,-9.408135,34.749397,0,0,0,0,20
1060256325,1060256151,2490378,-1.5667657,0.5378574,-9.284595,34.707127,0,0,0,0,20
1061256636,1061256462,2490378,-1.4889541,0.8305486,-10.038409,34.713165,0,0,0,0,20
1062256947,1062256772,2490378,-1.3049597,0.78218573,-9.100719,34.77959,0,0,0,0,20
1063257257,1063257082,2490378,-1.3585898,1.1397598,-9.664674,34.74336,0,0,0,0,20
1064255078,1064254904,2490378,-1.5978903,0.7739257,-8.975742,34.571255,0,0,0,0,20
1065257877,1065257703,2490378,-0.91338795,0.7793127,-10.039007,34.746376,0,0,0,0,20
1066258188,1066258013,2490378,-1.4547169,1.0716447,-9.601228,34.710144,0,0,0,0,20
1067256006,1067255835,2490378,-1.2410345,1.2867637,-10.623911,34.73732,0,0,0,0,20
1068256319,1068256146,2490378,-1.4259865,0.9743204,-9.875604,34.698067,0,0,0,0,20
1069256631,1069256456,2490378,-1.6053122,1.250731,-10.28154,34.649757,0,0,0,0,20
1070254452,1070254278,2490378,-1.4149733,1.2600684,-9.349597,34.63768,0,0,0,0,20
1071254762,1071254588,2490378,-1.3023261,0.90345204,-10.914208,34.59843,0,0,0,0,20
1072257555,1072257386,2490378,-1.5391425,0.8012196,-8.945276,34.749397,0,0,0,0,20
1073257869,1073257696,2490378,-1.5103822,0.6501455,-9.915826,34.622585,0,0,0,0,20
1074255689,1074255518,2490378,-1.5637729,0.7252037,-9.938211,34.565216,0,0,0,0,20
1075256001,1075255828,2490378,-1.2568362,1.2703635,-9.5732155,34.625603,0,0,0,0,20
1076256309,1076256138,2490378,-1.5161283,1.1131841,-8.937555,34.634663,0,0,0,0,20
1077259110,1077258936,2490378,-1.100016,1.1438298,-10.723749,34.707127,0,0,0,0,20
1078256931,1078256757,2490378,-1.5322592,0.6842928,-8.89389,34.673912,0,0,0,0,20
1079257242,1079257068,2490378,-1.5729905,1.0687716,-10.221805,34.692028,0,0,0,0,20
1080257551,1080257377,2490378,-1.3482947,0.87962973,-10.346064,34.67995,0,0,0,0,20
1081255372,1081255199,2490378,-1.5996859,1.7964892,-10.561183,34.63768,0,0,0,0,20
1082255703,1082255513,2490378,-1.3663709,0.5710171,-10.698011,34.64372,0,0,0,0,20
1083258479,1083258307,2490378,-1.2372037,0.89603,-10.759663,34.63164,0,0,0,0,20
1084258790,1084258618,2490378,-1.6645688,1.0635045,-10.090842,34.767513,0,0,0,0,20
1085256611,1085256438,2490378,-1.5867572,1.1135433,-9.422621,34.682972,0,0,0,0,20
1086256921,1086256748,2490378,-1.3764266,0.88824886,-9.783187,34.658817,0,0,0,0,20
1087257230,1087257058,2490378,-1.2026075,1.1639411,-9.762956,34.63768,0,0,0,0,20
