timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho,calibration_count
1048461861,1048446860,4028193,-55.219193,38.62,101990.0,1.2111843,0
1048537498,1048504477,4028193,-55.118786,38.62,101988.8,1.21117,0
1048677862,1048662864,4028193,-55.30375,38.62,101991.0,1.2111961,0
1048893926,1048878929,4028193,-55.081795,38.62,101988.336,1.2111645,0
1049066658,1049044462,4028193,-55.30375,38.62,101991.0,1.2111961,0
1049282704,1049260512,4028193,-55.071224,38.62,101988.25,1.2111634,0
1049444702,1049426085,4028193,-55.30375,38.62,101991.0,1.2111961,0
1049660654,1049642063,4028193,-55.245617,38.61333,101990.336,1.2111882,0
1049876694,1049858073,4028193,-54.80699,38.61,101985.0,1.2111249,0
1050092651,1050074062,4028193,-54.99724,38.62,101987.336,1.2111527,0
1050265499,1050232475,4028193,-55.282608,38.617996,101990.8,1.2111937,0
1050481466,1050448467,4028193,-55.282608,38.62,101990.8,1.2111937,0
1050621868,1050606856,4028193,-55.27204,38.62,101990.664,1.2111921,0
1050837861,1050822855,4028193,-55.219193,38.62,101990.0,1.2111843,0
1051053858,1051038855,4028193,-55.192772,38.61333,101989.664,1.2111803,0
1051269860,1051254856,4028193,-54.970818,38.61,101987.0,1.2111486,0
1051485874,1051470877,4028193,-54.88626,38.616665,101986.0,1.2111368,0
1051658674,1051636477,4028193,-55.198055,38.61,101989.75,1.2111814,0
1051874713,1051852493,4028193,-55.198055,38.614998,101989.75,1.2111814,0
1052090668,1052068473,4028193,-55.155777,38.61,101989.25,1.2111753,0
1052252674,1052234065,4028193,-54.944393,38.61,101986.664,1.2111446,0
1052468697,1052450087,4028193,-55.023663,38.61333,101987.664,1.2111565,0
1052684711,1052666110,4028193,-55.10822,38.61,101988.664,1.2111684,0
1052857446,1052824465,4028193,-55.018375,38.618,101987.6,1.2111558,0
1053073479,1053040491,4028193,-55.102932,38.61,101988.6,1.2111676,0
1053289463,1053256475,4028193,-55.018375,38.61,101987.6,1.2111558,0
1053429887,1053414891,4028193,-55.10822,38.61,101988.664,1.2111684,0
1053645894,1053630886,4028193,-55.081795,38.61,101988.336,1.2111645,0
1053861923,1053846894,4028193,-55.023663,38.61,101987.664,1.2111565,0
1054077893,1054062869,4028193,-54.88626,38.61,101986.0,1.2111368,0
1054293930,1054278902,4028193,-55.134644,38.61,101989.0,1.2111723,0
1054466755,1054444533,4028193,-55.03423,38.61,101987.75,1.2111576,0
1054682759,1054660546,4028193,-55.071224,38.61,101988.25,1.2111634,0
1054844694,1054826092,4028193,-55.10822,38.61,101988.664,1.2111684,0
1055060709,1055042077,4028193,-54.970818,38.61,101987.0,1.2111486,0
1055276734,1055258085,4028193,-54.859837,38.61,101985.664,1.2111328,0
1055492732,1055474117,4028193,-55.245617,38.61,101990.336,1.2111882,0
1055665533,1055632529,4028193,-55.08708,38.61,101988.4,1.2111652,0
1055881465,1055848463,4028193,-55.08708,38.61,101988.4,1.2111652,0
1056021919,1056006887,4028193,-55.356594,38.61,101991.664,1.211204,0
1056237871,1056222876,4028193,-55.330173,38.61,101991.336,1.2112002,0
1056453886,1056438892,4028193,-54.944393,38.603333,101986.664,1.2111446,0
1056669912,1056654911,4028193,-55.055374,38.61,101988.0,1.2111605,0
1056885877,1056870855,4028193,-55.330173,38.61,101991.336,1.2112002,0
1057058700,1057036486,4028193,-54.991955,38.6,101987.25,1.2111516,0
1057274664,1057252463,4028193,-55.092365,38.605,101988.5,1.2111665,0
1057490652,1057468457,4028193,-55.30375,38.61,101991.0,1.2111961,0
1057652696,1057634094,4028193,-55.192772,38.61,101989.664,1.2111803,0
1057868659,1057850065,4028193,-54.99724,38.603333,101987.336,1.2111527,0
1058084680,1058066073,4028193,-54.91797,38.606667,101986.336,1.2111408,0
1058257513,1058224509,4028193,-55.03423,38.61,101987.8,1.2111582,0
1058473494,1058440471,4028193,-55.018375,38.601997,101987.6,1.2111558,0
1058689541,1058656485,4028193,-55.166348,38.601997,101989.4,1.2111771,0
1058829915,1058814917,4028193,-55.023663,38.61,101987.664,1.2111565,0
1059045883,1059030881,4028193,-55.081795,38.6,101988.336,1.2111645,0
1059261872,1059246859,4028193,-55.245617,38.6,101990.336,1.2111882,0
1059477921,1059462907,4028193,-54.99724,38.6,101987.336,1.2111527,0
1059693886,1059678881,4028193,-55.219193,38.6,101990.0,1.2111843,0
1059866734,1059844517,4028193,-55.155777,38.6,101989.25,1.2111753,0
1060082667,1060060477,4028193,-55.071224,38.6,101988.25,1.2111634,0
1060244701,1060226094,4028193,-54.970818,38.6,101987.0,1.2111486,0
1060460684,1060442071,4028193,-55.023663,38.6,101987.664,1.2111565,0
1060676750,1060658127,4028193,-54.99724,38.596664,101987.336,1.2111527,0
1060892755,1060874166,4028193,-54.99724,38.6,101987.336,1.2111527,0
1061065481,1061032468,4028193,-55.002525,38.6,101987.4,1.2111534,0
1061281472,1061248490,4028193,-55.20334,38.6,101989.8,1.2111819,0
1061421894,1061406899,4028193,-55.055374,38.6,101988.0,1.2111605,0
1061637890,1061622882,4028193,-55.023663,38.6,101987.664,1.2111565,0
1061853881,1061838858,4028193,-55.166348,38.6,101989.336,1.2111764,0
1062069861,1062054856,4028193,-55.023663,38.6,101987.664,1.2111565,0
1062285930,1062270926,4028193,-55.166348,38.6,101989.336,1.2111764,0
1062458713,1062436515,4028193,-55.092365,38.6,101988.5,1.2111665,0
1062674652,1062652456,4028193,-55.134644,38.6,101989.0,1.2111723,0
1062890706,1062868496,4028193,-55.282608,38.6,101990.75,1.2111932,0
1063052653,1063034063,4028193,-55.166348,38.6,101989.336,1.2111764,0
1063268712,1063250116,4028193,-55.441147,38.6,101992.664,1.2112159,0
1063484827,1063466194,4028193,-54.99724,38.6,101987.336,1.2111527,0
1063657542,1063624560,4028193,-55.055374,38.6,101988.0,1.2111605,0
1063873473,1063840493,4028193,-54.95496,38.598,101986.8,1.2111462,0
1064089502,1064056499,4028193,-55.018375,38.6,101987.6,1.2111558,0
1064229862,1064214859,4028193,-54.99724,38.59,101987.336,1.2111527,0
1064445899,1064430904,4028193,-55.192772,38.593334,101989.664,1.2111803,0
1064661872,1064646869,4028193,-55.081795,38.6,101988.336,1.2111645,0
1064877914,1064862915,4028193,-55.30375,38.6,101991.0,1.2111961,0
1065093873,1065078864,4028193,-55.166348,38.6,101989.336,1.2111764,0
1065266711,1065244523,4028193,-55.055374,38.595,101988.0,1.2111605,0
1065482714,1065460486,4028193,-54.991955,38.594997,101987.25,1.2111516,0
1065644720,1065626116,4028193,-54.88626,38.593334,101986.0,1.2111368,0
1065860715,1065842095,4028193,-55.10822,38.593334,101988.664,1.2111684,0
1066076737,1066058120,4028193,-54.833412,38.596664,101985.336,1.211129,0
1066292689,1066274095,4028193,-54.61146,38.59,101982.664,1.2110971,0
1066465494,1066432506,4028193,-54.537476,38.592,101981.8,1.2110869,0
1066681528,1066648497,4028193,-55.018375,38.59,101987.6,1.2111558,0
1066821890,1066806888,4028193,-55.023663,38.59,101987.664,1.2111565,0
1067037922,1067022910,4028193,-54.859837,38.59,101985.664,1.2111328,0
1067253974,1067238949,4028193,-54.696014,38.59,101983.664,1.211109,0
1067469927,1067454911,4028193,-54.637882,38.59,101983.0,1.2111012,0
1067685860,1067670862,4028193,-54.99724,38.59,101987.336,1.2111527,0
1067858666,1067836466,4028193,-55.013096,38.59,101987.5,1.2111546,0
1068074764,1068052524,4028193,-54.94968,38.59,101986.75,1.2111456,0
1068290674,1068268486,4028193,-55.071224,38.59,101988.25,1.2111634,0
1068452653,1068434063,4028193,-55.081795,38.59,101988.336,1.2111645,0
1068668713,1068650092,4028193,-54.970818,38.59,101987.0,1.2111486,0
1068884715,1068866085,4028193,-55.023663,38.59,101987.664,1.2111565,0
1069057506,1069024499,4028193,-55.071224,38.59,101988.2,1.2111629,0
1069273507,1069240474,4028193,-55.018375,38.59,101987.6,1.2111558,0
1069489445,1069456458,4028193,-54.923256,38.59,101986.4,1.2111415,0
1069629925,1069614876,4028193,-55.055374,38.59,101988.0,1.2111605,0
1069845917,1069830891,4028193,-54.88626,38.59,101986.0,1.2111368,0
1070061907,1070046911,4028193,-54.99724,38.59,101987.336,1.2111527,0
1070277868,1070262865,4028193,-54.80699,38.59,101985.0,1.2111249,0
1070493888,1070478880,4028193,-55.10822,38.59,101988.664,1.2111684,0
1070666659,1070644468,4028193,-55.134644,38.59,101989.0,1.2111723,0
1070882689,1070860500,4028193,-54.92854,38.59,101986.5,1.2111428,0
1071044677,1071026071,4028193,-54.833412,38.59,101985.336,1.211129,0
1071260701,1071242093,4028193,-55.219193,38.59,101990.0,1.2111843,0
1071476700,1071458080,4028193,-55.081795,38.59,101988.336,1.2111645,0
1071692721,1071674099,4028193,-55.166348,38.586666,101989.336,1.2111764,0
1071865474,1071832464,4028193,-55.282608,38.584,101990.8,1.2111937,0
1072081502,1072048478,4028193,-55.18749,38.588,101989.6,1.2111796,0
1072221885,1072206890,4028193,-55.055374,38.586666,101988.0,1.2111605,0
1072437866,1072422856,4028193,-55.166348,38.59,101989.336,1.2111764,0
1072653872,1072638864,4028193,-55.356594,38.586666,101991.664,1.211204,0
1072869863,1072854862,4028193,-55.166348,38.583332,101989.336,1.2111764,0
1073085905,1073070900,4028193,-55.081795,38.583332,101988.336,1.2111645,0
1073258699,1073236471,4028193,-55.113503,38.585,101988.75,1.2111694,0
1073474701,1073452504,4028193,-55.055374,38.585,101988.0,1.2111605,0
1073690698,1073668477,4028193,-54.970818,38.579998,101987.0,1.2111486,0
1073852698,1073834062,4028193,-55.245617,38.59,101990.336,1.2111882,0
1074068670,1074050068,4028193,-55.023663,38.579998,101987.664,1.2111565,0
1074284664,1074266074,4028193,-55.219193,38.579998,101990.0,1.2111843,0
1074457458,1074424465,4028193,-55.102932,38.582,101988.6,1.2111676,0
1074673524,1074640518,4028193,-55.002525,38.579998,101987.4,1.2111534,0
1074889474,1074856489,4028193,-55.166348,38.579998,101989.4,1.2111771,0
1075029865,1075014866,4028193,-55.192772,38.583332,101989.664,1.2111803,0
1075245857,1075230858,4028193,-55.27204,38.579998,101990.664,1.2111921,0
1075461910,1075446917,4028193,-55.134644,38.579998,101989.0,1.2111723,0
1075677889,1075662881,4028193,-55.219193,38.579998,101990.0,1.2111843,0
1075893903,1075878910,4028193,-55.10822,38.579998,101988.664,1.2111684,0
1076066714,1076044476,4028193,-55.346027,38.579998,101991.5,1.211202,0
1076282672,1076260469,4028193,-55.176914,38.579998,101989.5,1.2111783,0
1076444727,1076426090,4028193,-55.055374,38.579998,101988.0,1.2111605,0
1076660675,1076642070,4028193,-55.219193,38.579998,101990.0,1.2111843,0
1076876687,1076858086,4028193,-55.023663,38.579998,101987.664,1.2111565,0
1077092673,1077074069,4028193,-55.192772,38.579998,101989.664,1.2111803,0
1077265500,1077232486,4028193,-55.002525,38.579998,101987.4,1.2111534,0
1077481485,1077448489,4028193,-55.250904,38.579998,101990.4,1.211189,0
1077621872,1077606860,4028193,-55.27204,38.579998,101990.664,1.2111921,0
1077837966,1077822911,4028193,-54.91797,38.57333,101986.336,1.2111408,0
1078053909,1078038905,4028193,-54.859837,38.579998,101985.664,1.2111328,0
1078269873,1078254875,4028193,-55.081795,38.579998,101988.336,1.2111645,0
1078485886,1078470860,4028193,-55.166348,38.579998,101989.336,1.2111764,0
1078658672,1078636465,4028193,-55.219193,38.579998,101990.0,1.2111843,0
1078874758,1078852558,4028193,-54.970818,38.579998,101987.0,1.2111486,0
1079090728,1079068516,4028193,-54.84927,38.579998,101985.5,1.2111307,0
1079252659,1079234067,4028193,-55.134644,38.576664,101989.0,1.2111723,0
1079468713,1079450094,4028193,-55.356594,38.579998,101991.664,1.211204,0
1079684714,1079666124,4028193,-55.055374,38.57,101988.0,1.2111605,0
1079857502,1079824478,4028193,-55.20334,38.578,101989.8,1.2111819,0
1080073495,1080040476,4028193,-54.923256,38.572,101986.4,1.2111415,0
1080289449,1080256460,4028193,-55.166348,38.572,101989.4,1.2111771,0
1080429909,1080414900,4028193,-55.081795,38.57,101988.336,1.2111645,0
1080645936,1080630904,4028193,-55.10822,38.57,101988.664,1.2111684,0
1080861860,1080846861,4028193,-55.219193,38.57,101990.0,1.2111843,0
1081077939,1081062933,4028193,-55.055374,38.576664,101988.0,1.2111605,0
1081293872,1081278871,4028193,-55.245617,38.576664,101990.336,1.2111882,0
1081466680,1081444475,4028193,-55.03423,38.57,101987.75,1.2111576,0
1081682668,1081660478,4028193,-55.134644,38.57,101989.0,1.2111723,0
1081844693,1081826100,4028193,-55.166348,38.57,101989.336,1.2111764,0
1082060666,1082042075,4028193,-55.27204,38.57,101990.664,1.2111921,0
1082276697,1082258080,4028193,-55.192772,38.573334,101989.664,1.2111803,0
1082492713,1082474091,4028193,-55.30375,38.57,101991.0,1.2111961,0
1082665471,1082632466,4028193,-55.071224,38.57,101988.2,1.2111629,0
1082881454,1082848461,4028193,-55.055374,38.57,101988.0,1.2111605,0
