timestamp,indicated_airspeed_m_s,calibrated_airspeed_m_s,true_airspeed_m_s,calibrated_ground_minus_wind_m_s,true_ground_minus_wind_m_s,airspeed_sensor_measurement_valid,selected_airspeed_index
1048436789,15.525517,15.525517,15.613757,0.010693629,0.011087829,1,1
1048536789,15.525517,15.525517,15.613814,0.009322672,0.00966637,1,1
1048636788,15.442314,15.442314,15.530043,0.010603401,0.010994248,1,1
1048836788,15.274549,15.274549,15.361419,0.012398385,0.012855476,1,1
1049036788,15.591761,15.591761,15.680206,0.009855916,0.010219122,1,1
1049236788,15.458991,15.458991,15.54691,0.012312055,0.012765963,1,1
1049436788,15.525517,15.525517,15.613922,0.011204166,0.011617309,1,1
1049636788,15.525517,15.525517,15.613922,0.010858936,0.011259313,1,1
1049836788,15.853964,15.853964,15.944177,0.010980701,0.011385524,1,1
1050036788,15.591759,15.591759,15.680637,0.011134677,0.0115452055,1,1
1050236787,15.442314,15.442314,15.530215,0.011347312,0.011765584,1,1
1050436787,15.525517,15.525517,15.61407,0.011231896,0.01164611,1,1
1050636789,15.608277,15.608277,15.696993,0.015135539,0.015693488,1,1
1050836788,15.525517,15.525517,15.613969,0.012548441,0.01301119,1,1
1051036788,15.525517,15.525517,15.613757,0.014517523,0.015052563,1,1
1051236788,15.525517,15.525517,15.613719,0.012941287,0.013418202,1,1
1051436788,15.525517,15.525517,15.614044,0.0130924145,0.01357513,1,1
1051636788,15.591759,15.591759,15.680689,0.01418825,0.014711489,1,1
1051836788,15.458991,15.458991,15.547089,0.013298654,0.013788945,1,1
1052036787,15.525517,15.525517,15.613995,0.013210049,0.013697146,1,1
1052236787,15.458991,15.458991,15.547188,0.017043306,0.017671665,1,1
1052436788,15.525517,15.525517,15.613783,0.017886879,0.018546157,1,1
1052636789,15.18997,15.18997,15.276484,0.017909793,0.018569926,1,1
1052836788,15.635765,15.635765,15.72487,0.01989334,0.020626873,1,1
1053036788,15.525517,15.525517,15.614044,0.020396983,0.021149043,1,1
1053236788,15.657723,15.657723,15.7470045,0.021062788,0.02183928,1,1
1053436787,15.525517,15.525517,15.613916,0.023698773,0.024572242,1,1
1053636787,15.608277,15.608277,15.697161,0.023656195,0.024528112,1,1
1053836788,15.458991,15.458991,15.54691,0.022263408,0.023083821,1,1
1054036788,15.788821,15.788821,15.878772,0.02310149,0.02395302,1,1
1054236788,15.525517,15.525517,15.613841,0.021814099,0.022617992,1,1
1054436788,15.18997,15.18997,15.276509,0.019926447,0.020660944,1,1
1054636787,15.5255165,15.5255165,15.613994,0.020250306,0.020996775,1,1
1054836788,15.635767,15.635767,15.724875,0.01895918,0.019658063,1,1
1055036795,15.525517,15.525517,15.613783,0.019485408,0.020203218,1,1
1055236809,15.525517,15.525517,15.614015,0.016868452,0.017490283,1,1
1055436808,15.608276,15.608276,15.697146,0.0188677,0.019563109,1,1
1055636792,15.591761,15.591761,15.680512,0.018559145,0.01924315,1,1
1055836788,15.591759,15.591759,15.680587,0.018178185,0.018848242,1,1
1056036788,15.274549,15.274549,15.361293,0.019018723,0.019719409,1,1
1056236788,15.525517,15.525517,15.613853,0.015358203,0.015924197,1,1
1056436789,15.525517,15.525517,15.613969,0.014529793,0.015065367,1,1
1056636795,15.723409,15.723409,15.812811,0.013137026,0.013621112,1,1
1056836788,15.525517,15.525517,15.613865,0.012694176,0.013162003,1,1
1057036788,15.608276,15.608276,15.697173,0.008399585,0.008709044,1,1
1057236788,15.525517,15.525517,15.613916,0.007022931,0.0072816443,1,1
1057436788,15.745242,15.745242,15.8348675,0.0039390833,0.004084216,1,1
1057636787,15.690599,15.690599,15.779944,0.0029897045,0.0030998874,1,1
1057836788,15.442314,15.442314,15.530274,0.0036994354,0.0038357822,1,1
1058036788,15.525517,15.525517,15.613893,0.0036090105,0.003741982,1,1
1058236788,15.608276,15.608276,15.69689,0.004064523,0.004214238,1,1
1058436788,15.121967,15.121967,15.208018,0.005831326,0.006046135,1,1
1058636788,15.35866,15.35866,15.446008,0.007745213,0.0080304975,1,1
1058836788,15.442314,15.442314,15.530316,0.0071574175,0.0074212556,1,1
1059036787,15.525517,15.525517,15.613873,0.011705186,0.012136376,1,1
1059236788,15.525517,15.525517,15.613893,0.009718863,0.010076894,1,1
1059436787,15.458991,15.458991,15.5469675,0.010803669,0.011201738,1,1
1059636788,15.525517,15.525517,15.613916,0.012346385,0.012801232,1,1
1059836788,15.591759,15.591759,15.680357,0.012217628,0.012667585,1,1
1060036787,15.608277,15.608277,15.697147,0.011572278,0.011998734,1,1
1060236788,15.525517,15.525517,15.614015,0.010760845,0.011157349,1,1
1060436788,15.608277,15.608277,15.697092,0.010575162,0.010964717,1,1
