timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
1048493489,1048493277,0.29507476,-0.02899456,-0.024798503,-0.95471215,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
1048498481,1048498275,0.29507014,-0.029031176,-0.024831766,-0.95471156,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
1048543434,1048543265,0.29510945,-0.029029125,-0.02489285,-0.9546979,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
1048593433,1048593253,0.29508218,-0.028986793,-0.0248893,-0.95470774,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
1048643436,1048643242,0.2950634,-0.029007863,-0.024895556,-0.9547128,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
1048693404,1048693230,0.29510757,-0.02896747,-0.02496927,-0.95469844,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
1048743390,1048743218,0.29501733,-0.029007081,-0.025212424,-0.95471865,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
1048793378,1048793207,0.2951455,-0.029008599,-0.025045268,-0.9546834,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
1048843370,1048843195,0.2950719,-0.029006125,-0.024999605,-0.9547075,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
1048893394,1048893184,0.29512674,-0.029009355,-0.025093285,-0.95468795,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
1048943345,1048943172,0.29525435,-0.028984103,-0.0248222,-0.95465636,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
1048993331,1048993161,0.2951328,-0.028970495,-0.024957148,-0.9546908,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
1049043321,1049043149,0.29509568,-0.028977973,-0.025066698,-0.9546992,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
1049093312,1049093137,0.29510754,-0.028946098,-0.024988035,-0.95469856,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
1049143321,1049143126,0.29519275,-0.028896753,-0.02466609,-0.9546821,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
1049193363,1049193114,0.29510128,-0.02897734,-0.024933565,-0.954701,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
1049243282,1049243103,0.29515108,-0.02896646,-0.024989175,-0.9546845,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
1049293267,1049293092,0.2951724,-0.028957566,-0.02472687,-0.954685,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
1049343259,1049343079,0.29515696,-0.029003689,-0.02489464,-0.9546839,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
1049393245,1049393068,0.29515806,-0.029057842,-0.025038335,-0.9546782,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
1049443233,1049443056,0.2951757,-0.029029813,-0.024748934,-0.95468116,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
1049493210,1049493045,0.2952088,-0.02914285,-0.024741724,-0.9546677,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
1049543206,1049543033,0.29524466,-0.029102039,-0.0245452,-0.954663,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
1049593223,1049593022,0.2951183,-0.029097222,-0.02482563,-0.9546949,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
1049643176,1049643010,0.29518464,-0.029059336,-0.024846269,-0.95467496,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
1049693164,1049692998,0.2951959,-0.029003728,-0.024673179,-0.9546777,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
1049743269,1049742987,0.2951599,-0.029018123,-0.024867533,-0.95468336,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
1049793139,1049792975,0.2951543,-0.028969657,-0.024810726,-0.95468795,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
1049843129,1049842964,0.2951042,-0.028969534,-0.024810884,-0.95470357,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
1049893128,1049892952,0.29517263,-0.028923454,-0.024687933,-0.9546869,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
1049943106,1049942940,0.29517815,-0.02888232,-0.024750799,-0.95468485,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
