timestamp,flag_armed,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
1048271657,0,0,1,0,0,0,0,0,0,0,0,0,0
1048776641,0,0,1,0,0,0,0,0,0,0,0,0,0
1049285651,0,0,1,0,0,0,0,0,0,0,0,0,0
1049795637,0,0,1,0,0,0,0,0,0,0,0,0,0
1050304638,0,0,1,0,0,0,0,0,0,0,0,0,0
1050814656,0,0,1,0,0,0,0,0,0,0,0,0,0
1051324641,0,0,1,0,0,0,0,0,0,0,0,0,0
1051834656,0,0,1,0,0,0,0,0,0,0,0,0,0
1052344658,0,0,1,0,0,0,0,0,0,0,0,0,0
1052854638,0,0,1,0,0,0,0,0,0,0,0,0,0
1053364638,0,0,1,0,0,0,0,0,0,0,0,0,0
1053874810,0,0,1,0,0,0,0,0,0,0,0,0,0
1054383669,0,0,1,0,0,0,0,0,0,0,0,0,0
1054892637,0,0,1,0,0,0,0,0,0,0,0,0,0
1055401658,0,0,1,0,0,0,0,0,0,0,0,0,0
1055911638,0,0,1,0,0,0,0,0,0,0,0,0,0
1056421979,0,0,1,0,0,0,0,0,0,0,0,0,0
1056931817,0,0,1,0,0,0,0,0,0,0,0,0,0
1057440638,0,0,1,0,0,0,0,0,0,0,0,0,0
1057950638,0,0,1,0,0,0,0,0,0,0,0,0,0
1058460638,0,0,1,0,0,0,0,0,0,0,0,0,0
1058969665,0,0,1,0,0,0,0,0,0,0,0,0,0
1059479638,0,0,1,0,0,0,0,0,0,0,0,0,0
1059989637,0,0,1,0,0,0,0,0,0,0,0,0,0
1060499638,0,0,1,0,0,0,0,0,0,0,0,0,0
1061009637,0,0,1,0,0,0,0,0,0,0,0,0,0
1061519636,0,0,1,0,0,0,0,0,0,0,0,0,0
1062029637,0,0,1,0,0,0,0,0,0,0,0,0,0
1062539638,0,0,1,0,0,0,0,0,0,0,0,0,0
1063049640,0,0,1,0,0,0,0,0,0,0,0,0,0
1063559637,0,0,1,0,0,0,0,0,0,0,0,0,0
1064068658,0,0,1,0,0,0,0,0,0,0,0,0,0
1064578637,0,0,1,0,0,0,0,0,0,0,0,0,0
1065089042,0,0,1,0,0,0,0,0,0,0,0,0,0
1065598650,0,0,1,0,0,0,0,0,0,0,0,0,0
1066108656,0,0,1,0,0,0,0,0,0,0,0,0,0
1066618638,0,0,1,0,0,0,0,0,0,0,0,0,0
1067128637,0,0,1,0,0,0,0,0,0,0,0,0,0
1067638659,0,0,1,0,0,0,0,0,0,0,0,0,0
1068148637,0,0,1,0,0,0,0,0,0,0,0,0,0
1068658651,0,0,1,0,0,0,0,0,0,0,0,0,0
1069168942,0,0,1,0,0,0,0,0,0,0,0,0,0
1069678883,0,0,1,0,0,0,0,0,0,0,0,0,0
1070187637,0,0,1,0,0,0,0,0,0,0,0,0,0
1070697636,0,0,1,0,0,0,0,0,0,0,0,0,0
1071207638,0,0,1,0,0,0,0,0,0,0,0,0,0
1071718396,0,0,1,0,0,0,0,0,0,0,0,0,0
1072227658,0,0,1,0,0,0,0,0,0,0,0,0,0
1072737688,0,0,1,0,0,0,0,0,0,0,0,0,0
1073248090,0,0,1,0,0,0,0,0,0,0,0,0,0
1073757835,0,0,1,0,0,0,0,0,0,0,0,0,0
1074267724,0,0,1,0,0,0,0,0,0,0,0,0,0
1074776636,0,0,1,0,0,0,0,0,0,0,0,0,0
1075285684,0,0,1,0,0,0,0,0,0,0,0,0,0
1075794637,0,0,1,0,0,0,0,0,0,0,0,0,0
1076303636,0,0,1,0,0,0,0,0,0,0,0,0,0
1076813636,0,0,1,0,0,0,0,0,0,0,0,0,0
1077323654,0,0,1,0,0,0,0,0,0,0,0,0,0
1077833660,0,0,1,0,0,0,0,0,0,0,0,0,0
1078343636,0,0,1,0,0,0,0,0,0,0,0,0,0
1078853656,0,0,1,0,0,0,0,0,0,0,0,0,0
1079363656,0,0,1,0,0,0,0,0,0,0,0,0,0
1079872638,0,0,1,0,0,0,0,0,0,0,0,0,0
1080381649,0,0,1,0,0,0,0,0,0,0,0,0,0
1080890639,0,0,1,0,0,0,0,0,0,0,0,0,0
1081400664,0,0,1,0,0,0,0,0,0,0,0,0,0
1081910920,0,0,1,0,0,0,0,0,0,0,0,0,0
1082420812,0,0,1,0,0,0,0,0,0,0,0,0,0
1082929639,0,0,1,0,0,0,0,0,0,0,0,0,0
1083439638,0,0,1,0,0,0,0,0,0,0,0,0,0
1083949637,0,0,1,0,0,0,0,0,0,0,0,0,0
1084459640,0,0,1,0,0,0,0,0,0,0,0,0,0
1084969637,0,0,1,0,0,0,0,0,0,0,0,0,0
1085479637,0,0,1,0,0,0,0,0,0,0,0,0,0
1085990000,0,0,1,0,0,0,0,0,0,0,0,0,0
1086499938,0,0,1,0,0,0,0,0,0,0,0,0,0
1087009784,0,0,1,0,0,0,0,0,0,0,0,0,0
1087518638,0,0,1,0,0,0,0,0,0,0,0,0,0
1088027637,0,0,1,0,0,0,0,0,0,0,0,0,0
