timestamp,indicated_airspeed_m_s,calibrated_airspeed_m_s,true_airspeed_m_s,calibrated_ground_minus_wind_m_s,true_ground_minus_wind_m_s,airspeed_sensor_measurement_valid,selected_airspeed_index
320936789,5.6864142,5.6864142,5.73657,0.0035610858,0.0036887734,1,1
321036788,5.21364,5.21364,5.2596006,0.0025488923,0.0026402734,1,1
321136789,5.731548,5.731548,5.782064,0.0020532096,0.0021268162,1,1
321336789,5.21364,5.21364,5.25967,0.001500614,0.0015544331,1,1
321536789,5.90863,5.90863,5.9607854,0.002776611,0.0028761888,1,1
321736788,5.455151,5.455151,5.5033126,0.003933104,0.004074164,1,1
321936788,6.1227884,6.1227884,6.1767693,0.003937327,0.0040784893,1,1
322136788,5.6103835,5.6103835,5.659858,0.0035158172,0.0036418743,1,1
322336788,5.90863,5.90863,5.960736,0.002574324,0.0026666252,1,1
322536787,3.7813942,3.7813942,3.8140972,0.0025477598,0.0026391002,1,1
322736788,5.90863,5.90863,5.9607167,0.0023760586,0.0024612434,1,1
322936793,5.90863,5.90863,5.95974,0.0027503145,0.0028489213,1,1
323136788,5.6864142,5.6864142,5.7355833,0.002710263,0.0028074246,1,1
323336788,5.90863,5.90863,5.9597526,0.002159502,0.002236931,1,1
323536789,5.90863,5.90863,5.959723,0.0026746069,0.0027705135,1,1
323736788,4.9603853,4.9603853,5.0032606,0.0022843399,0.0023662245,1,1
323936787,5.90863,5.90863,5.9596915,0.0020692376,0.0021434084,1,1
324136788,5.5488105,5.5488105,5.5967717,0.0034101617,0.0035324027,1,1
324336788,5.6864142,5.6864142,5.735537,0.004163761,0.004313064,1,1
324536789,5.5488124,5.5488124,5.596801,0.0039634006,0.0041054934,1,1
324736789,5.90863,5.90863,5.9597244,0.0032158347,0.0033311336,1,1
324936789,4.5257955,4.5257955,4.56491,0.0031406027,0.0032532196,1,1
325136789,5.455151,5.455151,5.5023203,0.0028528227,0.0029551424,1,1
325336787,5.6864142,5.6864142,5.7356677,0.004003545,0.00414707,1,1
325536788,5.455151,5.455151,5.5023203,0.0033765794,0.003497647,1,1
325736788,5.686412,5.686412,5.735544,0.0035804475,0.00370884,1,1
325936788,5.731546,5.731546,5.7810655,0.003568289,0.0036962442,1,1
326136788,5.6864142,5.6864142,5.7355924,0.0031567847,0.0032700119,1,1
326336788,5.21364,5.21364,5.2587814,0.0029703653,0.0030769361,1,1
326536788,5.90863,5.90863,5.95973,0.0037352126,0.003869212,1,1
326736788,5.686412,5.686412,5.7356186,0.0042919647,0.00444593,1,1
326936788,6.0805616,6.0805616,6.133119,0.004764071,0.0049349237,1,1
327136787,5.455151,5.455151,5.502267,0.005110597,0.005293842,1,1
327336791,5.731546,5.731546,5.781126,0.005966243,0.0061802515,1,1
327536818,5.5488124,5.5488124,5.596784,0.0063224616,0.0065492154,1,1
327736788,5.163982,5.163982,5.2086763,0.0069133234,0.0071613365,1,1
327936795,5.455151,5.455151,5.5024014,0.006138533,0.006358792,1,1
328136787,5.455151,5.455151,5.502285,0.00622197,0.006445086,1,1
328336788,5.5488124,5.5488124,5.5968556,0.004716672,0.0048858807,1,1
328536789,5.686412,5.686412,5.735656,0.0036089786,0.0037384676,1,1
328736789,5.455151,5.455151,5.5023565,0.0012919572,0.0013383036,1,1
328936788,5.455151,5.455151,5.5021286,0.0008102619,0.00083934184,1,1
329136788,5.455151,5.455151,5.501459,0.0015768604,0.0016334312,1,1
329336788,5.5488124,5.5488124,5.595966,0.0010151805,0.0010516213,1,1
329536788,5.90863,5.90863,5.958763,0.0014097216,0.0014603056,1,1
329736789,4.5257955,4.5257955,4.5642405,0.0015199378,0.0015744837,1,1
329936788,5.2953677,5.2953677,5.340254,0.0010646186,0.0011028129,1,1
330136789,4.29203,4.29203,4.328458,0.0016273846,0.0016857871,1,1
330336789,5.90863,5.90863,5.9587607,0.001839568,0.0019055795,1,1
330536789,4.4104624,4.4104624,4.447855,0.003356159,0.0034765815,1,1
330736789,5.90863,5.90863,5.958743,0.0032952263,0.003413474,1,1
330936788,5.6864142,5.6864142,5.7346716,0.0036084962,0.0037380036,1,1
331136789,4.6934843,4.6934843,4.7332916,0.0039114035,0.004051762,1,1
331336788,5.6864142,5.6864142,5.7346497,0.0034537758,0.003577717,1,1
331536787,4.6934857,4.6934857,4.7333393,0.003501129,0.003626801,1,1
331736788,4.9603853,4.9603853,5.002456,0.0024097462,0.0024962388,1,1
331936787,5.6864142,5.6864142,5.734662,0.001986093,0.0020573696,1,1
332136788,5.2953677,5.2953677,5.340254,0.0015887547,0.0016457582,1,1
332336788,5.21364,5.21364,5.2578335,0.0026876992,0.002784132,1,1
332536787,4.6934843,4.6934843,4.7332993,0.0035928339,0.003721767,1,1
332736789,5.3598533,5.3598533,5.4053655,0.0031529488,0.0032661199,1,1
332936787,5.90863,5.90863,5.958691,0.003982812,0.0041257106,1,1
333136788,5.455151,5.455151,5.5013914,0.003361439,0.0034820454,1,1
333336788,5.163982,5.163982,5.207771,0.0041801897,0.0043301866,1,1
333536787,5.90863,5.90863,5.9587727,0.0048418213,0.005015592,1,1
333736788,5.90863,5.90863,5.957805,0.0049077193,0.005083872,1,1
333936788,5.6864142,5.6864142,5.7337117,0.0029091702,0.0030136064,1,1
334136789,5.90863,5.90863,5.957793,0.0029263175,0.00303137,1,1
334336798,5.5488124,5.5488124,5.5949335,0.0021744817,0.0022525245,1,1
334536788,5.90863,5.90863,5.9577465,0.0023487834,0.0024330653,1,1
334736788,5.455151,5.455151,5.5004535,0.0015027305,0.0015566483,1,1
334936788,5.731548,5.731548,5.779183,0.0022822418,0.002364144,1,1
335136787,5.731546,5.731546,5.7791905,0.0016257366,0.0016840907,1,1
335336788,5.163982,5.163982,5.2069116,0.0021004074,0.0021758121,1,1
335536788,4.9603853,4.9603853,5.001628,0.0019554112,0.0020256126,1,1
335736788,4.9603853,4.9603853,5.0016327,0.002655866,0.0027512175,1,1
335936788,5.455151,5.455151,5.500534,0.0019658455,0.0020364316,1,1
336136788,4.748066,4.748066,4.787512,0.0026331784,0.0027276946,1,1
336336788,4.9603853,4.9603853,5.0016437,0.002633349,0.002727898,1,1
336536787,3.1900377,3.1900377,3.2165556,0.0040059984,0.0041498113,1,1
336736788,4.5257955,4.5257955,4.5634193,0.0038151878,0.0039521526,1,1
336936788,4.4104624,4.4104624,4.447141,0.0040434347,0.0041885884,1,1
337136788,4.4104624,4.4104624,4.4471164,0.0044622277,0.0046224096,1,1
337336788,4.044779,4.044779,4.078442,0.004220455,0.00437201,1,1
337536790,4.4104624,4.4104624,4.4470963,0.002578952,0.0026715174,1,1
337736788,4.2112274,4.2112274,4.246234,0.0026558093,0.002751166,1,1
337936799,4.601078,4.601078,4.63925,0.002195286,0.0022740709,1,1
338136788,4.4104624,4.4104624,4.447098,0.0033164034,0.003435483,1,1
338336790,3.423788,3.423788,3.4522579,0.004141841,0.004290542,1,1
338536787,4.4104624,4.4104624,4.44706,0.004918992,0.005095588,1,1
338736788,5.5488124,5.5488124,5.5948925,0.005829812,0.00603905,1,1
338936788,4.1079874,4.1079874,4.1417317,0.0055371523,0.00573591,1,1
339136788,3.024187,3.024187,3.0488112,0.004761238,0.0049322266,1,1
339336788,5.21364,5.21364,5.2569366,0.004740377,0.0049105925,1,1
339536789,3.498235,3.498235,3.52668,0.004333018,0.004488543,1,1
339736787,4.9603844,4.9603844,5.0008225,0.0038184223,0.0039555593,1,1
339936789,4.9603853,4.9603853,5.0007744,0.002796067,0.0028964577,1,1
340136788,5.21364,5.21364,5.2560225,0.002143108,0.0022200437,1,1
340336788,4.9603853,4.9603853,5.000848,0.0025553168,0.0026471242,1,1
340536800,4.2112274,4.2112274,4.245482,0.0039388775,0.0040802998,1,1
340736788,4.1079874,4.1079874,4.1414523,0.004714661,0.0048839804,1,1
340936789,3.7813942,3.7813942,3.8121538,0.0035412337,0.0036683802,1,1
341136788,4.9603853,4.9603853,5.0007596,0.0028089953,0.0029098655,1,1
341336787,4.9603853,4.9603853,5.0007744,0.001670967,0.0017309758,1,1
341536788,4.748066,4.748066,4.7866716,0.00064792664,0.00067118776,1,1
341736788,4.29203,4.29203,4.3269277,0.002512597,0.0026028014,1,1
341936788,4.1079874,4.1079874,4.1414022,0.0032604083,0.0033774613,1,1
342136787,4.748066,4.748066,4.7867146,0.003221249,0.0033369514,1,1
342336788,4.5257955,4.5257955,4.5626407,0.003215713,0.0033312205,1,1
342536788,3.781396,3.781396,3.8121808,0.0034425603,0.0035661876,1,1
342736788,4.6934843,4.6934843,4.7316923,0.0019344686,0.0020039373,1,1
342936787,4.9603853,4.9603853,5.0007253,0.0021619245,0.002239579,1,1
343136788,3.7813942,3.7813942,3.8121836,0.0022787815,0.002360644,1,1
343336787,4.9603853,4.9603853,5.000461,0.0026166064,0.0027105617,1,1
343536789,3.498235,3.498235,3.5261304,0.0027637507,0.0028630015,1,1
343736798,3.7813942,3.7813942,3.8115559,0.0039001645,0.004040299,1,1
343936790,3.498235,3.498235,3.5260997,0.0044595287,0.0046197115,1,1
344136805,3.7813942,3.7813942,3.811527,0.0050196196,0.005199937,1,1
344336789,3.7813942,3.7813942,3.8114648,0.0052945535,0.0054846583,1,1
344536789,4.29203,4.29203,4.326217,0.0052227587,0.005410392,1,1
344736788,4.748066,4.748066,4.7858706,0.0050941133,0.0052770725,1,1
344936788,4.6934857,4.6934857,4.730825,0.004795987,0.0049682064,1,1
345136788,4.4104624,4.4104624,4.4455442,0.0055752564,0.005775451,1,1
345336789,4.9603868,4.9603868,4.9999166,0.0063525876,0.006580792,1,1
345536789,4.29203,4.29203,4.3262386,0.0054495097,0.0056452793,1,1
345736789,4.601078,4.601078,4.6377125,0.0060417037,0.0062586963,1,1
345936789,4.29203,4.29203,4.326189,0.0060790917,0.0062974067,1,1
346136789,4.9603853,4.9603853,4.999931,0.0053588664,0.005551391,1,1
346336787,4.1079874,4.1079874,4.1407127,0.005015955,0.0051961457,1,1
346536788,4.9603853,4.9603853,4.9999404,0.0050585116,0.0052402723,1,1
346736788,4.9603853,4.9603853,4.9999294,0.004440376,0.0045999014,1,1
346936788,4.748066,4.748066,4.7859178,0.0039183064,0.0040590973,1,1
347136788,4.9603853,4.9603853,4.999848,0.0038476489,0.003985857,1,1
347336788,4.5257955,4.5257955,4.561845,0.0034284631,0.0035516487,1,1
