timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
44334666,44334423,0.57780534,0.03740586,0.0020029421,-0.81531453,-0.999978,-9.892652e-10,-1.0555584e-09,0.006634873,3
44832564,44832338,0.57874286,0.037478063,0.0021017196,-0.8146457,-0.999978,-9.892652e-10,-1.0555584e-09,0.006634873,3
45335631,45335231,0.57949096,0.037484672,0.002135057,-0.8141135,-0.999978,-9.892652e-10,-1.0555584e-09,0.006634873,3
45833473,45833146,0.5809826,0.03731353,0.0023750358,-0.81305677,-0.999978,-9.892652e-10,-1.0555584e-09,0.006634873,3
46336693,46336039,0.58213603,0.0372091,0.0023370571,-0.81223625,-0.999978,-9.892652e-10,-1.0555584e-09,0.006634873,3
46829375,46828975,0.5824898,0.037324157,0.0026281618,-0.8119765,-0.999978,-9.892652e-10,-1.0555584e-09,0.006634873,3
47332111,47331869,0.5838715,0.037218306,0.0025085683,-0.81098866,-0.999978,-9.892652e-10,-1.0555584e-09,0.006634873,3
47830002,47829784,0.58502203,0.037294433,0.0026240463,-0.8101553,-0.999978,-9.892652e-10,-1.0555584e-09,0.006634873,3
48332997,48332678,0.5853707,0.0372451,0.002680366,-0.8099055,-0.999978,-9.892652e-10,-1.0555584e-09,0.006634873,3
48835793,48835571,0.5865285,0.037306394,0.0027749902,-0.8090642,-0.999978,-9.892652e-10,-1.0555584e-09,0.006634873,3
49333725,49333487,0.5877823,0.03738136,0.0025568402,-0.808151,-0.999978,-9.892652e-10,-1.0555584e-09,0.006634873,3
49836734,49836381,0.5880076,0.037402388,0.0025762683,-0.8079861,-0.999978,-9.892652e-10,-1.0555584e-09,0.006634873,3
50329582,50329316,0.58859396,0.037056733,0.0027485678,-0.8075745,-0.999978,-9.892652e-10,-1.0555584e-09,0.006634873,3
50832782,50832211,0.58964086,0.037106354,0.0030116949,-0.80680716,-0.999978,-9.892652e-10,-1.0555584e-09,0.006634873,3
51330441,51330126,0.5897715,0.03710319,0.0029509705,-0.8067121,-0.999978,-9.892652e-10,-1.0555584e-09,0.006634873,3
51833259,51833020,0.59000224,0.037349116,0.0030127936,-0.8065318,-0.999978,-9.892652e-10,-1.0555584e-09,0.006634873,3
52331157,52330935,0.58995456,0.03762878,0.0033494998,-0.80655223,-0.999978,-9.892652e-10,-1.0555584e-09,0.006634873,3
52834149,52833830,0.5885251,0.037664633,0.0034211955,-0.8075938,-0.999978,-9.892652e-10,-1.0555584e-09,0.006634873,3
53332115,53331745,0.58684105,0.03758078,0.0032021254,-0.8088232,-0.999978,-9.892652e-10,-1.0555584e-09,0.006634873,3
53829984,53829660,0.585556,0.03755977,0.0031109334,-0.80975544,-0.999978,-9.892652e-10,-1.0555584e-09,0.006634873,3
54333192,54332555,0.58395976,0.037534546,0.0028890537,-0.8109093,-0.999978,-9.892652e-10,-1.0555584e-09,0.006634873,3
