timestamp,imbalanced_prop_metric,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_high_wind,fd_battery,fd_imbalanced_prop
67436889,nan,0,0,0,0,0,0,0,0
67946649,nan,0,0,0,0,0,0,0,0
68456902,nan,0,0,0,0,0,0,0,0
68966906,nan,0,0,0,0,0,0,0,0
69476902,nan,0,0,0,0,0,0,0,0
69986014,nan,0,0,0,0,0,0,0,0
70495359,nan,0,0,0,0,0,0,0,0
71004892,nan,0,0,0,0,0,0,0,0
71514561,nan,0,0,0,0,0,0,0,0
72023646,nan,0,0,0,0,0,0,0,0
72533736,nan,0,0,0,0,0,0,0,0
73043543,nan,0,0,0,0,0,0,0,0
73552574,nan,0,0,0,0,0,0,0,0
74061101,nan,0,0,0,0,0,0,0,0
74570783,nan,0,0,0,0,0,0,0,0
75080359,nan,0,0,0,0,0,0,0,0
75589633,nan,0,0,0,0,0,0,0,0
76099659,nan,0,0,0,0,0,0,0,0
76609243,nan,0,0,0,0,0,0,0,0
77118580,nan,0,0,0,0,0,0,0,0
77627140,nan,0,0,0,0,0,0,0,0
78136730,nan,0,0,0,0,0,0,0,0
78646907,nan,0,0,0,0,0,0,0,0
79156904,nan,0,0,0,0,0,0,0,0
79666517,nan,0,0,0,0,0,0,0,0
80175624,nan,0,0,0,0,0,0,0,0
80685749,nan,0,0,0,0,0,0,0,0
81195816,nan,0,0,0,0,0,0,0,0
81705913,nan,0,0,0,0,0,0,0,0
82215665,nan,0,0,0,0,0,0,0,0
82725801,nan,0,0,0,0,0,0,0,0
83235829,nan,0,0,0,0,0,0,0,0
83746082,nan,0,0,0,0,0,0,0,0
84255923,nan,0,0,0,0,0,0,0,0
84765667,nan,0,0,0,0,0,0,0,0
85275551,nan,0,0,0,0,0,0,0,0
85784250,nan,0,0,0,0,0,0,0,0
86293186,nan,0,0,0,0,0,0,0,0
86803022,nan,0,0,0,0,0,0,0,0
87312865,nan,0,0,0,0,0,0,0,0
87822553,nan,0,0,0,0,0,0,0,0
88331513,nan,0,0,0,0,0,0,0,0
88840570,nan,0,0,0,0,0,0,0,0
89349191,nan,0,0,0,0,0,0,0,0
89858334,nan,0,0,0,0,0,0,0,0
90367788,nan,0,0,0,0,0,0,0,0
90877583,nan,0,0,0,0,0,0,0,0
91386769,nan,0,0,0,0,0,0,0,0
91896722,nan,0,0,0,0,0,0,0,0
92406591,nan,0,0,0,0,0,0,0,0
92915044,nan,0,0,0,0,0,0,0,0
93425133,nan,0,0,0,0,0,0,0,0
93934961,nan,0,0,0,0,0,0,0,0
94444877,nan,0,0,0,0,0,0,0,0
94954747,nan,0,0,0,0,0,0,0,0
95464807,nan,0,0,0,0,0,0,0,0
95974993,nan,0,0,0,0,0,0,0,0
96484983,nan,0,0,0,0,0,0,0,0
96994609,nan,0,0,0,0,0,0,0,0
97504576,nan,0,0,0,0,0,0,0,0
98013532,nan,0,0,0,0,0,0,0,0
98522001,nan,0,0,0,0,0,0,0,0
99031481,nan,0,0,0,0,0,0,0,0
99540755,nan,0,0,0,0,0,0,0,0
100050825,nan,0,0,0,0,0,0,0,0
100560606,nan,0,0,0,0,0,0,0,0
101070457,nan,0,0,0,0,0,0,0,0
101579460,nan,0,0,0,0,0,0,0,0
102088016,nan,0,0,0,0,0,0,0,0
102597310,nan,0,0,0,0,0,0,0,0
103106786,nan,0,0,0,0,0,0,0,0
103616440,nan,0,0,0,0,0,0,0,0
104125658,nan,0,0,0,0,0,0,0,0
104635477,nan,0,0,0,0,0,0,0,0
105144482,nan,0,0,0,0,0,0,0,0
105652955,nan,0,0,0,0,0,0,0,0
106163156,nan,0,0,0,0,0,0,0,0
106672870,nan,0,0,0,0,0,0,0,0
107182814,nan,0,0,0,0,0,0,0,0
107692696,nan,0,0,0,0,0,0,0,0
108202557,nan,0,0,0,0,0,0,0,0
108711738,nan,0,0,0,0,0,0,0,0
109221937,nan,0,0,0,0,0,0,0,0
109731504,nan,0,0,0,0,0,0,0,0
110240850,nan,0,0,0,0,0,0,0,0
110750480,nan,0,0,0,0,0,0,0,0
111258901,nan,0,0,0,0,0,0,0,0
111768577,nan,0,0,0,0,0,0,0,0
112277504,nan,0,0,0,0,0,0,0,0
112786947,nan,0,0,0,0,0,0,0,0
113296573,nan,0,0,0,0,0,0,0,0
113805433,nan,0,0,0,0,0,0,0,0
114314592,nan,0,0,0,0,0,0,0,0
114823668,nan,0,0,0,0,0,0,0,0
115333880,nan,0,0,0,0,0,0,0,0
115843845,nan,0,0,0,0,0,0,0,0
116353385,nan,0,0,0,0,0,0,0,0
116862654,nan,0,0,0,0,0,0,0,0
117372504,nan,0,0,0,0,0,0,0,0
117881037,nan,0,0,0,0,0,0,0,0
118390843,nan,0,0,0,0,0,0,0,0
118900777,nan,0,0,0,0,0,0,0,0
119410571,nan,0,0,0,0,0,0,0,0
119919707,nan,0,0,0,0,0,0,0,0
120429481,nan,0,0,0,0,0,0,0,0
120938702,nan,0,0,0,0,0,0,0,0
121448907,nan,0,0,0,0,0,0,0,0
121958785,nan,0,0,0,0,0,0,0,0
122468687,nan,0,0,0,0,0,0,0,0
122978517,nan,0,0,0,0,0,0,0,0
123487089,nan,0,0,0,0,0,0,0,0
123996402,nan,0,0,0,0,0,0,0,0
124506062,nan,0,0,0,0,0,0,0,0
125015666,nan,0,0,0,0,0,0,0,0
125525681,nan,0,0,0,0,0,0,0,0
126035921,nan,0,0,0,0,0,0,0,0
126545471,nan,0,0,0,0,0,0,0,0
127054784,nan,0,0,0,0,0,0,0,0
127564788,nan,0,0,0,0,0,0,0,0
128074493,nan,0,0,0,0,0,0,0,0
128583390,nan,0,0,0,0,0,0,0,0
129092526,nan,0,0,0,0,0,0,0,0
129601487,nan,0,0,0,0,0,0,0,0
130110255,nan,0,0,0,0,0,0,0,0
130620673,nan,0,0,0,0,0,0,0,0
131130622,nan,0,0,0,0,0,0,0,0
131640545,nan,0,0,0,0,0,0,0,0
132149185,nan,0,0,0,0,0,0,0,0
132658647,nan,0,0,0,0,0,0,0,0
133168651,nan,0,0,0,0,0,0,0,0
133678792,nan,0,0,0,0,0,0,0,0
134188927,nan,0,0,0,0,0,0,0,0
134698626,nan,0,0,0,0,0,0,0,0
135208450,nan,0,0,0,0,0,0,0,0
135717290,nan,0,0,0,0,0,0,0,0
136226811,nan,0,0,0,0,0,0,0,0
136736946,nan,0,0,0,0,0,0,0,0
137246652,nan,0,0,0,0,0,0,0,0
137756210,nan,0,0,0,0,0,0,0,0
138265335,nan,0,0,0,0,0,0,0,0
138774331,nan,0,0,0,0,0,0,0,0
139283809,nan,0,0,0,0,0,0,0,0
139783820,nan,0,0,0,0,0,0,0,0
140293572,nan,0,0,0,0,0,0,0,0
140802550,nan,0,0,0,0,0,0,0,0
141311202,nan,0,0,0,0,0,0,0,0
141820640,nan,0,0,0,0,0,0,0,0
142330982,nan,0,0,0,0,0,0,0,0
142841182,nan,0,0,0,0,0,0,0,0
142855667,nan,0,0,0,0,0,0,0,0
143365564,nan,0,0,0,0,0,0,0,0
143874692,nan,0,0,0,0,0,0,0,0
144384733,nan,0,0,0,0,0,0,0,0
144839734,nan,0,0,0,0,0,0,0,0
145349835,nan,0,0,0,0,0,0,0,0
145694909,nan,0,0,0,0,0,0,0,0
146205051,nan,0,0,0,0,0,0,0,0
146714580,nan,0,0,0,0,0,0,0,0
147223340,nan,0,0,0,0,0,0,0,0
147732279,nan,0,0,0,0,0,0,0,0
148241730,nan,0,0,0,0,0,0,0,0
148751541,nan,0,0,0,0,0,0,0,0
149029556,nan,0,0,0,0,0,0,0,0
149538307,nan,0,0,0,0,0,0,0,0
150047493,nan,0,0,0,0,0,0,0,0
150557038,nan,0,0,0,0,0,0,0,0
151066486,nan,0,0,0,0,0,0,0,0
151575769,nan,0,0,0,0,0,0,0,0
152085543,nan,0,0,0,0,0,0,0,0
152594151,nan,0,0,0,0,0,0,0,0
153103687,nan,0,0,0,0,0,0,0,0
153614127,nan,0,0,0,0,0,0,0,0
154123905,nan,0,0,0,0,0,0,0,0
154633570,nan,0,0,0,0,0,0,0,0
155142547,nan,0,0,0,0,0,0,0,0
155651483,nan,0,0,0,0,0,0,0,0
156160064,nan,0,0,0,0,0,0,0,0
156669702,nan,0,0,0,0,0,0,0,0
157180086,nan,0,0,0,0,0,0,0,0
157689897,nan,0,0,0,0,0,0,0,0
158199519,nan,0,0,0,0,0,0,0,0
158708608,nan,0,0,0,0,0,0,0,0
159218510,nan,0,0,0,0,0,0,0,0
159727315,nan,0,0,0,0,0,0,0,0
160236978,nan,0,0,0,0,0,0,0,0
160746415,nan,0,0,0,0,0,0,0,0
161256032,nan,0,0,0,0,0,0,0,0
161765550,nan,0,0,0,0,0,0,0,0
162274513,nan,0,0,0,0,0,0,0,0
162783621,nan,0,0,0,0,0,0,0,0
163293838,nan,0,0,0,0,0,0,0,0
163803969,nan,0,0,0,0,0,0,0,0
164313327,nan,0,0,0,0,0,0,0,0
164778939,nan,0,0,0,0,0,0,0,0
165288810,nan,0,0,0,0,0,0,0,0
165710641,nan,0,0,0,0,0,0,0,0
