timestamp,load,ram_usage
78826793,0.22770184,0.36058998
79326791,0.22478998,0.36058998
79826793,0.22717202,0.36058998
80326792,0.22705197,0.36058998
80826792,0.22646397,0.36058998
81326791,0.22816199,0.36058998
81826794,0.22662401,0.36058998
82326790,0.22774398,0.36058998
82826840,0.22586232,0.36058998
83326792,0.22771388,0.36058998
83826822,0.22714603,0.36058998
84326791,0.22640198,0.36058998
84826819,0.2264818,0.36058998
85326915,0.22660422,0.36058998
85826793,0.227884,0.36058998
86326791,0.22741002,0.36058998
86826883,0.22674155,0.36058998
87326792,0.22620797,0.36058998
87826792,0.227072,0.36058998
88326791,0.22082841,0.36058998
88826792,0.22692603,0.36058998
89326792,0.226816,0.36058998
89826805,0.2265901,0.36058998
90326792,0.22740191,0.36058998
90826792,0.22695202,0.36058998
91326791,0.227548,0.36058998
91826792,0.22705156,0.36058998
92326868,0.22622538,0.36058998
92827034,0.22753453,0.36058998
93326791,0.22709435,0.36058998
93826793,0.227606,0.36058998
94326791,0.22670603,0.36058998
94827112,0.22717059,0.36058998
95327054,0.22708637,0.36058998
95827281,0.2264967,0.36058998
96327245,0.22724003,0.36058998
96826791,0.22693199,0.36058998
97326792,0.22650152,0.36058998
97826791,0.22699845,0.36058998
98326792,0.227278,0.36058998
98826802,0.22660345,0.36058998
99326886,0.22810626,0.36058998
99826793,0.22665626,0.36058998
100326791,0.22762352,0.36058998
100826792,0.22519445,0.36058998
101326791,0.22794402,0.36058998
101826811,0.2267974,0.36058998
102326791,0.2258566,0.36058998
102826794,0.22758955,0.36058998
103326792,0.22637647,0.36058998
103826791,0.22676998,0.36058998
104326792,0.22785598,0.36058998
104826982,0.2273345,0.36058998
105326813,0.22643161,0.36058998
105826791,0.2263835,0.36058998
106326792,0.22636598,0.36058998
106826792,0.22755402,0.36058998
107326792,0.22670555,0.36058998
107826868,0.22763598,0.36058998
108326792,0.22653043,0.36058998
108826792,0.22664398,0.36058998
109326791,0.22750998,0.36058998
109826792,0.22768599,0.36058998
110326792,0.22722399,0.36058998
110826792,0.22746599,0.36058998
111326793,0.22582197,0.36058998
111826791,0.22758001,0.36058998
112326791,0.22700799,0.36058998
112826791,0.22765756,0.36058998
113326791,0.22658199,0.36058998
113826793,0.22665954,0.36058998
114326825,0.22690195,0.36058998
114826800,0.22814542,0.36058998
115326791,0.22013354,0.36058998
115826822,0.22744203,0.36058998
116326855,0.22577357,0.36058998
116827261,0.22788179,0.36058998
117326828,0.22709584,0.36058998
117826952,0.22705805,0.36058998
118327062,0.22669059,0.36058998
118826814,0.22613734,0.36058998
119326791,0.22698802,0.36058998
119826793,0.22791201,0.36058998
120326878,0.22612357,0.36058998
120826791,0.22816646,0.36058998
121326792,0.226556,0.36058998
121826792,0.22792202,0.36058998
122326793,0.22696799,0.36058998
122826828,0.22694921,0.36058998
123326791,0.22682476,0.36058998
123826792,0.22658753,0.36058998
124326794,0.22681111,0.36058998
124826806,0.22728854,0.36058998
125326791,0.2239207,0.36058998
125826807,0.22645801,0.36058998
126326792,0.22542799,0.36058998
126826792,0.22553957,0.36058998
127326791,0.22477603,0.36058998
127826791,0.22614443,0.36058998
128326791,0.22632802,0.36058998
128826792,0.22670603,0.36058998
129326824,0.22654998,0.36058998
129826792,0.22676802,0.36058998
130326791,0.22496599,0.36058998
130826792,0.22724402,0.36058998
131326792,0.22748601,0.36058998
131826824,0.227166,0.36058998
132326792,0.22665,0.36058998
132826791,0.22691202,0.36058998
133326791,0.22645599,0.36058998
133826824,0.22787464,0.36058998
134326792,0.22661734,0.36058998
134826793,0.22720999,0.36058998
135326791,0.227054,0.36058998
135826791,0.22678202,0.36058998
136326791,0.227566,0.36058998
136826792,0.227516,0.36058998
137327037,0.22626579,0.36058998
137826794,0.22632176,0.36058998
138326908,0.22619843,0.36058998
138826948,0.22673142,0.36058998
139327149,0.22640365,0.36058998
139827357,0.22574955,0.36058998
140326812,0.22599924,0.36058998
140826794,0.22677201,0.36058998
141326792,0.22803557,0.36058998
141826794,0.22695047,0.36058998
142326792,0.22117555,0.36058998
142826791,0.22594243,0.36058998
143326821,0.2375822,0.36058998
143826811,0.2291621,0.36058998
144326792,0.22864312,0.36058998
144826793,0.22473598,0.36058998
145326792,0.22500998,0.36058998
145826792,0.23282999,0.36058998
146326792,0.22878402,0.36058998
146826808,0.2275027,0.36058998
147326792,0.22835529,0.36058998
147826792,0.22623402,0.36058998
148326791,0.22884798,0.36058998
148826794,0.22515553,0.36058998
149326792,0.22646046,0.36058998
149826806,0.223912,0.36058998
150326816,0.22597915,0.36058998
150826825,0.22715092,0.36058998
151326792,0.22689354,0.36058998
151826791,0.22820598,0.36058998
152326793,0.22591907,0.36058998
152826818,0.22449487,0.36058998
153326791,0.22614843,0.36058998
153826792,0.22614998,0.36058998
154326791,0.22801399,0.36058998
154826792,0.22609597,0.36058998
155326965,0.22825104,0.36058998
155826845,0.22639358,0.36058998
156326792,0.22707278,0.36058998
156826791,0.226228,0.36058998
157326791,0.225456,0.36058998
157826791,0.225294,0.36058998
158326792,0.22546399,0.36058998
158826792,0.22446197,0.36058998
159326814,0.226192,0.36058998
159826799,0.22599083,0.36058998
160326851,0.22616124,0.36058998
160827187,0.22504401,0.36058998
161327160,0.22515815,0.36058998
161826812,0.22427708,0.36058998
162326791,0.22554803,0.36058998
162826792,0.22510356,0.36058998
163326791,0.22714847,0.36058998
163826792,0.22399354,0.36058998
164326791,0.22646844,0.36058998
164826792,0.22684997,0.36058998
165326792,0.23824555,0.36058998
