timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
44336072,44335696,0.5793086,0.039545212,-0.0014008228,-0.81414723,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
44836238,44835799,0.5799851,0.0397311,-0.0014079595,-0.81365645,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
45336345,45335902,0.5805098,0.039895423,-0.001334132,-0.8132743,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
45836395,45836005,0.5817565,0.040038396,-0.001308061,-0.81237596,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
46336674,46336109,0.5826899,0.039964348,-0.0012922185,-0.8117104,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
46836703,46836212,0.5828044,0.040198017,-0.0010350152,-0.8116171,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
47336692,47336315,0.58402413,0.040401474,-0.0011476862,-0.81072944,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
47836864,47836419,0.58501005,0.04037056,-0.00081778265,-0.81002027,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
48336980,48336522,0.5852321,0.04062002,-0.0009398119,-0.80984724,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
48837000,48836626,0.58627135,0.040751692,-0.0009053459,-0.8090887,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
49337103,49336729,0.587383,0.04090204,-0.0009983325,-0.8082743,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
49837210,49836833,0.5874808,0.04126259,-0.0011808154,-0.8081846,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
50337375,50336937,0.58796394,0.04105662,-0.0010780893,-0.8078439,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
50837471,50837040,0.58890384,0.04114811,-0.00072544714,-0.8071547,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
51337512,51337144,0.58893603,0.041604657,-0.0007813811,-0.80710775,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
51837730,51837247,0.58904123,0.041766793,-0.0006246548,-0.80702263,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
52337822,52337351,0.58886254,0.042218685,-0.0003091282,-0.80712974,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
52837827,52837455,0.5874269,0.04225011,-0.00038595355,-0.8081736,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
53337993,53337559,0.58564866,0.042224526,-0.00077392586,-0.80946416,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
53832888,53832661,0.5842594,0.042203095,-0.0008487012,-0.8104685,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
54338139,54337766,0.58258355,0.042370744,-0.0011136273,-0.81166494,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
54838307,54837870,0.5802963,0.042821594,-0.001141265,-0.8132781,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
55338361,55337973,0.5788923,0.045971747,-0.0015107061,-0.81410575,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
55838486,55838079,0.5768479,0.04900578,-0.0022737894,-0.8153771,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
56338603,56338181,0.5753834,0.05036315,-0.0028804834,-0.81632674,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
56838681,56838285,0.57445925,0.051540155,-0.003541458,-0.8169013,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
57333618,57333387,0.57297873,0.052589595,-0.003981393,-0.81787163,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
57833733,57833491,0.57146317,0.05337317,-0.004439946,-0.8188783,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
58333825,58333595,0.57075584,0.053954493,-0.0045161676,-0.81933284,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
58833974,58833699,0.56957495,0.05434952,-0.004554795,-0.82012796,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
59339196,59338804,0.56809115,0.054694127,-0.0047632484,-0.8211324,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
59839282,59838907,0.5672907,0.054770265,-0.0049867323,-0.8216792,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
60339430,60339011,0.56640416,0.05508786,-0.005186643,-0.822268,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
60834383,60834114,0.5648292,0.055323664,-0.0052983006,-0.8233342,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
61334456,61334218,0.56410646,0.055459898,-0.005269991,-0.8238206,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
61834550,61834322,0.56344974,0.0556722,-0.005180963,-0.82425624,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
62334712,62334426,0.5620781,0.05567189,-0.0052000326,-0.82519203,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
62834872,62834530,0.5612709,0.055862222,-0.0051756673,-0.8257286,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
63340122,63339635,0.5608258,0.055936363,-0.005292182,-0.8260252,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
63840236,63839739,0.5597837,0.05049896,-0.009583393,-0.8270431,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
64335069,64334842,0.55903333,0.051237717,-0.01037161,-0.8274956,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
64835187,64834947,0.5587199,0.051268805,-0.010301805,-0.82770616,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
65335280,65335051,0.5579069,0.0513247,-0.010331229,-0.8282505,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
65835388,65835155,0.5568303,0.0513491,-0.010311607,-0.8289734,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
66335489,66335260,0.55646604,0.0499471,-0.009574368,-0.8293125,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
66835618,66835364,0.555733,0.050461918,-0.009879997,-0.82976913,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
67335715,67335469,0.5547402,0.05063358,-0.010121405,-0.8304199,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
67835802,67835573,0.55437595,0.050662726,-0.010199226,-0.8306604,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
68335908,68335678,0.5539422,0.050727997,-0.010346846,-0.8309439,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
68836014,68835783,0.5529129,0.050724484,-0.01038221,-0.8316289,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
69336118,69335888,0.5524393,0.050510556,-0.010298778,-0.83195764,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
69836236,69835993,0.55200166,0.0504354,-0.010124703,-0.83225477,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
70336324,70336097,0.55093676,0.050463486,-0.010218925,-0.83295727,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
70836430,70836202,0.550337,0.050419338,-0.010307315,-0.8333552,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
71336591,71336308,0.5500515,0.050435632,-0.010422432,-0.8335413,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
71836649,71836413,0.54913783,0.050385203,-0.010615144,-0.8341441,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
72336749,72336518,0.54848653,0.05040766,-0.0106401825,-0.83457077,0.9999785,1.5845427e-09,-6.667178e-09,-0.006560918,3
