timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
44211012,44110650,0.0,0.0,0.0,-0.09759805,-0.05075724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24376678,0.0,0.0,nan,0.0,0.0,-0.03499651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44711214,44610753,0.0,0.0,0.0,-0.112882495,-0.058720496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8146973e-06,0.0,0.0,nan,0.0,0.0,0.046264768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45211265,45110856,0.0,0.0,0.0,-0.12143075,-0.064170666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036125183,0.0,0.0,nan,0.0,0.0,-0.0049277544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45711355,45610959,0.0,0.0,0.0,-0.13074923,-0.070926294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.565567,0.0,0.0,nan,0.0,0.0,-0.020710468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46221455,46121067,0.0,0.0,0.0,-0.13419983,-0.072956875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2518425,0.0,0.0,nan,0.0,0.0,0.02157855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46711505,46611166,0.0,0.0,0.0,-0.13502723,-0.07639068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3990364,0.0,0.0,nan,0.0,0.0,0.0155005455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47211608,47111269,0.0,0.0,0.0,-0.1334651,-0.078116156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32278442,0.0,0.0,nan,0.0,0.0,-0.031864762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47711722,47611372,0.0,0.0,0.0,-0.12927118,-0.081535436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28077698,0.0,0.0,nan,0.0,0.0,-0.007852316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48211819,48111475,0.0,0.0,0.0,-0.1256039,-0.08246123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.52391815,0.0,0.0,nan,0.0,0.0,0.0245018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48711951,48611579,0.0,0.0,0.0,-0.12002383,-0.080514155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31308365,0.0,0.0,nan,0.0,0.0,-0.025050163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
