timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
44648585,44522638,nan,nan,nan,0,0,0,1,1,1,0,0,0,0,0
45654301,45521635,nan,nan,nan,0,0,0,1,1,1,0,0,0,0,0
46660091,46526681,nan,nan,nan,0,0,0,1,1,1,0,0,0,0,0
47656055,47528634,nan,nan,nan,0,0,0,1,1,1,0,0,0,0,0
48662167,48528654,nan,nan,nan,0,0,0,1,1,1,0,0,0,0,0
49647594,49521634,nan,nan,nan,0,0,0,1,1,1,0,0,0,0,0
50663390,50534633,nan,nan,nan,0,0,0,1,1,1,0,0,0,0,0
51659246,51531639,nan,nan,nan,0,0,0,1,1,1,0,0,0,0,0
52665138,52534650,nan,nan,nan,0,0,0,1,1,1,0,0,0,0,0
53660851,53534634,nan,nan,nan,0,0,0,1,1,1,0,0,0,0,0
54666639,54538634,nan,nan,nan,0,0,0,1,1,1,0,0,0,0,0
55662430,55534634,0.11452603,0.0893126,0.0010231157,0,0,0,1,1,1,0,0,0,0,0
56658746,56528709,0.14198162,0.01735835,0.0057574366,0,0,0,1,1,1,0,0,0,0,0
57654219,57529404,0.20056474,0.084259376,0.009195953,0,0,0,1,1,1,0,0,0,0,0
58659901,58528634,0.23059788,0.07416597,0.0048611765,0,0,0,1,1,1,0,0,0,0,0
59665663,59536640,0.27198964,0.067516014,0.0050616586,0,0,0,1,1,1,0,0,0,0,0
60671477,60538639,0.3091014,0.020054046,0.015240473,0,0,0,1,1,1,0,0,0,0,0
61667312,61539835,0.33262792,0.039044164,0.014169596,0,0,0,1,1,1,0,0,0,0,0
62663147,62531633,0.36835742,0.044218928,0.01712534,0,0,0,1,1,1,0,0,0,0,0
63658944,63530634,0.3577253,0.1277597,0.018122774,0,0,0,1,1,1,0,0,0,0,0
64654875,64524706,nan,nan,nan,0,0,0,1,1,1,0,0,0,0,0
65661003,65528639,nan,nan,nan,0,0,0,1,1,1,0,0,0,0,0
66656448,66531635,0.05357881,0.03695942,0.00441015,0,0,0,1,1,1,0,0,0,0,0
67662212,67528639,0.10404697,0.067382805,0.0071221436,0,0,0,1,1,1,0,0,0,0,0
68658015,68530634,0.12542984,0.15968996,0.0055534667,0,0,0,1,1,1,0,0,0,0,0
69653901,69527634,0.16751042,0.20662436,0.0076290616,0,0,0,1,1,1,0,0,0,0,0
70659642,70532640,0.195425,0.25391355,0.0051696626,0,0,0,1,1,1,0,0,0,0,0
71665431,71538633,0.22437435,0.2980134,0.0034394595,0,0,0,1,1,1,0,0,0,0,0
72661241,72530634,0.23918897,0.3237648,0.0073584924,0,0,0,1,1,1,0,0,0,0,0
73657499,73523635,0.24522965,0.3099549,0.0035353056,0,0,0,1,1,1,0,0,0,0,0
74652998,74527633,0.27024016,0.27963674,0.00956467,0,0,0,1,1,1,0,0,0,0,0
75648880,75519632,0.2815275,0.26884547,0.017924877,0,0,0,1,1,1,0,0,0,0,0
76654577,76522976,0.28335926,0.2795067,0.022145614,0,0,0,1,1,1,0,0,0,0,0
77650478,77522635,0.30709076,0.21482596,0.015222524,0,0,0,1,1,1,0,0,0,0,0
78656269,78523649,0.32666454,0.20495182,0.014892477,0,0,0,1,1,1,0,0,0,0,0
79652060,79520634,0.3352147,0.22028156,0.021599887,0,0,0,1,1,1,0,0,0,0,0
80657854,80523765,0.33978844,0.20313029,0.02894394,0,0,0,1,1,1,0,0,0,0,0
81654150,81527633,0.3417214,0.20619285,0.022955203,0,0,0,1,1,1,0,0,0,0,0
82659448,82525634,0.32251203,0.20263124,0.016094392,0,0,0,1,1,1,0,0,0,0,0
83655295,83524634,0.34191093,0.12516318,0.016698359,0,0,0,1,1,1,0,0,0,0,0
84661126,84527633,0.33880338,0.11199992,0.004939283,0,0,0,1,1,1,0,0,0,0,0
85657044,85523633,0.34537545,0.10821176,0.005338929,0,0,0,1,1,1,0,0,0,0,0
86652822,86524635,0.35520238,0.1079385,0.007655913,0,0,0,1,1,1,0,0,0,0,0
87658599,87526658,0.34691542,0.10076555,0.0011603878,0,0,0,1,1,1,0,0,0,0,0
88644446,88519660,0.35151213,0.059061844,0.008347787,0,0,0,1,1,1,0,0,0,0,0
89660740,89527644,0.36065087,0.033457767,0.011546168,0,0,0,1,1,1,0,0,0,0,0
