timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
44701152,44600751,0.57971495,0.039928716,-0.0013281822,-0.8138393,-0.115122475,-0.066892296,-0.13302867,-0.09967022,-0.052269705,-0.4527843,4.0904215e-05,-8.319513e-05,-2.790737e-05,0.00018374242,6.166654e-05,-0.00083289744,0.21291822,-0.054041456,0.3341137,0.0,0.0,0.0,0.0,0.0,0.00012019784,4.1226453e-05,4.1993364e-05,5.3224034e-05,0.0148016475,0.01480444,0.017664842,0.044166222,0.044168033,0.27037317,2.1708801e-11,2.1408327e-11,1.4558212e-10,1.4190014e-06,1.4272828e-06,5.0000274e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
45701407,45600957,0.58141774,0.04000601,-0.0013009427,-0.81262004,-0.120455906,-0.068008564,-0.1394145,-0.1147668,-0.062132493,-0.5757659,4.0528543e-05,-8.3641025e-05,-2.801522e-05,0.00016944601,4.8404207e-05,-0.0008347608,0.21291822,-0.054041456,0.3341137,0.0,0.0,0.0,0.0,0.0,0.00011642624,4.1165138e-05,4.1977564e-05,5.223499e-05,0.014785405,0.0147875715,0.017706415,0.044171903,0.044174068,0.26667133,2.163328e-11,2.1356982e-11,1.3650236e-10,1.4171369e-06,1.4258427e-06,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
46701509,46601163,0.5824563,0.040361516,-0.0014114188,-0.8118581,-0.10833731,-0.065043464,-0.118563876,-0.11756509,-0.066836216,-0.5573293,4.008048e-05,-8.409812e-05,-2.7540678e-05,0.00014646274,4.344974e-05,-0.0008589097,0.21291822,-0.054041456,0.3341137,0.0,0.0,0.0,0.0,0.0,0.000113698996,4.1123676e-05,4.1978077e-05,5.16731e-05,0.014771382,0.014772176,0.018062022,0.04415274,0.04415429,0.26925093,2.1572646e-11,2.131594e-11,1.2894769e-10,1.415773e-06,1.4248599e-06,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
47701744,47601370,0.5846779,0.04048481,-0.00085187436,-0.8102544,-0.0975343,-0.06706801,-0.0995662,-0.112468824,-0.07115514,-0.539532,3.972078e-05,-8.4626634e-05,-2.8052369e-05,0.00012827503,3.9371236e-05,-0.0008795344,0.21291822,-0.054041456,0.3341137,0.0,0.0,0.0,0.0,0.0,0.00011108917,4.109069e-05,4.198071e-05,5.1147228e-05,0.01478931,0.014789577,0.018205553,0.044142358,0.04414307,0.26650244,2.1516344e-11,2.1276205e-11,1.2208282e-10,1.4147555e-06,1.4242037e-06,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
48701927,48601577,0.5858416,0.04069457,-0.0008905841,-0.80940276,-0.08693757,-0.05788975,-0.085679606,-0.104116395,-0.06968138,-0.52830756,3.9322505e-05,-8.509482e-05,-2.7633301e-05,0.00011499836,3.650441e-05,-0.0008970251,0.21291822,-0.054041456,0.3341137,0.0,0.0,0.0,0.0,0.0,0.00010859701,4.1068473e-05,4.1984593e-05,5.06425e-05,0.014793604,0.014794214,0.018587036,0.044145454,0.044145927,0.27007002,2.1461066e-11,2.1234911e-11,1.15834654e-10,1.414057e-06,1.4237961e-06,5.000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
49702228,49601784,0.58708626,0.041229725,-0.00085210486,-0.80847335,-0.08196716,-0.060651116,-0.070762515,-0.09640586,-0.06432434,-0.5104007,3.8959097e-05,-8.553503e-05,-2.7326101e-05,0.000104906794,3.528185e-05,-0.00091350114,0.21291822,-0.054041456,0.3341137,0.0,0.0,0.0,0.0,0.0,0.00010548616,4.1049792e-05,4.198983e-05,4.9816026e-05,0.014812772,0.014813655,0.01869178,0.04415777,0.044158544,0.26807943,2.140316e-11,2.1191026e-11,1.09644877e-10,1.4135459e-06,1.4235362e-06,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
50702404,50601991,0.5886132,0.041103624,-0.0012311982,-0.8073682,-0.07275968,-0.045771588,-0.04248662,-0.087760456,-0.06103393,-0.4007521,3.864406e-05,-8.596409e-05,-2.7313685e-05,9.350646e-05,3.730244e-05,-0.0009413113,0.21291822,-0.054041456,0.3341137,0.0,0.0,0.0,0.0,0.0,0.00010326193,4.104183e-05,4.198805e-05,4.9339287e-05,0.01482712,0.014828607,0.019008432,0.04416689,0.044168033,0.2721763,2.1349596e-11,2.1149154e-11,1.04479085e-10,1.4132041e-06,1.4233814e-06,5.0000363e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
51702549,51602199,0.58867866,0.04197384,-0.0006733955,-0.8072765,-0.062101,-0.05003102,-0.0053069117,-0.07734937,-0.0543297,-0.2184038,3.8273312e-05,-8.628649e-05,-2.6174965e-05,8.287795e-05,4.104831e-05,-0.0009745413,0.21291822,-0.054041456,0.3341137,0.0,0.0,0.0,0.0,0.0,0.00010113693,4.1031697e-05,4.199967e-05,4.887222e-05,0.014817088,0.014818721,0.019024894,0.044171587,0.044173207,0.27030474,2.1298156e-11,2.110865e-11,9.975466e-11,1.4129574e-06,1.4232845e-06,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
52702779,52602406,0.58733875,0.042407397,-0.0002995262,-0.80822945,-0.11116974,-0.09058595,0.042201944,-0.080223955,-0.060220417,-0.045952212,3.7839072e-05,-8.651424e-05,-2.388847e-05,7.640147e-05,4.415826e-05,-0.0010000035,0.21291822,-0.054041456,0.3341137,0.0,0.0,0.0,0.0,0.0,9.9106066e-05,4.1030584e-05,4.2008025e-05,4.84225e-05,0.014807112,0.014807127,0.019257883,0.044169843,0.044171263,0.27438805,2.1249896e-11,2.107047e-11,9.542735e-11,1.4128033e-06,1.423232e-06,5.0000363e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
53703033,53602614,0.58431256,0.042413037,-0.00079437403,-0.8104193,-0.17453831,-0.11964612,0.0629898,-0.116503276,-0.0866681,0.053871855,3.7241454e-05,-8.6792024e-05,-2.0394164e-05,7.534175e-05,4.6075755e-05,-0.0010073449,0.21291822,-0.054041456,0.3341137,0.0,0.0,0.0,0.0,0.0,9.7205324e-05,4.1044477e-05,4.202142e-05,4.794298e-05,0.014809173,0.014811334,0.019199604,0.044162456,0.044162948,0.2722081,2.1208714e-11,2.1036731e-11,9.145413e-11,1.4127149e-06,1.4232053e-06,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
