timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
44340859,44340697,0.37748164,0.04013639,-0.00860987,-0.9251068,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
44840952,44840800,0.3708568,0.040124733,-0.009163835,-0.9277776,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
45346060,45345904,0.3644544,0.040125363,-0.009790155,-0.9303049,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
45846160,45846007,0.35849395,0.040145792,-0.010366955,-0.93261087,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
46346345,46346111,0.35278884,0.040090688,-0.010956958,-0.93477947,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
46841365,46841213,0.34718105,0.04034924,-0.011134987,-0.93686354,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
47341471,47341316,0.3420106,0.040265225,-0.011533476,-0.9387622,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
47841594,47841420,0.33706877,0.040334817,-0.011734022,-0.9405425,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
48341678,48341523,0.33215466,0.04032636,-0.012122627,-0.9422845,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
48841781,48841627,0.32760513,0.040193558,-0.0123214405,-0.943879,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
49346889,49346731,0.32337293,0.040374413,-0.012884987,-0.94532216,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
49846992,49846835,0.31911737,0.04062213,-0.01333185,-0.94675034,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
50342092,50341937,0.3150932,0.040460225,-0.013366523,-0.9481038,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
50842210,50842041,0.31131527,0.04056665,-0.013281618,-0.9493476,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
51342300,51342145,0.30775,0.04063438,-0.013402927,-0.95050466,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
51842405,51842248,0.30452016,0.040938634,-0.013550025,-0.95152926,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
52342504,52342352,0.31006268,0.041428894,-0.012888215,-0.94972557,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
52842607,52842456,0.32002407,0.04151834,-0.012191286,-0.9464208,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
53342713,53342560,0.3291765,0.04148865,-0.011778535,-0.943283,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
53842816,53842663,0.33890182,0.041563075,-0.011092666,-0.9398378,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
54342917,54342767,0.3480684,0.04175636,-0.010604994,-0.9364787,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
54843031,54842871,0.3567348,0.04236308,-0.009953785,-0.9331916,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
55343130,55342974,0.36494687,0.046643857,-0.0091616735,-0.9298141,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
55843264,55843078,0.37266716,0.050282255,-0.00802896,-0.926567,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
56343335,56343182,0.38086706,0.052176543,-0.007180929,-0.9231286,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
56843441,56843286,0.38905486,0.053881843,-0.0064469134,-0.9196149,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
57343540,57343390,0.39717293,0.0554461,-0.0056786425,-0.91604984,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
57843650,57843494,0.40486875,0.056549773,-0.0051687583,-0.91260993,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
58343753,58343597,0.41258007,0.057398103,-0.0044506043,-0.9091003,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
58843993,58843701,0.4200371,0.057984184,-0.0038185052,-0.90564466,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
59343955,59343805,0.42696503,0.058541678,-0.003485124,-0.9023645,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
59844063,59843909,0.4339558,0.058757424,-0.0031903365,-0.8990105,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
60344168,60344013,0.4405506,0.059176628,-0.00297788,-0.89577025,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
60844280,60844116,0.44686288,0.059481513,-0.0026591392,-0.8926189,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
61344383,61344220,0.45334145,0.059656736,-0.0022896116,-0.88933533,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
61844477,61844324,0.45944867,0.059893616,-0.0019150251,-0.88618064,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
62344582,62344428,0.46525806,0.059914693,-0.0016402846,-0.8831435,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
62844743,62844532,0.47111642,0.060205933,-0.0013443632,-0.8800129,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
63344792,63344636,0.47677267,0.060313612,-0.0012293753,-0.8769542,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
63844896,63844740,0.4822269,0.054379478,-0.004587484,-0.87434494,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
64339996,64339843,0.48745775,0.05546116,-0.005244857,-0.87136763,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
64840106,64839948,0.4927511,0.055699486,-0.0049107266,-0.86837196,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
65345226,65345053,0.49776942,0.05591701,-0.004631434,-0.86549264,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
65845306,65845157,0.5023578,0.055798087,-0.004491713,-0.86284596,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
66345415,66345262,0.50709546,0.054103673,-0.004429434,-0.86017865,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
66845522,66845368,0.5114725,0.054606523,-0.0043527866,-0.8575518,0.99999213,3.94112e-09,2.1558997e-09,-0.0039697583,3
