timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
44656072,44522619,nan,nan,nan,0,0,0,1,1,1,0,0,0,0,0
45646275,45521614,nan,nan,nan,0,0,0,1,1,1,0,0,0,0,0
46656471,46526658,nan,nan,nan,0,0,0,1,1,1,0,0,0,0,0
47656755,47528615,nan,nan,nan,0,0,0,1,1,1,0,0,0,0,0
48656901,48528633,nan,nan,nan,0,0,0,1,1,1,0,0,0,0,0
49647124,49521610,nan,nan,nan,0,0,0,1,1,1,0,0,0,0,0
50667308,50534614,nan,nan,nan,0,0,0,1,1,1,0,0,0,0,0
51657536,51531617,nan,nan,nan,0,0,0,1,1,1,0,0,0,0,0
52667803,52534628,nan,nan,nan,0,0,0,1,1,1,0,0,0,0,0
53667953,53534609,nan,nan,nan,0,0,0,1,1,1,0,0,0,0,0
54668144,54538613,nan,nan,nan,0,0,0,1,1,1,0,0,0,0,0
55668342,55534610,0.1145343,0.08932926,0.001003069,0,0,0,1,1,1,0,0,0,0,0
56658580,56528688,0.14201154,0.017418096,0.0057520564,0,0,0,1,1,1,0,0,0,0,0
57658832,57529381,0.20060442,0.08432416,0.009099535,0,0,0,1,1,1,0,0,0,0,0
58658962,58528615,0.23064326,0.07421843,0.004768706,0,0,0,1,1,1,0,0,0,0,0
59669183,59536620,0.2720437,0.06755174,0.004891007,0,0,0,1,1,1,0,0,0,0,0
60669386,60538616,0.3091737,0.0200039,0.015159744,0,0,0,1,1,1,0,0,0,0,0
61669653,61539816,0.33271864,0.038999815,0.014092684,0,0,0,1,1,1,0,0,0,0,0
62659833,62531611,0.368293,0.044166505,0.017155001,0,0,0,1,1,1,0,0,0,0,0
63660006,63530615,0.3578629,0.12777492,0.018072302,0,0,0,1,1,1,0,0,0,0,0
64650272,64524684,nan,nan,nan,0,0,0,1,1,1,0,0,0,0,0
65660580,65528615,nan,nan,nan,0,0,0,1,1,1,0,0,0,0,0
66660654,66531616,0.05356925,0.03695238,0.004427916,0,0,0,1,1,1,0,0,0,0,0
67660838,67528618,0.10407254,0.0674012,0.00705639,0,0,0,1,1,1,0,0,0,0,0
68661102,68530611,0.12545729,0.15971705,0.0055819834,0,0,0,1,1,1,0,0,0,0,0
69661356,69527615,0.1674755,0.2065728,0.0076540327,0,0,0,1,1,1,0,0,0,0,0
70661497,70532619,0.1953957,0.2538637,0.0051867203,0,0,0,1,1,1,0,0,0,0,0
71671725,71538610,0.22436108,0.29798377,0.0034887837,0,0,0,1,1,1,0,0,0,0,0
72661892,72530615,0.23919202,0.32375294,0.007260683,0,0,0,1,1,1,0,0,0,0,0
73652242,73523613,0.24524762,0.3099643,0.0035018781,0,0,0,1,1,1,0,0,0,0,0
74652316,74527610,0.27027223,0.27964786,0.009533568,0,0,0,1,1,1,0,0,0,0,0
75652518,75519612,0.28156847,0.26888493,0.017808141,0,0,0,1,1,1,0,0,0,0,0
76652748,76522955,0.28341964,0.2795608,0.02205454,0,0,0,1,1,1,0,0,0,0,0
77652980,77522612,0.3071639,0.214881,0.015108153,0,0,0,1,1,1,0,0,0,0,0
78653159,78523630,0.32675308,0.20500971,0.014792917,0,0,0,1,1,1,0,0,0,0,0
79653374,79520614,0.33515656,0.22024138,0.021538816,0,0,0,1,1,1,0,0,0,0,0
80653584,80523743,0.33992454,0.20319384,0.028923478,0,0,0,1,1,1,0,0,0,0,0
81653903,81527611,0.34170836,0.20616238,0.022882365,0,0,0,1,1,1,0,0,0,0,0
82654049,82525610,0.32251853,0.20261076,0.015948562,0,0,0,1,1,1,0,0,0,0,0
83654231,83524615,0.34194216,0.12514482,0.016569603,0,0,0,1,1,1,0,0,0,0,0
84654457,84527612,0.33885455,0.111994095,0.004816712,0,0,0,1,1,1,0,0,0,0,0
85654663,85523611,0.34545165,0.10820961,0.005420019,0,0,0,1,1,1,0,0,0,0,0
86654950,86524616,0.35530668,0.10793557,0.0077372044,0,0,0,1,1,1,0,0,0,0,0
87655103,87526637,0.34686276,0.100727886,0.0012085681,0,0,0,1,1,1,0,0,0,0,0
88645317,88519639,0.35148948,0.059027463,0.008377709,0,0,0,1,1,1,0,0,0,0,0
89655535,89527622,0.360655,0.03342754,0.011522737,0,0,0,1,1,1,0,0,0,0,0
90655843,90526616,0.3715081,0.004641668,0.018450346,0,0,0,1,1,1,0,0,0,0,0
91656056,91531608,0.36510763,0.044717852,0.0220425,0,0,0,1,1,1,0,0,0,0,0
92666187,92534667,0.3655189,0.013488765,0.025250537,0,0,0,1,1,1,0,0,0,0,0
93646416,93521612,0.34700844,0.050803944,0.024109373,0,0,0,1,1,1,0,0,0,0,0
94646785,94522038,0.3415711,0.06056752,0.030705424,0,0,0,1,1,1,0,0,0,0,0
95646878,95519612,0.34929585,0.11665243,0.029280497,0,0,0,1,1,1,0,0,0,0,0
96657122,96523611,0.32739568,0.056542367,0.029867638,0,0,0,1,1,1,0,0,0,0,0
97657319,97526705,0.32532534,0.11926409,0.029627739,0,0,0,1,1,1,0,0,0,0,0
98647610,98519621,0.31006473,0.13589269,0.034418914,0,0,0,1,1,1,0,0,0,0,0
99647738,99521614,0.32697055,0.1961048,0.030883446,0,0,0,1,1,1,1,0,0,0,0
100647959,100522614,0.33018234,0.23417509,0.021565365,0,0,0,1,1,1,0,0,0,0,0
101648205,101515613,0.32934788,0.26503384,0.011443053,0,0,0,1,1,1,0,0,0,0,0
102658506,102527611,0.3304817,0.29769236,0.0018738172,0,0,0,1,1,1,0,0,0,0,0
103658629,103527613,0.3279414,0.31306568,0.0145985745,0,0,0,1,1,1,0,0,0,0,0
104648856,104521612,0.32300082,0.265526,0.030585743,0,0,0,1,1,1,0,0,0,0,0
105649110,105521611,0.3315307,0.28834113,0.040916827,0,0,0,1,1,1,0,0,0,0,0
106649392,106524812,0.33584362,0.31390384,0.048298366,0,0,0,1,1,1,0,0,0,0,0
107659529,107525609,0.33113104,0.32660446,0.05127019,0,0,0,1,1,1,0,0,0,0,0
108659756,108527620,0.3358851,0.34751156,0.04883345,0,0,0,1,1,1,0,0,0,0,0
109659980,109530615,0.3384453,0.34711105,0.043217294,0,0,0,1,1,1,1,0,0,0,0
110660209,110530608,0.32283065,0.2957682,0.046230763,0,0,0,1,1,1,0,0,0,0,0
111660434,111526608,0.3268872,0.30233392,0.04591568,0,0,0,1,1,1,0,0,0,0,0
112660666,112529614,0.32140908,0.3099037,0.036283743,0,0,0,1,1,1,0,0,0,0,0
113660890,113530620,0.31526646,0.3091811,0.027340677,0,0,0,1,1,1,1,0,0,0,0
114641131,114514614,0.31434226,0.33251584,0.035869688,0,0,0,1,1,1,0,0,0,0,0
115651341,115521612,0.3063173,0.31804603,0.048294704,0,0,0,1,1,1,0,0,0,0,0
116651582,116526741,0.35087967,0.57429594,0.04061906,0,0,0,1,1,1,0,0,0,0,0
117661854,117528668,0.29122415,0.3518622,0.024635093,0,0,0,1,1,1,0,0,0,0,0
118652040,118526646,0.27403003,0.2952811,0.024165373,0,0,0,1,1,1,1,0,0,0,0
119652275,119521615,0.27191746,0.23098847,0.028134799,0,0,0,1,1,1,0,0,0,0,0
120652573,120521613,0.24122287,0.3686504,0.019746715,0,0,0,1,1,1,1,0,0,0,0
121652732,121526619,0.19632533,0.28090918,0.009902176,0,0,0,1,1,1,1,0,0,0,0
122652951,122519629,0.2013412,0.27290377,0.034065146,0,0,0,1,1,1,0,0,0,0,0
123653197,123522611,0.1787091,0.26740435,0.030870996,0,0,0,1,1,1,1,0,0,0,0
124653423,124526613,0.1707029,0.250591,0.037774168,0,0,0,1,1,1,1,0,0,0,0
125653711,125523770,nan,nan,nan,0,0,0,1,1,1,1,0,0,0,0
126653924,126525613,nan,nan,nan,0,0,0,1,1,1,1,0,0,0,0
127644248,127512613,0.044485565,0.074599646,0.026498802,0,0,0,1,1,1,1,0,0,0,0
128654367,128522865,0.02722309,0.20435892,0.05841505,0,0,0,1,1,1,1,0,0,0,0
129654578,129520611,0.080526076,0.0055909213,0.04887262,0,0,0,1,1,1,1,0,0,0,0
130654915,130522612,nan,nan,nan,0,0,0,1,1,1,1,0,0,0,0
131645094,131519612,0.019642085,0.04671869,0.00925357,0,0,0,1,1,1,0,0,0,0,0
132655314,132528614,0.03158126,0.119103104,0.01566313,0,0,0,1,1,1,1,0,0,0,0
133655526,133529613,0.038053375,0.07068511,0.04979436,0,0,0,1,1,1,1,0,0,0,0
134665752,134538612,0.015131738,0.07784156,0.034064334,0,0,0,1,1,1,1,0,0,0,0
135656016,135530611,0.06306667,0.072535425,0.06586853,0,0,0,1,1,1,1,0,0,0,0
136676220,136547618,0.0780656,0.1760848,0.07650405,0,0,0,1,1,1,1,0,0,0,0
137656498,137530617,0.0918999,0.15215145,0.07418467,0,0,0,1,1,1,1,0,0,0,0
138666687,138538610,nan,nan,nan,0,0,0,1,1,1,1,0,0,0,0
139647115,139519610,0.06815505,0.10663436,0.030931119,0,0,0,1,1,1,0,0,0,0,0
140657174,140528612,0.10260458,0.14375697,0.066415854,0,0,0,1,1,1,1,0,0,0,0
141657370,141526611,0.15472539,0.018690014,0.083199106,0,0,0,1,1,1,1,0,0,0,0
142667620,142533618,0.17528643,0.05179779,0.07477226,0,0,0,1,1,1,1,0,0,0,0
143647930,143522617,0.18539616,0.070578635,0.036925614,0,0,0,1,1,1,1,0,0,0,0
144668074,144540611,nan,nan,nan,0,0,0,1,1,1,1,0,0,0,0
145658305,145532611,nan,nan,nan,0,0,0,1,1,1,1,0,0,0,0
146668543,146542678,nan,nan,nan,0,0,0,1,1,1,1,0,0,0,0
147658784,147528975,nan,nan,nan,0,0,0,1,1,1,1,0,0,0,0
148679009,148548613,nan,nan,nan,0,0,0,1,1,1,0,0,0,0,0
149649228,149518616,nan,nan,nan,0,0,0,1,1,1,1,0,0,0,0
150669467,150536611,0.044496786,0.13109197,0.009755219,0,0,0,1,1,1,1,0,0,0,0
151659704,151525610,0.11838615,0.12975419,0.010600505,0,0,0,1,1,1,1,0,0,0,0
152659992,152534610,nan,nan,nan,0,0,0,1,1,1,1,0,0,0,0
153640237,153515609,0.050677627,0.14872932,0.032878384,0,0,0,1,1,1,1,0,0,0,0
154672941,154542631,0.044798862,0.24061598,0.02988178,0,0,0,1,1,1,1,0,0,0,0
155660677,155534611,0.06354999,0.38196078,0.0314926,0,0,0,1,1,1,0,0,0,0,0
156670905,156542611,nan,nan,nan,0,0,0,1,1,1,1,0,0,0,0
157651113,157524615,nan,nan,nan,0,0,0,1,1,1,1,0,0,0,0
158671469,158543642,nan,nan,nan,0,0,0,1,1,1,1,0,0,0,0
159651583,159524614,nan,nan,nan,0,0,0,1,1,1,1,0,0,0,0
160671864,160537609,nan,nan,nan,0,0,0,1,1,1,1,0,0,0,0
161652054,161524609,nan,nan,nan,0,0,0,1,1,1,1,0,0,0,0
162672326,162544609,nan,nan,nan,0,0,0,1,1,1,1,0,0,0,0
163662577,163530610,nan,nan,nan,0,0,0,1,1,1,1,0,0,0,0
164682840,164549610,nan,nan,nan,0,0,0,1,1,1,1,0,0,0,0
