timestamp,timestamp_sample,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
43881721,43781739,0.001778535,0.0046738116,0.012711004,537002515,0,0.30144745,0.52692294,0.10653019,nan,nan,0.008384544,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,8,0,229,1,0,1,0,3,0,0,0,0,0,0,0
43891639,43791697,0.0016729458,0.004237927,0.012155077,537002515,0,0.30285725,0.52801394,0.10653019,nan,nan,0.008384544,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,8,0,229,1,0,1,0,3,0,0,0,0,0,0,0
44091110,43990863,0.0017253436,0.0048085395,0.014156498,537002515,0,0.3013701,0.52590615,0.098460555,nan,nan,0.009684335,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,8,0,229,1,0,1,0,3,0,0,0,0,0,0,0
44290048,44190028,0.00176331,0.005497773,0.017173596,537002515,0,0.2998689,0.52379847,0.088552885,nan,nan,0.00091146695,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,8,0,229,1,0,1,0,3,0,0,0,0,0,0,0
44489173,44389194,0.0013308267,0.0057582455,0.016472373,537002515,0,0.29835948,0.52766436,0.08635628,nan,nan,0.0005008968,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,8,0,229,1,0,1,0,3,0,0,0,0,0,0,0
44688249,44588360,0.0014415545,0.0033615914,0.011764858,537002515,0,0.32738587,0.5255504,0.09294231,nan,nan,0.0068041184,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,8,0,229,1,0,1,0,3,0,0,0,0,0,0,0
44887466,44787525,0.0015730151,0.002441492,0.0053164456,537002515,0,0.32567948,0.5234534,0.08851939,nan,nan,0.015181426,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,8,0,229,1,0,1,0,3,0,0,0,0,0,0,0
45086599,44986691,0.0010517235,0.002329585,0.005507694,537002515,0,0.32397375,0.52733207,0.06309784,nan,nan,0.0044132913,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,8,0,229,1,0,1,0,3,0,0,0,0,0,0,0
45285745,45185857,0.0010087397,0.0022261424,0.0061770533,537002515,0,0.32227483,0.52527744,0.062040906,nan,nan,0.0061783623,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,8,0,229,1,0,1,0,3,0,0,0,0,0,0,0
45485009,45385023,0.0008578021,0.0018080903,0.0042878264,537002515,0,0.32058376,0.52322346,0.04355202,nan,nan,0.019959096,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,8,0,229,1,0,1,0,3,0,0,0,0,0,0,0
45684105,45584188,0.00061159866,0.003498279,0.015347565,537002515,0,0.31890613,0.52124393,0.04483707,nan,nan,0.025696363,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,8,0,229,1,0,1,0,3,0,0,0,0,0,0,0
