timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy,parachute_system_healthy
148621698,1200.0,0.6526765,887.7846,0.0,3741,0,41.708,315,0,0,0,2,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149557714,1200.0,0.6526765,686.50867,0.0,3765,0,41.66671,317,0,0,0,2,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150567737,1200.0,0.6526765,885.91266,0.0,3780,0,41.666664,319,0,0,0,2,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151496728,1200.0,0.6526765,716.5205,0.0,3800,0,67.39059,322,0,0,0,2,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152581697,1200.0,0.6526765,505.96216,0.0,3823,0,41.58593,324,0,0,0,2,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153573714,1200.0,0.6526765,886.7925,0.0,3838,0,41.708046,326,0,0,0,2,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154493697,1200.0,0.6526765,728.89777,0.0,3857,0,41.708046,328,0,0,0,2,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155543697,1200.0,0.6526765,509.4716,0.0,3872,0,41.874374,330,0,0,0,2,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156571747,1200.0,0.6526765,885.91266,0.0,3895,0,41.666664,332,0,0,0,2,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157625716,1200.0,0.6526765,655.44556,0.0,3915,0,41.58416,334,0,0,0,2,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158559741,1200.0,0.6526765,506.92334,0.0,3928,0,41.664932,336,0,0,0,2,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159568732,1200.0,0.6526765,855.3379,0.0,3951,0,41.627106,338,0,0,0,2,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160490697,1200.0,0.6526765,575.24756,0.0,3969,0,41.58416,340,0,0,0,2,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161567731,1200.0,0.6526765,676.90784,0.0,3986,0,67.39346,343,0,0,0,2,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162568698,1200.0,0.6526765,860.3587,0.0,4008,0,41.871456,345,0,0,0,2,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163625720,1200.0,0.6526765,576.4049,0.0,4028,0,41.667824,347,0,0,0,2,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164545697,1200.0,0.6526765,617.702,0.0,4041,0,41.70978,349,0,0,0,2,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
