timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
43816026,43715568,4325386,0.0020288727,-0.006881135,0.022285124,0.34906584,2.342779e-07,2.2877596e-07,1.5296567e-06,4259850,-0.03999843,-0.04190663,-0.08469331,0.4,0.010927059,0.010952513,0.0004997933,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
44016232,43915610,4325386,0.0020184824,-0.006886555,0.022368472,0.34906584,2.3500283e-07,2.2953638e-07,1.5090583e-06,4259850,-0.038986273,-0.04034727,-0.08497382,0.4,0.010877433,0.010901145,0.00050022017,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
44216227,44115651,4325386,0.0020061687,-0.00688417,0.022418872,0.34906584,2.3515297e-07,2.2973768e-07,1.485257e-06,4259850,-0.03790674,-0.03878212,-0.08497501,0.4,0.010804355,0.010826464,0.0004994163,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
44416150,44315692,4325386,0.001998826,-0.006892157,0.022470074,0.34906584,2.3595288e-07,2.3053809e-07,1.4731783e-06,4259850,-0.03695567,-0.037270337,-0.08511472,0.4,0.010761246,0.010781746,0.0004998552,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
44616363,44515733,4325386,0.0019893395,-0.0068976064,0.022532752,0.34906584,2.3656636e-07,2.3119799e-07,1.4530964e-06,4259850,-0.035993267,-0.03571013,-0.08528476,0.4,0.010715541,0.010734519,0.0005000369,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
44816293,44715774,4325386,0.0019779252,-0.0068965373,0.022573948,0.34906584,2.3670798e-07,2.3139867e-07,1.4306106e-06,4259850,-0.034968738,-0.034182467,-0.08513863,0.4,0.010651635,0.010669256,0.0004992253,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
45016266,44915816,4325386,0.0019712052,-0.0069058496,0.02262085,0.34906584,2.3751554e-07,2.3221456e-07,1.4193995e-06,4259850,-0.034085006,-0.032700717,-0.085174076,0.4,0.010617842,0.010634083,0.0004996925,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
45216333,45115857,4325386,0.0019638103,-0.006914782,0.022673469,0.34906584,2.3824013e-07,2.3299003e-07,1.4012162e-06,4259850,-0.033236418,-0.031188667,-0.08529477,0.4,0.010586,0.010600957,0.00050012773,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
45416428,45315898,4325386,0.0019547527,-0.006915776,0.022690576,0.34906584,2.3836758e-07,2.3318364e-07,1.3799884e-06,4259850,-0.032371897,-0.029702298,-0.085203275,0.4,0.010530617,0.010544461,0.0004993225,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
45616428,45515939,4325386,0.0019497843,-0.006926576,0.022719465,0.34906584,2.3915064e-07,2.3398368e-07,1.3694627e-06,4259850,-0.03163453,-0.028282763,-0.08528358,0.4,0.010504372,0.010517069,0.00049978046,396809,0.0,0.0,0.0,0.5,0.0025000002,0.0025000002,0.0025000002,1,1,1,0,1,0
