timestamp,bias_x[0],bias_x[1],bias_x[2],bias_x[3],bias_y[0],bias_y[1],bias_y[2],bias_y[3],bias_z[0],bias_z[1],bias_z[2],bias_z[3],valid[0],valid[1],valid[2],valid[3],stable[0],stable[1],stable[2],stable[3]
390070211,-0.000307906,0.00067901704,0.0,0.0,0.00037982452,0.0006780367,0.0,0.0,0.00022689308,0.00048277408,0.0,0.0,0,0,0,0,0,0,0,0
390090204,-0.0003084087,0.0006736575,0.0,0.0,0.0003748759,0.00068646006,0.0,0.0,0.00022615049,0.00047830655,0.0,0.0,0,0,0,0,0,0,0,0
390270201,-0.00027584698,0.00069664675,0.0,0.0,0.0003595961,0.00070898904,0.0,0.0,0.00023311995,0.00048227783,0.0,0.0,0,0,0,0,0,0,0,0
390470204,-0.00031962976,0.0006889787,0.0,0.0,0.00032999407,0.00066078216,0.0,0.0,0.00023456784,0.00049113046,0.0,0.0,0,0,0,0,0,0,0,0
390670204,-0.0003479303,0.000693713,0.0,0.0,0.0003341194,0.0006749282,0.0,0.0,0.00023487287,0.00047376016,0.0,0.0,0,0,0,0,0,0,0,0
390870205,-0.0003533402,0.00068381656,0.0,0.0,0.00034015445,0.0006797502,0.0,0.0,0.00023420552,0.00046687332,0.0,0.0,0,0,0,0,0,0,0,0
391070203,-0.00034701696,0.0006900796,0.0,0.0,0.0003278247,0.000685863,0.0,0.0,0.00023253166,0.00046901702,0.0,0.0,0,0,0,0,0,0,0,0
391270205,-0.00034078927,0.0006867524,0.0,0.0,0.00033255658,0.000666878,0.0,0.0,0.00023928644,0.00048724544,0.0,0.0,0,0,0,0,0,0,0,0
391470204,-0.00034254263,0.00069991633,0.0,0.0,0.00033972965,0.0006538092,0.0,0.0,0.00024027974,0.00049039425,0.0,0.0,0,0,0,0,0,0,0,0
391670211,-0.0003340966,0.00069111795,0.0,0.0,0.00035049554,0.00064104336,0.0,0.0,0.00024502122,0.0004963732,0.0,0.0,0,0,0,0,0,0,0,0
391870203,-0.00033971245,0.00070479093,0.0,0.0,0.00034942018,0.00063367677,0.0,0.0,0.0002488108,0.0005069625,0.0,0.0,0,0,0,0,0,0,0,0
392070203,-0.0003324045,0.00069652876,0.0,0.0,0.0003484349,0.0006345848,0.0,0.0,0.00026240794,0.0005036459,0.0,0.0,0,0,0,0,0,0,0,0
392270366,-0.00032899785,0.00070302514,0.0,0.0,0.00034067704,0.000608403,0.0,0.0,0.0002682768,0.0005103042,0.0,0.0,0,0,0,0,0,0,0,0
392470218,-0.00034349866,0.0007202829,0.0,0.0,0.00033610486,0.0005995201,0.0,0.0,0.0002652458,0.0004960434,0.0,0.0,0,0,0,0,0,0,0,0
392670203,-0.00029921104,0.00069362577,0.0,0.0,0.0003247359,0.00059204624,0.0,0.0,0.00026774936,0.0005034331,0.0,0.0,0,0,0,0,0,0,0,0
392870203,-0.00033030985,0.0007324041,0.0,0.0,0.0003016223,0.0006142899,0.0,0.0,0.0002675401,0.0005261815,0.0,0.0,0,0,0,0,0,0,0,0
393070203,-0.0003269033,0.0007489969,0.0,0.0,0.0003136579,0.000612657,0.0,0.0,0.00026191687,0.00053385796,0.0,0.0,0,0,0,0,0,0,0,0
393270210,-0.0003205925,0.00073832413,0.0,0.0,0.00031844075,0.00064971007,0.0,0.0,0.00025667457,0.0005211353,0.0,0.0,0,0,0,0,0,0,0,0
393470203,-0.00032165516,0.0007304957,0.0,0.0,0.00034942024,0.00063321705,0.0,0.0,0.00025454297,0.0005028007,0.0,0.0,0,0,0,0,0,0,0,0
393670203,-0.00034315867,0.00071789743,0.0,0.0,0.00035972995,0.00060563075,0.0,0.0,0.00023629995,0.00047760812,0.0,0.0,0,0,0,0,0,0,0,0
393870204,-0.00031167307,0.0007236367,0.0,0.0,0.0003648865,0.0006173764,0.0,0.0,0.00024894788,0.0004967715,0.0,0.0,0,0,0,0,0,0,0,0
394070199,-0.00032930158,0.0007253267,0.0,0.0,0.00036696534,0.00061723974,0.0,0.0,0.00025182974,0.0005006425,0.0,0.0,0,0,0,0,0,0,0,0
394270212,-0.0003189406,0.00074770383,0.0,0.0,0.00036695352,0.00060420483,0.0,0.0,0.00025256252,0.00053259835,0.0,0.0,0,0,0,0,0,0,0,0
394470204,-0.00030798253,0.0007435564,0.0,0.0,0.00037628628,0.00058163994,0.0,0.0,0.00024498926,0.0005479017,0.0,0.0,0,0,0,0,0,0,0,0
394670204,-0.00032525396,0.0007180944,0.0,0.0,0.00036351566,0.00059684226,0.0,0.0,0.0002549919,0.000559533,0.0,0.0,0,0,0,0,0,0,0,0
394870210,-0.00032839613,0.00073789665,0.0,0.0,0.00032558318,0.0005831313,0.0,0.0,0.00026623375,0.00057923194,0.0,0.0,0,0,0,0,0,0,0,0
395070200,-0.0003413231,0.0007262669,0.0,0.0,0.0003352548,0.0005829633,0.0,0.0,0.00026132984,0.0005659767,0.0,0.0,0,0,0,0,0,0,0,0
395270203,-0.0003531388,0.0007231576,0.0,0.0,0.0003472052,0.00059431634,0.0,0.0,0.0002616447,0.0005697556,0.0,0.0,0,0,0,0,0,0,0,0
