timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
390841748,390841563,2490378,-1.3485341,0.9053674,-9.785582,34.836956,0,0,0,0,20
391842047,391841874,2490378,-1.3530233,0.95980555,-9.717107,34.749397,0,0,0,0,20
392844847,392844674,2490378,-1.3818135,0.9495404,-9.9058895,34.719204,0,0,0,0,20
393842670,393842497,2490378,-1.375409,0.9397541,-9.768313,34.73128,0,0,0,0,20
394842983,394842808,2490378,-1.3434465,0.8894759,-9.672994,34.758453,0,0,0,0,20
395843295,395843119,2490378,-1.3228563,0.93894607,-9.64558,34.725243,0,0,0,0,20
396841115,396840943,2490378,-1.3500305,0.93308026,-9.744371,34.761475,0,0,0,0,20
397841487,397841254,2490378,-1.3218387,1.0122685,-9.807967,34.698067,0,0,0,0,20
398844232,398844056,2490378,-1.3280637,0.9114726,-9.78606,34.849033,0,0,0,0,20
399844591,399844367,2490378,-1.3461399,0.9688137,-9.842564,34.803745,0,0,0,0,20
400842359,400842189,2490378,-1.3565547,0.91410625,-9.763555,34.725243,0,0,0,0,20
401842671,401842500,2490378,-1.3354857,0.93912566,-9.800186,34.752415,0,0,0,0,20
402842983,402842812,2490378,-1.3724761,0.8757691,-9.712349,34.752415,0,0,0,0,20
403840809,403840635,2490378,-1.3938743,0.9384971,-9.741379,34.69505,0,0,0,0,20
404841118,404840947,2490378,-1.3594576,0.9441534,-9.7456875,34.788647,0,0,0,0,20
405843922,405843749,2490378,-1.3414413,0.9535208,-9.650698,34.713165,0,0,0,0,20
406844232,406844059,2490378,-1.351916,0.94951046,-9.736081,34.836956,0,0,0,0,20
407842055,407841883,2490378,-1.3365631,0.9768343,-9.785461,34.81884,0,0,0,0,20
408842444,408842195,2490378,-1.3872005,0.9143456,-9.915946,34.746376,0,0,0,0,20
409842681,409842507,2490378,-1.3687651,0.9501988,-9.768792,34.77053,0,0,0,0,20
410840503,410840331,2490378,-1.3561956,0.8466795,-9.705705,34.839977,0,0,0,0,20
411840814,411840643,2490378,-1.3713988,0.96115226,-9.784983,34.788647,0,0,0,0,20
412843626,412843449,2490378,-1.3757083,0.88322103,-9.654349,34.755436,0,0,0,0,20
413843932,413843756,2490378,-1.3686454,0.9370906,-9.772293,34.927536,0,0,0,0,20
414841755,414841580,2490378,-1.3824121,0.96426475,-9.805812,34.767513,0,0,0,0,20
415842063,415841894,2490378,-1.3403938,0.9477447,-9.742366,34.749397,0,0,0,0,20
416842377,416842205,2490378,-1.3521254,0.9223662,-9.738296,34.8128,0,0,0,0,20
417840207,417840029,2490378,-1.3381194,0.879929,-9.743743,34.803745,0,0,0,0,20
418843002,418842830,2490378,-1.3334806,0.9511266,-9.703101,34.74336,0,0,0,0,20
419843315,419843142,2490378,-1.3421894,0.9824607,-9.74464,34.92452,0,0,0,0,20
420843631,420843457,2490378,-1.3587394,0.90997624,-9.703041,34.879227,0,0,0,0,20
421841454,421841280,2490378,-1.34611,0.96169096,-9.679817,34.755436,0,0,0,0,20
422841766,422841592,2490378,-1.3298594,0.9032126,-9.805333,34.719204,0,0,0,0,20
423844570,423844394,2490378,-1.3612533,0.9470265,-9.727971,34.773552,0,0,0,0,20
424839903,424839730,2490378,-1.3746309,0.9350555,-9.819938,34.767513,0,0,0,0,20
425842704,425842531,2490378,-1.367568,0.94630826,-9.785582,34.855072,0,0,0,0,20
426843080,426842844,2490378,-1.3875597,0.9362526,-9.80665,34.87017,0,0,0,0,20
