timestamp,timestamp_sample,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
390070516,389970645,4.1042986e-05,5.9019607e-05,0.00023831795,604111379,0,0.016031059,0.27251408,0.0038410714,nan,nan,0.01300492,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
390080451,389980599,3.858507e-05,5.355331e-05,0.00014979919,604111379,0,0.016377242,0.2728044,0.0038410714,nan,nan,0.01300492,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
390279507,390179666,1.0665388e-05,0.00011205041,0.00037520743,604111379,0,0.01603103,0.27323782,0.0038236848,nan,nan,0.010143181,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
390478590,390378733,3.460372e-05,0.00019621376,0.0016059442,604111379,0,0.015690608,0.27284208,0.006431991,nan,nan,0.0022432134,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
390677661,390577804,6.4143824e-05,0.00017083684,0.0015563247,604111379,0,0.015355929,0.27244613,0.006594587,nan,nan,0.0053128875,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
390877170,390776872,4.0827275e-05,0.00017392075,0.0009381684,604111379,0,0.01502715,0.27205345,0.0047166105,nan,nan,0.009036299,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
391075778,390975933,5.1103193e-06,0.0001449199,0.00045822072,604111379,0,0.014704267,0.27248946,0.0022040948,nan,nan,0.0044052084,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
391274838,391175000,4.6370616e-05,0.00011008928,0.000133729,604111379,0,0.014387454,0.2720996,0.006766034,nan,nan,0.008116897,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
391473992,391374067,5.9439502e-05,8.801131e-05,0.00033590622,604111379,0,0.014076757,0.27170965,0.004708984,nan,nan,0.007576814,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
391683007,391583087,5.9332127e-05,0.00027014298,0.0017938836,604111379,0,0.01407676,0.2716042,0.005555536,nan,nan,0.00735429,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
391881995,391782154,1.9676945e-05,0.00017556835,0.00037332257,604111379,0,0.013772347,0.27204028,0.0033798139,nan,nan,0.004568654,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
392081057,391981221,3.3080378e-05,0.00027137002,0.0012647143,604111379,0,0.013474237,0.2716546,0.007402701,nan,nan,0.008025649,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
392280225,392180288,8.617067e-05,0.0002722479,0.0010312597,604111379,0,0.01318247,0.27127212,0.0079368735,nan,nan,0.003057356,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
392479190,392379355,4.6989804e-05,0.0002552249,0.0009136612,604111379,0,0.012897092,0.27170947,0.0030158714,nan,nan,0.0068569416,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
392678306,392578423,6.231839e-06,0.0002623996,0.0018893725,604111379,0,0.012618288,0.27132973,0.0021561976,nan,nan,0.006623723,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
392877426,392777489,4.6234774e-05,7.7124176e-05,0.0011183207,604111379,0,0.012346169,0.27176708,0.00587616,nan,nan,0.0049376828,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
393076574,392976556,4.815884e-05,0.00016445616,0.0005926812,604111379,0,0.012080767,0.2713885,0.008026258,nan,nan,0.0009816278,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
393275461,393175623,6.440258e-05,0.00023212875,0.0007776511,604111379,0,0.0118222,0.2710147,0.007550658,nan,nan,0.0033571227,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
393474689,393374690,2.0982021e-05,0.00026286909,0.0016383687,604111379,0,0.011570574,0.27064058,0.0020332579,nan,nan,0.006138762,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
393673647,393573756,2.9995237e-05,0.0002474589,0.00016892432,604111379,0,0.011368564,0.27381587,0.0044133747,nan,nan,0.0006061065,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
393872666,393772823,7.8516234e-05,0.00021659333,0.0011554486,604111379,0,0.011127929,0.27341226,0.0113078365,nan,nan,0.014894738,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
394071838,393971890,4.2114185e-05,0.00020429211,0.0014512776,604111379,0,0.010894543,0.2730101,0.0007684586,nan,nan,0.019560318,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
394281240,394180911,6.544197e-06,0.00026469032,0.002681319,604111379,0,0.010894514,0.27290088,0.0013709619,nan,nan,0.017751709,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
394479820,394379977,3.2944175e-05,0.00016035012,0.0015615843,604111379,0,0.016728947,0.27333328,0.0065802475,nan,nan,0.009081911,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
394678881,394579044,5.9032503e-05,0.00014310845,0.00086565694,604111379,0,0.016377008,0.27293387,0.007057068,nan,nan,0.0089084525,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
394877980,394778111,3.384727e-05,0.000108401495,0.0003325305,604111379,0,0.016030852,0.27253595,0.0036659655,nan,nan,0.016096737,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
395077017,394977178,7.290065e-06,0.0001455753,0.0009616658,604111379,0,0.01569038,0.27296773,0.0004902392,nan,nan,0.0044924994,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
395276101,395176245,2.9292733e-05,7.035579e-05,0.000428387,604111379,0,0.015355758,0.27257288,0.0040064184,nan,nan,0.0027954313,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
395475179,395375312,5.9104477e-05,7.241397e-05,0.0003234934,604111379,0,0.015027031,0.2721812,0.007836509,nan,nan,0.005676248,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
395674237,395574379,3.7787682e-05,0.00024805826,0.0021632318,604111379,0,0.014704311,0.27261603,0.004663221,nan,nan,0.00036923672,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
395883262,395783399,1.2351397e-05,0.0002123928,0.0014027669,604111379,0,0.014704369,0.27250704,0.0012611387,nan,nan,0.0052444893,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
396082304,395982466,3.0751242e-05,0.00020935199,0.001562274,604111379,0,0.014387619,0.2721198,0.005496966,nan,nan,0.0006154661,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
396281441,396181535,5.2558753e-05,0.00024475966,0.0021072517,604111379,0,0.014076907,0.27173224,0.005091837,nan,nan,0.0054944046,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
396480695,396380600,4.9237886e-05,0.00036552714,0.0032009098,604111379,0,0.013772392,0.2721671,0.0035210603,nan,nan,0.000626122,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
396679505,396579667,1.1362153e-05,0.000100018035,0.00097585056,604111379,0,0.013474185,0.27178243,0.00035784126,nan,nan,0.006833853,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
396878573,396778734,3.6805577e-05,0.0001257769,7.2023715e-05,604111379,0,0.013182368,0.27140084,0.0060738414,nan,nan,0.008520114,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
397077693,396977801,6.124855e-05,0.00016821439,0.00056387665,604111379,0,0.012897034,0.2718369,0.0052166115,nan,nan,0.004531103,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
397276709,397176868,4.5016994e-05,0.00020685268,0.0013199443,604111379,0,0.012618264,0.27145487,0.0034649284,nan,nan,0.00033990212,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
397475776,397375935,2.1917498e-05,0.00022661395,0.0021524078,604111379,0,0.012346128,0.27107754,0.005046078,nan,nan,0.0039464817,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
397674837,397575002,6.590307e-05,0.00019867966,0.0019803776,604111379,0,0.012080775,0.27151665,0.008216011,nan,nan,0.0012356696,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
397873941,397774069,6.361949e-05,0.00016404391,0.00041902892,604111379,0,0.011822219,0.2711405,0.007669327,nan,nan,0.004994814,0.0,0.0,0.0,0.0,2490378,2490378,4028193,396809,43,0,229,1,0,1,0,2,0,0,0,0,0,0,0
