timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy,parachute_system_healthy
390387699,1200.0,0.6526765,1139.881,0.0,8630,0,41.666664,848,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391399745,1200.0,0.6526765,880.47815,0.0,8659,0,67.72909,852,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392474720,1200.0,0.6526765,817.4603,0.0,8684,0,59.523808,854,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393376698,1200.0,0.6526765,1043.4286,0.0,8701,0,41.618233,856,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394394708,1200.0,0.6526765,856.2977,0.0,8725,0,41.673817,858,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395451783,1200.0,0.6526765,628.11566,0.0,8744,0,41.874374,860,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396477776,1200.0,0.6526765,1077.985,0.0,8769,0,41.999413,862,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397398700,1200.0,0.6526765,891.1204,0.0,8792,0,41.958584,864,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398450720,1200.0,0.6526765,664.6819,0.0,8810,0,41.666626,866,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399481697,1200.0,0.6526765,1055.7235,0.0,8836,0,41.79113,868,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400403714,1200.0,0.6526765,904.12213,0.0,8859,0,41.91295,870,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401460767,1200.0,0.6526765,688.95245,0.0,8877,0,67.7985,873,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402386721,1200.0,0.6526765,1013.9106,0.0,8902,0,41.586178,875,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403397774,1200.0,0.6526765,942.23114,0.0,8924,0,41.832672,877,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404484697,1200.0,0.6526765,638.4189,0.0,8944,0,41.83088,879,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405403752,1200.0,0.6526765,1047.4985,0.0,8968,0,41.780567,881,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406400700,1200.0,0.6526765,738.2647,0.0,8991,0,41.844963,883,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407463715,1200.0,0.6526765,805.9976,0.0,9009,0,41.999874,885,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408383698,1200.0,0.6526765,1052.9873,0.0,9033,0,41.999493,887,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409404750,1200.0,0.6526765,709.1739,0.0,9057,0,41.833294,889,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410458723,1200.0,0.6526765,820.1798,0.0,9075,0,41.95804,891,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411387699,1200.0,0.6526765,952.0479,0.0,9100,0,67.93207,894,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412409697,1200.0,0.6526765,844.46655,0.0,9125,0,41.874374,896,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413462698,1200.0,0.6526765,812.8713,0.0,9142,0,41.58416,898,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414401702,1200.0,0.6526765,931.0689,0.0,9167,0,41.95804,900,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415402045,1200.0,0.6526765,918.489,0.0,9187,0,41.7495,902,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416469699,1200.0,0.6526765,813.67694,0.0,9213,0,41.625374,905,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417408737,1200.0,0.6526765,940.49603,0.0,9238,0,59.46234,907,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
