timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
390717345,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.0837106,0.0044060405,4.1762788e-11,-0.16653141,-0.103244,-9.885413,-0.012844489,-0.022776054,0.0055020424,-0.00013058685,0.0016448044,0.0043270043,1.2946053e-05,7.0152028e-06,1.1451002e-06,34.744366,34.744366
391762441,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.06761027,0.0036999043,3.4293294e-11,-0.16908398,-0.10151146,-9.890972,-0.013219107,-0.0228798,0.0054107374,-0.00012845095,0.0013692388,0.004281972,7.647e-06,4.943719e-06,7.892156e-07,34.75033,34.75033
392807561,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.0710884,0.0036842232,3.825487e-11,-0.16966887,-0.10702589,-9.885452,-0.014472594,-0.021869816,0.0062452843,-0.00011647827,0.0013578472,0.0043525174,1.1270856e-05,5.1569045e-06,1.5083673e-06,34.765717,34.765717
393748137,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.07390391,0.003949879,4.778435e-11,-0.17150064,-0.098260194,-9.884926,-0.015158168,-0.021478176,0.0062960787,-0.00026384922,0.0021321536,0.004655478,1.5651722e-05,7.766479e-06,2.60918e-06,34.74997,34.74997
394793314,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.06800879,0.003642543,3.6329932e-11,-0.16797164,-0.10656248,-9.872908,-0.012634076,-0.022411173,0.0060069454,-5.980255e-05,0.0017684181,0.00404319,1.3610495e-05,5.7341363e-06,1.8551756e-06,34.747166,34.747166
395733826,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.08074261,0.0041688047,4.352836e-11,-0.167233,-0.104404956,-9.883285,-0.01283231,-0.023042137,0.005717266,-0.0005300125,0.0020072656,0.007738739,1.2560377e-05,1.2818293e-05,5.468898e-07,34.762844,34.762844
396778930,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.06901036,0.0038462095,3.7461444e-11,-0.17086919,-0.100542076,-9.884107,-0.012514494,-0.023003373,0.005798059,-7.270599e-05,0.0016857539,0.0027324387,1.1284439e-05,4.414579e-06,3.3472313e-06,34.75867,34.75867
397719518,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.07779428,0.0042349077,4.0629607e-11,-0.16704655,-0.10308439,-9.893934,-0.01374483,-0.022631178,0.0059577995,-0.00042400652,0.0015968371,0.00654071,1.1151442e-05,9.594571e-06,1.3686157e-06,34.760174,34.760174
398764641,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.07057806,0.003589717,3.7037266e-11,-0.16822258,-0.10378525,-9.882775,-0.013131285,-0.022830563,0.005647788,0.0003394353,0.0011739087,0.002756843,7.1088616e-06,3.2210123e-06,9.41183e-07,34.763634,34.763634
399809848,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.07568604,0.0038317146,4.230471e-11,-0.16875885,-0.100581326,-9.878553,-0.011171674,-0.024171967,0.005383818,-8.817738e-05,0.001596908,0.0059077623,8.574774e-06,9.604301e-06,7.810813e-07,34.771538,34.771538
400750317,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.064187914,0.003336298,3.279749e-11,-0.16655934,-0.10904447,-9.88462,-0.013267775,-0.022700237,0.005981019,0.00015745437,0.0017661218,0.0021826986,9.402162e-06,2.871863e-06,1.9160238e-06,34.753708,34.753708
401795442,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.07011742,0.003832924,3.968131e-11,-0.17307137,-0.10283624,-9.887425,-0.012299897,-0.022815952,0.0052369256,-8.2929524e-05,0.0018569651,0.0030033581,1.3008131e-05,5.434176e-06,4.2802435e-06,34.769745,34.769745
402736008,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.06991942,0.003741479,3.1868116e-11,-0.16741772,-0.10529725,-9.894657,-0.012119218,-0.023639191,0.005449325,-4.033134e-06,0.0016307809,0.0036349099,1.0738208e-05,4.721831e-06,1.7184466e-06,34.781315,34.781315
