timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
390528243,390528033,0.30227724,-0.018656068,-0.010619497,-0.9529783,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
391030887,391030677,0.3021984,-0.018649425,-0.010597627,-0.9530037,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
391528557,391528345,0.3022395,-0.018655306,-0.010607468,-0.9529904,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
392031192,392030988,0.30227715,-0.01866189,-0.010601329,-0.9529785,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
392528911,392528655,0.30221412,-0.018650323,-0.010542857,-0.9529993,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
393031504,393031299,0.3022116,-0.018689914,-0.010623173,-0.9529984,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
393529189,393528966,0.302249,-0.018655647,-0.010581641,-0.9529878,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
394026835,394026634,0.30217835,-0.018660264,-0.010643757,-0.9530093,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
394529486,394529278,0.3021846,-0.018683959,-0.010573877,-0.95300764,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
395032127,395031922,0.3022376,-0.018693427,-0.010578709,-0.9529907,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
395529793,395529589,0.3021796,-0.018671101,-0.010635235,-0.95300883,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
396032436,396032233,0.3021525,-0.018670635,-0.0106217265,-0.95301753,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
396530107,396529900,0.30221376,-0.018666787,-0.010566749,-0.9529988,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
397027793,397027571,0.30215636,-0.018662632,-0.010561559,-0.9530172,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
397530416,397530212,0.302096,-0.01864082,-0.010557862,-0.9530367,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
398028101,398027879,0.3021822,-0.018654538,-0.010571426,-0.953009,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
398530736,398530523,0.30216274,-0.018668197,-0.010614647,-0.95301443,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
399028397,399028191,0.30212754,-0.018638322,-0.010575303,-0.9530266,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
399531039,399530835,0.3021511,-0.0186437,-0.010600782,-0.9530188,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
400033699,400033479,0.30219287,-0.018676646,-0.010621598,-0.95300466,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
400526373,400526170,0.30209395,-0.018662335,-0.010618059,-0.9530363,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
401029020,401028814,0.3021468,-0.018656736,-0.010614589,-0.95301974,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
401531763,401531458,0.3021871,-0.018658785,-0.010607002,-0.95300704,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
402029334,402029126,0.3021356,-0.0186665,-0.010582277,-0.95302343,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
402531980,402531770,0.302134,-0.018656442,-0.010619812,-0.95302373,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
403029646,403029437,0.3021768,-0.018658772,-0.010602145,-0.9530103,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
403532285,403532082,0.30215356,-0.018656928,-0.010611467,-0.95301765,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
404029952,404029749,0.30210105,-0.018666001,-0.010626803,-0.95303386,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
404527620,404527417,0.3022069,-0.01864176,-0.01060221,-0.9530011,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
405030267,405030061,0.30215985,-0.0186287,-0.010659207,-0.9530157,0.9999721,7.861317e-09,6.984906e-09,0.0074768253,2
