timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
390652720,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3770267.5,99.99,99.99,67,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
391651758,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3770371.2,99.99,99.99,67,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
392652614,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3770475.2,99.99,99.99,67,24,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
393653957,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3770579.5,99.99,99.99,67,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
394652612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3770683.8,99.99,99.99,67,17,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
395652611,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3770788.8,99.99,99.99,67,17,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
396652620,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3770893.8,99.99,99.99,67,14,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
397651612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3770999.0,99.99,99.99,67,17,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
398653612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3771104.5,99.99,99.99,67,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
399651613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3771210.2,99.99,99.99,67,20,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
400651613,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3771316.2,99.99,99.99,67,12,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
401651612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3771422.8,99.99,99.99,67,15,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
402652612,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3771529.2,99.99,99.99,67,17,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
403653863,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3771636.0,99.99,99.99,67,13,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
404653700,0,11010053,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3771743.0,99.99,99.99,67,20,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,234,0,0,0,0
