timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
390078721,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
390173698,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
390223656,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
390263726,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
390333615,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
390473620,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
390558535,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
390678559,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
390773522,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
390838539,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
390938466,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
391020328,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
391158391,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
391208353,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
391373309,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
391418318,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
391533285,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
391673303,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
391768227,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
391863258,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
392053238,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
392078174,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
392153214,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
392338089,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
392388175,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
392478142,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
392568149,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
392718341,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
392768116,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
392812983,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
393007934,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
393072960,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
393142917,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
393437846,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
393462808,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
393552824,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
393627778,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
393692832,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
393837795,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
393932755,0,0.5080645,-0.42040816,0.0,-1.0,0.0,1.0,0.0,0.0
