timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
390844325,390844256,4259850,-1.700841,0.7354988,-9.653421,35.5,0,0,0,0,5
391845621,391845549,4259850,-1.7544711,0.7354988,-9.622776,35.5,0,0,0,0,5
392847423,392847353,4259850,-1.685518,0.7278373,-9.684067,35.5,0,0,0,0,5
393844285,393844216,4259850,-1.7468096,0.71251446,-9.5538225,35.5,0,0,0,0,5
394846063,394845993,4259850,-1.6548722,0.66654575,-9.523177,35.5,0,0,0,0,5
395847777,395847706,4259850,-1.7314867,0.6818687,-9.5538225,35.5,0,0,0,0,5
396844558,396844488,4259850,-1.7085024,0.7354988,-9.59213,35.5,0,0,0,0,5
397846300,397846228,4259850,-1.700841,0.69719154,-9.638099,35.5,0,0,0,0,5
398847514,398847446,4259850,-1.7851168,0.704853,-9.530838,35.5,0,0,0,0,5
399846806,399846734,4259850,-1.7391481,0.7354988,-9.599792,35.5,0,0,0,0,5
400846047,400845978,4259850,-1.7085024,0.69719154,-9.5385,35.5,0,0,0,0,5
401845301,401845230,4259850,-1.6778566,0.7584831,-9.676406,35.5,0,0,0,0,5
402847008,402846939,4259850,-1.6931795,0.704853,-9.515515,35.5,0,0,0,0,5
403843792,403843709,4259850,-1.6931795,0.72017586,-9.477208,35.5,0,0,0,0,5
404844974,404844905,4259850,-1.685518,0.72017586,-9.569145,35.5,0,0,0,0,5
405846736,405846665,4259850,-1.7468096,0.71251446,-9.576807,35.5,0,0,0,0,5
406848516,406848446,4259850,-1.700841,0.6818687,-9.5078535,35.5,0,0,0,0,5
407845295,407845226,4259850,-1.7314867,0.75082165,-9.523177,35.5,0,0,0,0,5
408847075,408847004,4259850,-1.7161638,0.6818687,-9.385271,35.5,0,0,0,0,5
409846884,409846814,4259850,-1.7314867,0.75082165,-9.64576,35.5,0,0,0,0,5
410843625,410843553,4259850,-1.7161638,0.69719154,-9.48487,35.5,0,0,0,0,5
411844890,411844821,4259850,-1.700841,0.7354988,-9.638099,35.5,0,0,0,0,5
412846640,412846553,4259850,-1.6472108,0.66654575,-9.446563,35.5,0,0,0,0,5
413848361,413848290,4259850,-1.7238252,0.80445176,-9.622776,35.5,0,0,0,0,5
414845149,414845079,4259850,-1.7085024,0.7584831,-9.668744,35.5,0,0,0,0,5
415846875,415846803,4259850,-1.7085024,0.7431602,-9.5078535,35.5,0,0,0,0,5
416846132,416846062,4259850,-1.685518,0.7661446,-9.477208,35.5,0,0,0,0,5
417845411,417845328,4259850,-1.7621325,0.7278373,-9.5078535,35.5,0,0,0,0,5
418844208,418844137,4259850,-1.7161638,0.7354988,-9.561484,35.5,0,0,0,0,5
419845920,419845850,4259850,-1.7851168,0.72017586,-9.684067,35.5,0,0,0,0,5
420847645,420847575,4259850,-1.7314867,0.7354988,-9.546161,35.5,0,0,0,0,5
421844878,421844808,4259850,-1.700841,0.7661446,-9.515515,35.5,0,0,0,0,5
422846551,422846482,4259850,-1.7161638,0.7278373,-9.615114,35.5,0,0,0,0,5
423845772,423845702,4259850,-1.6931795,0.75082165,-9.59213,35.5,0,0,0,0,5
424845024,424844955,4259850,-1.7085024,0.69719154,-9.638099,35.5,0,0,0,0,5
425846241,425846169,4259850,-1.700841,0.72017586,-9.515515,35.5,0,0,0,0,5
426845399,426845325,4259850,-1.7544711,0.7431602,-9.668744,35.5,0,0,0,0,5
