timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
783384853,783284503,0.29616132,-0.028735233,-0.026647717,-0.95433366,0.009713582,0.008523908,-0.01786697,5.048187e-05,-3.099607e-05,0.15953705,3.4453926e-05,-5.9614493e-05,-1.4251159e-06,-0.00067309005,0.0037611667,-0.0010576346,0.30585817,-0.0776291,0.32935524,0.0,0.0,0.0,0.0,0.0,8.05935e-05,2.6415275e-05,2.0428302e-05,8.2398e-06,0.0017136399,0.001713749,0.0116363,0.00010087538,0.00010087355,0.14364354,1.8394128e-11,1.8331574e-11,4.298407e-11,1.1645213e-06,4.519475e-07,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
784384569,784284269,0.29631308,-0.028189631,-0.025724502,-0.9543282,0.016258696,0.009167226,-0.010686561,0.010653805,0.0063876985,0.16057232,3.4449444e-05,-5.9502545e-05,-1.4156728e-06,-0.000673244,0.0037611278,-0.0010626629,0.30585817,-0.0776291,0.32935524,0.0,0.0,0.0,0.0,0.0,8.071027e-05,2.6936868e-05,2.0957285e-05,8.257455e-06,0.004042651,0.0040433174,0.011533218,0.0018900209,0.0018902298,0.14895509,1.8987669e-11,1.8925314e-11,4.301307e-11,1.1644913e-06,4.519479e-07,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
785394313,785294034,0.2961639,-0.027970975,-0.026269527,-0.954366,0.025162647,0.005286272,-0.015998818,0.029279469,0.012462019,0.14008045,3.445928e-05,-5.945943e-05,-1.3636853e-06,-0.0006730718,0.0037612054,-0.0010615175,0.30585817,-0.0776291,0.32935524,0.0,0.0,0.0,0.0,0.0,8.087355e-05,2.771486e-05,2.1736729e-05,8.273298e-06,0.008695181,0.008697156,0.014215705,0.012798886,0.012801034,0.17710498,1.9808226e-11,1.974751e-11,4.305512e-11,1.1644959e-06,4.519559e-07,5.0000363e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
786394092,786293800,0.29647297,-0.02761875,-0.026182136,-0.9542827,0.027772369,0.0007461925,-0.027571112,0.040396754,0.010807234,0.0944965,3.4499782e-05,-5.931812e-05,-1.3897652e-06,-0.0006725388,0.0037613958,-0.0010567543,0.30585817,-0.0776291,0.32935524,0.0,0.0,0.0,0.0,0.0,8.066155e-05,2.7990598e-05,2.20111e-05,8.267546e-06,0.011802409,0.011804854,0.016351026,0.03082986,0.03083454,0.20285483,2.0050895e-11,1.9988795e-11,4.300798e-11,1.164492e-06,4.5196379e-07,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
787383852,787283570,0.2965985,-0.027691849,-0.025993505,-0.9542468,0.023641733,0.0017300165,-0.033042867,0.035773657,0.006274418,0.055822205,3.4576275e-05,-5.914037e-05,-1.3617533e-06,-0.0006721368,0.0037615348,-0.0010547368,0.30585817,-0.0776291,0.32935524,0.0,0.0,0.0,0.0,0.0,8.0726546e-05,2.7892955e-05,2.1921438e-05,8.285043e-06,0.011697125,0.011698944,0.017996438,0.039904263,0.039908152,0.22838877,1.9955896e-11,1.9890475e-11,4.3022495e-11,1.1644813e-06,4.5197197e-07,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
788393677,788293334,0.29647267,-0.028010296,-0.026146432,-0.9542724,0.015372026,0.0038188088,-0.03736624,0.032331403,0.004782371,0.014617461,3.4631896e-05,-5.902816e-05,-1.3472217e-06,-0.00067191204,0.0037616005,-0.0010534729,0.30585817,-0.0776291,0.32935524,0.0,0.0,0.0,0.0,0.0,8.057408e-05,2.8086528e-05,2.2130798e-05,8.267393e-06,0.012862994,0.012864831,0.01891578,0.048938885,0.048942454,0.24675615,2.0181325e-11,2.0114738e-11,4.2986833e-11,1.1644652e-06,4.519809e-07,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
789393416,789293101,0.29650328,-0.028218936,-0.026154665,-0.95425653,0.0045965915,0.000714569,-0.035908956,0.01947742,0.003072799,-0.0014630973,3.4676606e-05,-5.8931426e-05,-1.3651689e-06,-0.00067219307,0.0037616533,-0.0010575096,0.30585817,-0.0776291,0.32935524,0.0,0.0,0.0,0.0,0.0,8.069311e-05,2.8180964e-05,2.22362e-05,8.27995e-06,0.012973536,0.01297542,0.01952708,0.04675322,0.046755765,0.26332745,2.0305048e-11,2.0236918e-11,4.3014693e-11,1.1644479e-06,4.5198973e-07,5.0000452e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
790383260,790282870,0.29638255,-0.028227247,-0.0260367,-0.95429695,-0.0018192913,0.0005207514,-0.039980337,0.008327294,0.0015432594,-0.03178882,3.4703196e-05,-5.8877733e-05,-1.3306977e-06,-0.0006722752,0.003761688,-0.0010588735,0.30585817,-0.0776291,0.32935524,0.0,0.0,0.0,0.0,0.0,8.077455e-05,2.8281773e-05,2.2347142e-05,8.285165e-06,0.013467902,0.013469998,0.019500997,0.044478387,0.044480603,0.2680119,2.0415274e-11,2.0346136e-11,4.303316e-11,1.16443e-06,4.519983e-07,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
791392928,791292635,0.29636565,-0.028127344,-0.02612539,-0.95430285,-0.004054525,0.0039806007,-0.038123935,0.00067350134,0.002312942,-0.052972253,3.470532e-05,-5.88591e-05,-1.3444194e-06,-0.0006725489,0.0037617348,-0.0010621335,0.30585817,-0.0776291,0.32935524,0.0,0.0,0.0,0.0,0.0,8.0623024e-05,2.8348319e-05,2.2418779e-05,8.2682145e-06,0.014045228,0.014047401,0.019700656,0.043577626,0.04357983,0.27706483,2.0474357e-11,2.0404636e-11,4.2997356e-11,1.1644158e-06,4.5200667e-07,5.000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
792392708,792292401,0.29637954,-0.028473742,-0.025942897,-0.9542932,-0.0028885272,-0.00016036388,-0.037764374,-0.0019338904,0.0028210396,-0.07739895,3.4696066e-05,-5.8854577e-05,-1.3291165e-06,-0.00067271735,0.0037617735,-0.0010643458,0.30585817,-0.0776291,0.32935524,0.0,0.0,0.0,0.0,0.0,8.0742895e-05,2.855375e-05,2.2626846e-05,8.282732e-06,0.01601208,0.016014414,0.01952009,0.051139735,0.05114276,0.27620447,2.0662985e-11,2.059316e-11,4.302705e-11,1.1644036e-06,4.5201438e-07,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
