timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
782993493,5.04245,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
783493492,5.007504,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
783993492,5.0563474,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
784493492,5.0550385,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
784993492,5.047989,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
785493522,5.0593686,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
785993492,5.0718565,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
786493492,5.03248,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
786993491,5.0502043,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
787493494,5.052722,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
787993862,5.0501037,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
788493765,5.0486937,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
788993677,5.0554414,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
789493508,5.053125,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
789993492,5.0584626,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
790493492,5.0580597,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
790993492,5.0315733,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
791493493,5.038925,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
791993521,5.053528,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
792493492,5.03389,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
792993540,5.0439606,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
793493492,5.055139,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
793993492,5.0564485,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
794493495,5.038321,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
794993498,5.0529237,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
795493504,5.029358,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
795993492,5.0580597,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
796493492,5.035501,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
796993584,5.030566,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
797493491,5.0453706,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
797993492,5.0423493,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
798493512,5.0351987,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
798993512,5.0332856,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
799493491,5.052017,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
799993495,5.0343933,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
800493493,5.0532255,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
800993492,5.041443,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
801493713,5.0462766,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
801993494,5.0335875,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
802493492,5.042047,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
802993492,5.031976,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
803493492,5.0536284,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
803993491,5.033386,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
804493493,5.0552397,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
804993491,5.0553403,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
805493495,5.0605774,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
805993492,5.0381193,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
806493492,5.0542326,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
806993493,5.0397305,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
807493505,5.0482907,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
807993492,5.0556426,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
808493492,5.0538297,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
808993492,5.051715,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
809493804,5.055945,0.0,0.0,0.0,0.0,0,0,3,0,1,0,0,0,0
