timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
782510034,782509683,0.29623768,-0.028163273,-0.029156558,-0.9542536,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
782514997,782514682,0.29622307,-0.028151728,-0.029188229,-0.95425755,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
782559840,782559672,0.2961949,-0.028137809,-0.029135643,-0.9542683,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
782609829,782609660,0.29619178,-0.028205458,-0.029078884,-0.954269,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
782659816,782659648,0.29617757,-0.028436188,-0.029152771,-0.9542643,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
782709848,782709637,0.2960975,-0.028917344,-0.028884087,-0.9542829,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
782759805,782759625,0.29612452,-0.02879004,-0.028748954,-0.9542824,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
782809783,782809613,0.2961379,-0.02880176,-0.028729146,-0.9542785,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
782859772,782859602,0.29611957,-0.02871009,-0.0285759,-0.9542916,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
782909764,782909590,0.29621637,-0.028776882,-0.028527686,-0.95426095,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
782959750,782959578,0.29623872,-0.028730372,-0.028343478,-0.9542609,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
783009769,783009567,0.29641238,-0.028739763,-0.027817251,-0.95422226,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
783059846,783059555,0.29643366,-0.028712304,-0.027054269,-0.95423836,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
783109716,783109544,0.2964847,-0.028623732,-0.026604112,-0.9542379,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
783159725,783159532,0.29638848,-0.028620344,-0.026993752,-0.95425683,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
783209699,783209520,0.29627112,-0.029008381,-0.027081575,-0.9542791,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
783259686,783259508,0.29620817,-0.028980425,-0.026982581,-0.95430225,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
783309712,783309497,0.2962006,-0.02878381,-0.026825607,-0.95431507,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
783364663,783364484,0.29623598,-0.028725972,-0.026679778,-0.9543099,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
783409653,783409473,0.29624015,-0.02867287,-0.026621858,-0.9543118,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
783459645,783459462,0.29616758,-0.02849445,-0.026724169,-0.9543368,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
783509618,783509450,0.29621154,-0.028461061,-0.026565922,-0.95432854,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
783559601,783559438,0.2963199,-0.028437665,-0.025831874,-0.9543157,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
783609647,783609427,0.29633793,-0.028375255,-0.025701957,-0.95431554,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
783659693,783659415,0.2963641,-0.028326308,-0.025462473,-0.95431536,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
783714568,783714402,0.2964069,-0.028276347,-0.025206972,-0.9543103,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
783759552,783759392,0.29639363,-0.02832856,-0.02530418,-0.9543103,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
783809544,783809380,0.29633084,-0.02830483,-0.025498608,-0.95432526,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
783859529,783859368,0.2962721,-0.028182447,-0.025493149,-0.9543473,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
783909520,783909357,0.2963114,-0.028253289,-0.025441952,-0.95433444,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
783959508,783959345,0.2962785,-0.028254643,-0.025445394,-0.95434445,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
784009496,784009334,0.2962098,-0.028226973,-0.025675919,-0.9543604,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
784064485,784064321,0.29616606,-0.028159304,-0.025941592,-0.9543688,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
784109476,784109310,0.29628828,-0.028078714,-0.025656577,-0.954341,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
784159478,784159298,0.29626292,-0.028122244,-0.025715258,-0.95434594,0.99997073,3.1922478e-09,-2.3746525e-09,0.0076546185,2
