timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy,parachute_system_healthy
782597758,1200.0,0.6526765,1230.968,0.0,17499,0,59.467052,1709,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783605019,1200.0,0.6526765,855.7163,0.0,17522,0,41.7908,1711,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784672490,1200.0,0.6526765,1036.6761,0.0,17555,0,59.46517,1714,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785573699,1200.0,0.6526765,1046.1235,0.0,17573,0,41.216877,1716,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786595731,1200.0,0.6526765,693.10455,0.0,17596,0,41.705433,1718,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787659698,1200.0,0.6526765,813.67773,0.0,17615,0,41.625412,1720,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788579717,1200.0,0.6526765,904.0814,0.0,17638,0,41.95737,1722,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789602719,1200.0,0.6526765,870.4349,0.0,17663,0,41.87659,1724,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790663698,1200.0,0.6526765,812.8914,0.0,17681,0,41.58519,1726,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791583122,1200.0,0.6526765,965.0349,0.0,17706,0,67.93207,1729,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792596757,1200.0,0.6526765,865.21313,0.0,17729,0,41.625374,1731,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793667699,1200.0,0.6526765,819.3613,0.0,17748,0,41.91617,1733,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794587736,1200.0,0.6526765,819.4384,0.0,17772,0,41.869118,1735,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795602698,1200.0,0.6526765,896.42365,0.0,17794,0,41.87964,1737,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796527302,1200.0,0.6526765,869.9581,0.0,17811,0,41.61531,1739,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797576856,1200.0,0.6526765,861.3488,0.0,17840,0,41.96827,1741,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798597719,1200.0,0.6526765,927.6512,0.0,17862,0,41.625374,1743,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799651719,1200.0,0.6526765,877.12286,0.0,17881,0,41.95804,1745,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800580972,1200.0,0.6526765,817.908,0.0,17905,0,41.79092,1747,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801605881,1200.0,0.6526765,864.255,0.0,17929,0,67.86298,1750,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802532753,1200.0,0.6526765,899.4212,0.0,17945,0,41.833546,1752,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803585737,1200.0,0.6526765,883.0534,0.0,17971,0,41.625412,1754,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804601698,1200.0,0.6526765,842.47003,0.0,17995,0,41.874252,1756,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805659846,1200.0,0.6526765,848.1518,0.0,18014,0,41.95804,1758,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806602698,1200.0,0.6526765,936.57367,0.0,18038,0,41.625496,1760,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807603698,1200.0,0.6526765,797.81964,0.0,18056,0,41.625374,1762,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808664729,1200.0,0.6526765,844.7761,0.0,18079,0,41.791046,1764,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809624011,1200.0,0.6526765,940.9389,0.0,18105,0,41.819508,1766,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810602756,1200.0,0.6526765,808.1697,0.0,18122,0,41.59697,1768,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811658717,1200.0,0.6526765,897.05695,0.0,18146,0,67.85303,1771,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812593753,1200.0,0.6526765,738.649,0.0,18169,0,41.92332,1773,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813601793,1200.0,0.6526765,1012.52423,0.0,18189,0,41.774082,1775,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814664740,1200.0,0.6526765,872.2501,0.0,18214,0,41.72495,1777,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815590260,1200.0,0.6526765,932.4823,0.0,18244,0,59.52015,1780,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816606698,1200.0,0.6526765,1011.9552,0.0,18264,0,41.62793,1782,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817658698,1200.0,0.6526765,1074.7756,0.0,18295,0,59.820538,1785,0,0,0,0,0.0,0,0,1,1,1,1,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
