timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
783154354,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.31075016,0.016494641,2.3351962e-10,-0.24273543,-0.07026495,-9.838421,-0.018962389,-0.019269511,0.0053960397,-0.00243149,0.01696046,0.0735445,0.0004355793,0.0001353805,7.8821904e-05,34.831062,34.831062
784199465,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.3748705,0.017147403,2.303044e-10,-0.22920296,-0.065817066,-9.86223,-0.013316378,-0.023604373,0.0056860237,-0.0032552988,0.018100584,0.11284361,0.00015352658,0.00010461613,1.9076475e-05,34.848534,34.848534
785140047,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.3658972,0.01847202,2.0094316e-10,-0.23239684,-0.06278113,-9.8860655,-0.011992057,-0.022641284,0.005777032,-0.0067066387,0.018510666,0.10227876,0.0001786752,9.1061e-05,1.6941463e-05,34.830624,34.830624
786185150,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.35830143,0.019415712,2.4698663e-10,-0.20953228,-0.06346987,-9.849325,-0.01448986,-0.021537296,0.00787071,0.009198895,0.023340965,0.093720764,0.0003179591,9.3721945e-05,5.4761247e-05,34.821796,34.821796
787230257,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.37370455,0.021124454,3.050713e-10,-0.23789664,-0.0687036,-9.917571,-0.0095740445,-0.023780832,0.0063110357,-0.008524267,0.03278779,0.14987504,0.00037765113,0.00014180271,4.417581e-05,34.816177,34.816177
788170845,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.39313552,0.019337166,3.6034573e-10,-0.2194114,-0.08343848,-9.894636,-0.0070245587,-0.025015032,0.004665559,-0.01314443,0.033572994,0.16763806,0.0004157677,0.00013590335,4.4738652e-05,34.827827,34.827827
789215948,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.37165296,0.01947172,2.7127778e-10,-0.24188383,-0.08020272,-9.918893,-0.012466423,-0.022818713,0.0050263987,-0.00676774,0.024280475,0.14158997,0.00022306983,0.00012982951,2.2749222e-05,34.821144,34.821144
790156555,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.36616662,0.019215656,2.078263e-10,-0.23168877,-0.06840051,-9.873225,-0.015607278,-0.021763993,0.0045474917,-0.007575547,0.02128012,0.11731205,0.00023033388,0.000101680474,4.1817584e-05,34.822727,34.822727
791201651,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.3781593,0.020583572,2.9273295e-10,-0.21823633,-0.07361961,-9.874503,-0.014241893,-0.02268119,0.005943494,-0.009352086,0.023503924,0.13199122,0.00029328486,9.334979e-05,2.9369734e-05,34.82646,34.82646
792142238,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.36757612,0.021066085,3.4072178e-10,-0.23488265,-0.08044447,-9.866598,-0.015400541,-0.021687362,0.0065109725,0.001315793,0.022678465,0.06547224,0.00043088867,7.380061e-05,5.848298e-05,34.81352,34.81352
793187408,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.3829678,0.020206707,2.877795e-10,-0.22667664,-0.087708,-9.888434,-0.014609156,-0.02176788,0.0045458097,-0.012572131,0.0301924,0.16983205,0.00028275207,0.00012422298,2.9370927e-05,34.821144,34.821144
794232469,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.3562687,0.018500555,1.999999e-10,-0.22927926,-0.075837344,-9.865295,-0.013224694,-0.023598852,0.005724421,-0.004569713,0.017359486,0.1059192,0.00016457375,0.00010727794,4.8082133e-05,34.807198,34.807198
795173041,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.33907947,0.018400272,2.8354205e-10,-0.23768376,-0.07585913,-9.893756,-0.0125658745,-0.023412274,0.005758612,-0.0034739976,0.023231888,0.100843586,0.00024173279,0.000100708996,2.3887997e-05,34.820564,34.820564
796218142,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.351551,0.018657878,2.348449e-10,-0.22387399,-0.06737121,-9.865666,-0.011691461,-0.023641948,0.004846477,-0.0021696312,0.020621564,0.09520056,0.00018310445,9.099217e-05,8.7817956e-05,34.819054,34.819054
797158737,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.36550498,0.019316914,2.7460575e-10,-0.22336905,-0.09348407,-9.897198,-0.01157857,-0.02228272,0.0066779824,-0.0077193435,0.02234075,0.11057573,0.00029308125,0.00012196995,4.6668156e-05,34.82984,34.82984
798203857,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.36281738,0.018689184,2.8507538e-10,-0.21932325,-0.07823116,-9.878103,-0.013868449,-0.022912642,0.005550783,-0.004208128,0.021147171,0.12557907,0.00021990041,0.00012635629,2.805408e-05,34.818626,34.818626
799144431,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.3539825,0.017929532,2.7293764e-10,-0.21330197,-0.09200534,-9.877243,-0.012006401,-0.023907801,0.0065867547,-0.005765805,0.022161778,0.09747997,0.00023708609,9.797034e-05,4.0481853e-05,34.81575,34.81575
800189556,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.3615276,0.01813779,2.5590474e-10,-0.23335114,-0.06392096,-9.877022,-0.012705782,-0.022932878,0.0056006857,-0.0061769453,0.019917637,0.09493344,0.00024476406,8.874271e-05,3.4245688e-05,34.833508,34.833508
801234646,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.37503412,0.018596709,2.6502972e-10,-0.22465588,-0.07875115,-9.851909,-0.015067775,-0.021398345,0.006264078,-0.0053754332,0.024108699,0.13727467,0.00022981441,0.00012892202,2.023507e-05,34.82315,34.82315
802175245,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.37816173,0.019037977,3.1326505e-10,-0.22374322,-0.07551945,-9.87436,-0.016139384,-0.021516193,0.0068391147,-0.00556598,0.022176785,0.12273763,0.00020460784,0.0001070669,2.5659092e-05,34.813877,34.813877
803220340,2490378,2490378,0,0,3,0,0,401.8485,401.8485,8036.9697,8036.9697,0.36013293,0.019012794,3.4029138e-10,-0.23012409,-0.07683809,-9.854167,-0.018763313,-0.020699328,0.0071959393,-0.0091217635,0.02258524,0.12382393,0.00030129275,0.0001151841,4.2055126e-05,34.822937,34.822937
