timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
782756216,782756019,2490378,2490378,-5.1548122e-05,3.7950264e-05,1.4738011e-06,-0.0029638978,0.00081021985,-0.05017163,4977,4977,0,1,1
783253906,783253687,2490378,2490378,-8.261763e-05,1.2992491e-05,-1.5560077e-05,-0.0038587938,0.0017561369,-0.048001528,4976,4976,0,1,1
783756541,783756332,2490378,2490378,-3.9303453e-05,2.6579359e-05,2.6698335e-06,-0.0035136186,0.0018542523,-0.049943767,4976,4976,0,1,1
784254196,784254001,2490378,2490378,-1.15837665e-05,1.0160736e-05,2.152329e-06,-0.0028485688,0.0017038257,-0.047784973,4977,4977,0,1,1
784756857,784756646,2490378,2490378,-3.204843e-05,3.0896354e-05,-7.735146e-06,-0.0035475509,0.001624778,-0.049842216,4977,4977,0,1,1
785254657,785254315,2490378,2490378,3.5074394e-05,-3.6654015e-05,1.4563682e-05,-0.0031574017,0.001600933,-0.048666205,4977,4977,0,1,1
785757154,785756960,2490378,2490378,5.881003e-05,2.668904e-06,5.6269446e-06,-0.0030750856,0.0012332326,-0.047108844,4976,4976,0,1,1
786254824,786254628,2490378,2490378,1.7714523e-05,2.2961754e-05,-1.9479268e-05,-0.0033255005,0.0010820257,-0.049387507,4977,4977,0,1,1
786752497,786752296,2490378,2490378,-0.000100659076,1.739725e-05,1.1593238e-06,-0.0033370773,0.0015603496,-0.049761668,4976,4976,0,1,1
787255136,787254941,2490378,2490378,-7.9996156e-05,-2.1082256e-05,6.166935e-06,-0.003087386,0.002112568,-0.04883652,4976,4976,0,1,1
787752808,787752610,2490378,2490378,-5.694558e-05,3.502413e-05,-2.0206458e-05,-0.003718827,0.0015957439,-0.050133552,4977,4977,0,1,1
788255482,788255255,2490378,2490378,4.523126e-06,-1.9783956e-05,5.276246e-05,-0.0033884603,0.001170596,-0.050867047,4977,4977,0,1,1
788758096,788757900,2490378,2490378,2.7209991e-05,3.2820288e-05,3.3548116e-05,-0.0035580748,0.0016873764,-0.04820921,4977,4977,0,1,1
789255775,789255568,2490378,2490378,-2.2672313e-05,-5.388113e-05,-4.6528453e-06,-0.004092054,0.0016311524,-0.051489606,4976,4976,0,1,1
789753461,789753237,2490378,2490378,-2.8614968e-05,1.2218634e-06,-1.3426474e-05,-0.003917457,0.002221697,-0.048504777,4973,4973,0,1,1
790256083,790255882,2490378,2490378,-8.2551385e-05,4.789077e-05,-4.428511e-05,-0.0030850999,0.0013124612,-0.05102722,4977,4977,0,1,1
790753748,790753550,2490378,2490378,2.516878e-05,2.4410892e-05,-5.795503e-06,-0.0040930174,0.0026066685,-0.0481542,4976,4976,0,1,1
791256389,791256195,2490378,2490378,-6.846632e-05,3.90391e-06,-1.7746903e-05,-0.0031909642,0.001483854,-0.049485702,4976,4976,0,1,1
791754069,791753864,2490378,2490378,-7.001776e-05,3.844343e-05,4.6075725e-06,-0.0036095262,0.0018854551,-0.047931187,4977,4977,0,1,1
792256701,792256509,2490378,2490378,-9.1555914e-05,-2.5570194e-05,-2.3289815e-05,-0.0038296704,0.0021468794,-0.049753033,4977,4977,0,1,1
792754369,792754177,2490378,2490378,-2.8174867e-05,2.3621224e-05,1.3474205e-05,-0.0032475605,0.0014269281,-0.048268113,4976,4976,0,1,1
793257036,793256824,2490378,2490378,-0.00010906198,4.5871693e-05,-2.7235677e-05,-0.0032696214,0.0020214268,-0.048387114,4978,4978,0,1,1
793754698,793754491,2490378,2490378,-9.010105e-05,3.671367e-05,-3.424338e-05,-0.0029317872,0.0017312454,-0.048562653,4977,4977,0,1,1
794252408,794252159,2490378,2490378,6.7722074e-05,-8.240313e-06,1.1616507e-05,-0.0029444923,0.0009609083,-0.051164202,4977,4977,0,1,1
794754998,794754804,2490378,2490378,0.00013670439,-3.5387664e-06,-1.0332226e-05,-0.0034528582,0.001415189,-0.048301477,4977,4977,0,1,1
795252669,795252472,2490378,2490378,-2.7535478e-05,-4.8838312e-05,-4.9378887e-05,-0.0028355385,0.0014798287,-0.050675545,4976,4976,0,1,1
