timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho,calibration_count
782467095,782448501,4028193,-56.572063,38.716663,102006.336,1.2121859,0
782521122,782498903,4028193,-56.62491,38.71,102007.0,1.2121937,0
782683097,782664504,4028193,-56.408237,38.71,102004.336,1.212162,0
782899116,782880519,4028193,-56.461082,38.713333,102005.0,1.21217,0
783071887,783038887,4028193,-56.508648,38.71,102005.6,1.2121772,0
783287868,783254860,4028193,-56.561493,38.711998,102006.2,1.2121842,0
783503922,783470924,4028193,-56.825726,38.719997,102009.4,1.2122222,0
783644348,783629346,4028193,-56.572063,38.71,102006.336,1.2121859,0
783860306,783845311,4028193,-56.51393,38.716663,102005.664,1.2121779,0
784076276,784061262,4028193,-56.683037,38.719997,102007.664,1.2122016,0
784292286,784277292,4028193,-56.54564,38.719997,102006.0,1.2121818,0
784508288,784493288,4028193,-56.735886,38.719997,102008.336,1.2122096,0
784681070,784658872,4028193,-56.418804,38.719997,102004.5,1.212164,0
784897114,784874922,4028193,-56.603767,38.714996,102006.75,1.2121907,0
785113073,785090864,4028193,-56.566776,38.715,102006.25,1.2121849,0
785275098,785256500,4028193,-56.598488,38.719997,102006.664,1.2121898,0
785491066,785472468,4028193,-56.51393,38.719997,102005.664,1.2121779,0
785707073,785688465,4028193,-56.408237,38.716663,102004.336,1.212162,0
785879871,785846868,4028193,-56.461082,38.715996,102005.0,1.21217,0
786095876,786062858,4028193,-56.508648,38.719997,102005.6,1.2121772,0
786236277,786221263,4028193,-56.62491,38.71333,102007.0,1.2121937,0
786452276,786437282,4028193,-56.54564,38.716663,102006.0,1.2121818,0
786668276,786653264,4028193,-56.487507,38.716663,102005.336,1.2121739,0
786884395,786869328,4028193,-56.35011,38.716663,102003.664,1.2121542,0
787100448,787085455,4028193,-56.323685,38.716663,102003.336,1.2121502,0
787273399,787251172,4028193,-56.603767,38.719997,102006.75,1.2121907,0
787489363,787467147,4028193,-56.39767,38.719997,102004.25,1.2121611,0
787705370,787683159,4028193,-56.418804,38.714996,102004.5,1.212164,0
787867434,787848810,4028193,-56.461082,38.719997,102005.0,1.21217,0
788083526,788064880,4028193,-56.408237,38.719997,102004.336,1.212162,0
788299517,788280926,4028193,-56.35011,38.719997,102003.664,1.2121542,0
788472276,788439257,4028193,-56.376534,38.711998,102004.0,1.2121581,0
788688276,788655264,4028193,-56.47694,38.713997,102005.2,1.2121724,0
788904276,788871265,4028193,-56.360676,38.718,102003.8,1.2121557,0
789044680,789029672,4028193,-56.487507,38.71,102005.336,1.2121739,0
789260765,789245730,4028193,-56.572063,38.719997,102006.336,1.2121859,0
789476663,789461669,4028193,-56.323685,38.71333,102003.336,1.2121502,0
789692703,789677703,4028193,-56.408237,38.716663,102004.336,1.212162,0
789908702,789893692,4028193,-56.487507,38.716663,102005.336,1.2121739,0
790081448,790059259,4028193,-56.276123,38.719997,102002.75,1.2121432,0
790297488,790275296,4028193,-56.50336,38.719997,102005.5,1.2121758,0
790459483,790440892,4028193,-56.461082,38.719997,102005.0,1.21217,0
790675445,790656854,4028193,-56.265553,38.716663,102002.664,1.2121421,0
790891488,790872894,4028193,-56.265553,38.713333,102002.664,1.2121421,0
791107516,791088890,4028193,-56.62491,38.719997,102007.0,1.2121937,0
791280343,791247356,4028193,-56.42938,38.719997,102004.6,1.2121652,0
791496300,791463313,4028193,-56.47694,38.719997,102005.2,1.2121724,0
791636665,791621668,4028193,-56.54564,38.719997,102006.0,1.2121818,0
791852749,791837685,4028193,-56.212708,38.71333,102002.0,1.2121344,0
792068655,792053660,4028193,-56.408237,38.71,102004.336,1.212162,0
792284717,792269715,4028193,-56.323685,38.71,102003.336,1.2121502,0
792500692,792485684,4028193,-56.297264,38.716663,102003.0,1.2121463,0
792673497,792651285,4028193,-56.376534,38.715,102004.0,1.2121581,0
792889479,792867277,4028193,-56.39767,38.719997,102004.25,1.2121611,0
793105450,793083260,4028193,-56.39767,38.719997,102004.25,1.2121611,0
793267464,793248864,4028193,-56.186283,38.713333,102001.664,1.2121303,0
793483475,793464871,4028193,-56.408237,38.719997,102004.336,1.212162,0
793699474,793680872,4028193,-56.35011,38.719997,102003.664,1.2121542,0
793872295,793839288,4028193,-56.328968,38.719997,102003.4,1.2121509,0
794088278,794055279,4028193,-56.344822,38.719997,102003.6,1.2121533,0
794304315,794271292,4028193,-56.344822,38.713997,102003.6,1.2121533,0
794444676,794429679,4028193,-56.572063,38.719997,102006.336,1.2121859,0
794660661,794645665,4028193,-56.35011,38.719997,102003.664,1.2121542,0
794876714,794861685,4028193,-56.297264,38.716663,102003.0,1.2121463,0
795092685,795077676,4028193,-56.323685,38.71333,102003.336,1.2121502,0
795308693,795293692,4028193,-56.212708,38.719997,102002.0,1.2121344,0
795481514,795459321,4028193,-56.17043,38.719997,102001.5,1.2121284,0
795697534,795675318,4028193,-56.318398,38.719997,102003.25,1.2121491,0
795859470,795840879,4028193,-56.323685,38.719997,102003.336,1.2121502,0
796075520,796056898,4028193,-56.43466,38.719997,102004.664,1.212166,0
796291494,796272876,4028193,-56.408237,38.719997,102004.336,1.212162,0
796507536,796488938,4028193,-56.376534,38.716663,102004.0,1.2121581,0
796680301,796647313,4028193,-56.413525,38.719997,102004.4,1.2121627,0
796896276,796863275,4028193,-56.344822,38.719997,102003.6,1.2121533,0
797112287,797079299,4028193,-56.44523,38.719997,102004.8,1.2121676,0
797252673,797237673,4028193,-56.23913,38.719997,102002.336,1.2121383,0
797468668,797453669,4028193,-56.212708,38.719997,102002.0,1.2121344,0
797684665,797669671,4028193,-56.297264,38.719997,102003.0,1.2121463,0
797900740,797885733,4028193,-56.04888,38.719997,102000.0,1.2121105,0
798073495,798051293,4028193,-56.461082,38.719997,102005.0,1.21217,0
798289469,798267266,4028193,-56.276123,38.71,102002.75,1.2121432,0
798505458,798483258,4028193,-56.355392,38.719997,102003.75,1.2121551,0
798667454,798648860,4028193,-56.43466,38.719997,102004.664,1.212166,0
798883482,798864857,4028193,-56.15986,38.719997,102001.336,1.2121265,0
799099502,799080889,4028193,-56.265553,38.719997,102002.664,1.2121421,0
799272293,799239300,4028193,-56.376534,38.718,102004.0,1.2121581,0
799488282,799455287,4028193,-56.22856,38.713997,102002.2,1.2121367,0
799704315,799671293,4028193,-56.244415,38.711998,102002.4,1.212139,0
799844681,799829688,4028193,-56.43466,38.719997,102004.664,1.212166,0
800060686,800045660,4028193,-56.323685,38.719997,102003.336,1.2121502,0
800276699,800261704,4028193,-56.101727,38.719997,102000.664,1.2121184,0
800492673,800477672,4028193,-56.265553,38.716663,102002.664,1.2121421,0
800708682,800693685,4028193,-56.323685,38.719997,102003.336,1.2121502,0
800881445,800859257,4028193,-56.376534,38.715,102004.0,1.2121581,0
801097449,801075259,4028193,-56.418804,38.71,102004.5,1.212164,0
801259451,801240858,4028193,-56.297264,38.713333,102003.0,1.2121463,0
801475462,801456857,4028193,-56.265553,38.719997,102002.664,1.2121421,0
801691514,801672901,4028193,-56.297264,38.719997,102003.0,1.2121463,0
801907498,801888905,4028193,-56.297264,38.719997,102003.0,1.2121463,0
802080288,802047257,4028193,-56.212708,38.719997,102002.0,1.2121344,0
802296276,802263258,4028193,-56.344822,38.711998,102003.6,1.2121533,0
802512275,802479285,4028193,-56.313114,38.719997,102003.2,1.2121487,0
802652670,802637671,4028193,-56.212708,38.719997,102002.0,1.2121344,0
802868749,802853753,4028193,-56.212708,38.719997,102002.0,1.2121344,0
803084683,803069687,4028193,-56.43466,38.719997,102004.664,1.212166,0
803300724,803285721,4028193,-56.408237,38.719997,102004.336,1.212162,0
803473496,803451308,4028193,-56.339535,38.719997,102003.5,1.2121521,0
803689467,803667268,4028193,-56.19157,38.715,102001.75,1.2121314,0
803905474,803883266,4028193,-56.297264,38.719997,102003.0,1.2121463,0
804067503,804048895,4028193,-56.212708,38.716663,102002.0,1.2121344,0
804283479,804264888,4028193,-56.461082,38.719997,102005.0,1.21217,0
